offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_yards_to_goal,start_time.minutes,start_time.seconds,end_period,end_yardline,end_yards_to_goal,end_time.minutes,end_time.seconds,elapsed.minutes,elapsed.seconds,plays,yards,drive_result
Pittsburgh,ACC,Syracuse,ACC,400547814,40054781413,false,2,89,11,0,32,2,96,4,0,11,,21,3,7,INT
Syracuse,ACC,Pittsburgh,ACC,400547814,40054781414,false,2,80,80,0,11,2,73,73,0,0,,11,1,7,END OF HALF
Syracuse,ACC,Pittsburgh,ACC,400547814,40054781415,true,3,75,75,15,0,3,0,0,11,4,3,56,10,75,TD
Pittsburgh,ACC,Syracuse,ACC,400547814,40054781416,true,3,38,62,11,4,3,87,13,4,34,6,30,13,49,FG
Syracuse,ACC,Pittsburgh,ACC,400547814,40054781417,false,3,80,80,4,34,3,63,63,1,39,2,55,6,17,PUNT
Pittsburgh,ACC,Syracuse,ACC,400547814,40054781418,true,3,28,72,1,39,4,100,0,14,52,1,47,4,72,TD
Syracuse,ACC,Pittsburgh,ACC,400547814,40054781419,false,4,75,75,14,52,4,77,77,13,41,1,11,4,-2,PUNT
Pittsburgh,ACC,Syracuse,ACC,400547814,40054781420,true,4,38,62,13,41,4,72,28,9,42,3,59,8,34,FG
Syracuse,ACC,Pittsburgh,ACC,400547814,40054781421,false,4,78,78,9,42,4,53,53,7,1,2,41,6,25,PUNT
Pittsburgh,ACC,Syracuse,ACC,400547814,40054781422,false,4,3,97,7,1,4,64,36,0,0,7,1,11,61,END OF GAME
Syracuse,ACC,Villanova,,400547815,40054781510,true,3,17,83,15,0,3,100,0,10,4,4,56,13,83,TD
Villanova,,Syracuse,ACC,400547815,40054781511,false,3,75,75,10,4,3,59,59,5,17,4,47,9,16,PUNT
Syracuse,ACC,Villanova,,400547815,40054781512,true,3,9,91,5,17,3,16,84,2,34,2,43,6,7,PUNT RETURN TD
Syracuse,ACC,Villanova,,400547815,40054781514,false,3,35,65,2,34,3,52,48,1,22,1,12,3,17,PUNT
Villanova,,Syracuse,ACC,400547815,40054781515,true,3,88,88,1,22,4,8,8,7,14,9,8,19,80,FG
Syracuse,ACC,Villanova,,400547815,40054781516,false,4,35,65,7,14,4,30,70,5,52,1,22,3,-5,PUNT
Villanova,,Syracuse,ACC,400547815,40054781517,false,4,67,67,5,52,4,8,8,0,12,5,40,13,59,MISSED FG
Villanova,,Syracuse,ACC,400547815,40054781518,true,4,20,20,0,12,4,25,25,0,0,,12,1,0,END OF HALF
Villanova,,Syracuse,ACC,400547815,40054781519,true,5,75,75,0,0,5,7,7,0,0,,,7,18,FG
Syracuse,ACC,Villanova,,400547815,40054781520,true,5,75,25,0,0,5,95,5,0,0,,,7,20,FG
Syracuse,ACC,Villanova,,400547815,40054781521,false,6,25,75,0,0,6,100,0,0,0,,,7,25,TD
Syracuse,ACC,Central Michigan,Mid-American,400547816,40054781610,false,2,95,95,0,26,2,96,96,0,0,,26,2,-1,END OF HALF
Syracuse,ACC,Central Michigan,Mid-American,400547816,40054781611,false,3,75,75,15,0,3,41,41,12,56,2,4,5,34,PUNT
Central Michigan,Mid-American,Syracuse,ACC,400547816,40054781612,true,3,3,97,12,56,3,0,100,12,47,,9,2,-3,SF
Syracuse,ACC,Central Michigan,Mid-American,400547816,40054781613,false,3,72,72,12,47,3,42,42,10,23,2,24,7,30,PUNT
Central Michigan,Mid-American,Syracuse,ACC,400547816,40054781614,false,3,9,91,10,23,3,29,71,7,47,2,36,5,20,PUNT
Syracuse,ACC,Central Michigan,Mid-American,400547816,40054781615,true,3,74,74,7,47,3,0,0,3,43,4,4,12,74,TD
Central Michigan,Mid-American,Syracuse,ACC,400547816,40054781616,false,3,25,75,3,43,3,19,81,3,43,,,0,-6,FUMBLE
Syracuse,ACC,Central Michigan,Mid-American,400547816,40054781617,true,3,19,19,3,43,3,0,0,3,10,,33,3,19,TD
Central Michigan,Mid-American,Syracuse,ACC,400547816,40054781618,false,3,35,65,3,10,4,73,27,14,54,3,16,7,38,DOWNS
Syracuse,ACC,Central Michigan,Mid-American,400547816,40054781619,false,4,0,0,14,54,4,55,55,12,11,2,43,6,18,PUNT
Central Michigan,Mid-American,Syracuse,ACC,400547816,40054781620,false,4,8,92,12,11,4,11,89,11,13,,58,3,3,PUNT
Syracuse,ACC,Central Michigan,Mid-American,400547816,40054781621,false,4,47,47,11,13,4,28,28,6,58,4,15,7,19,MISSED FG
Central Michigan,Mid-American,Syracuse,ACC,400547816,40054781622,false,4,28,72,6,58,4,50,50,4,51,2,7,4,22,PUNT
Syracuse,ACC,Central Michigan,Mid-American,400547816,40054781623,true,4,86,86,4,51,4,0,0,0,59,3,52,7,86,TD
Central Michigan,Mid-American,Syracuse,ACC,400547816,40054781624,false,4,25,75,0,59,4,33,67,0,0,,59,2,8,END OF GAME
Maryland,Big Ten,Syracuse,ACC,400547817,40054781710,false,2,88,88,10,52,2,20,20,9,0,1,52,5,38,PUNT
Syracuse,ACC,Maryland,Big Ten,400547817,40054781711,false,2,20,80,9,0,2,28,72,7,48,1,12,4,20,PUNT
Maryland,Big Ten,Syracuse,ACC,400547817,40054781712,true,2,28,28,7,48,2,0,0,6,13,1,35,4,28,TD
Syracuse,ACC,Maryland,Big Ten,400547817,40054781713,true,2,11,89,6,13,2,0,100,3,37,2,36,6,72,INT TD
Syracuse,ACC,Maryland,Big Ten,400547817,40054781714,false,2,25,75,3,37,2,80,20,0,0,3,37,7,67,DOWNS
Maryland,Big Ten,Syracuse,ACC,400547817,40054781716,false,3,74,74,15,0,3,11,11,13,6,1,54,6,18,PUNT
Syracuse,ACC,Maryland,Big Ten,400547817,40054781717,false,3,11,89,13,6,3,61,39,10,11,2,55,7,50,DOWNS
Maryland,Big Ten,Syracuse,ACC,400547817,40054781718,false,3,61,61,10,11,3,5,5,8,27,1,44,4,20,PUNT
Syracuse,ACC,Maryland,Big Ten,400547817,40054781719,false,3,5,95,8,27,3,80,20,5,39,2,48,6,49,PUNT
Maryland,Big Ten,Syracuse,ACC,400547817,40054781720,false,3,80,80,5,39,3,44,44,3,43,1,56,3,2,PUNT
Syracuse,ACC,Maryland,Big Ten,400547817,40054781721,false,3,44,56,3,43,3,75,25,2,35,1,8,3,-4,PUNT
Maryland,Big Ten,Syracuse,ACC,400547817,40054781722,false,3,75,75,2,35,4,41,41,12,59,4,36,8,18,PUNT
Syracuse,ACC,Maryland,Big Ten,400547817,40054781723,false,4,41,59,12,59,4,80,20,11,40,1,19,4,3,PUNT
Maryland,Big Ten,Syracuse,ACC,400547817,40054781724,false,4,80,80,11,40,4,18,18,7,0,4,40,6,17,PUNT
Syracuse,ACC,Maryland,Big Ten,400547817,40054781725,false,4,18,82,7,0,4,23,77,6,29,,31,1,0,FUMBLE
Maryland,Big Ten,Syracuse,ACC,400547817,40054781726,true,4,23,23,6,29,4,26,26,4,17,2,12,4,-3,FG
Syracuse,ACC,Maryland,Big Ten,400547817,40054781727,true,4,11,89,4,17,4,100,0,0,48,3,29,9,89,TD
Maryland,Big Ten,Syracuse,ACC,400547817,40054781728,false,4,43,43,0,48,4,47,47,0,0,,48,2,-4,END OF GAME
Syracuse,ACC,Notre Dame,FBS Independents,400547818,40054781810,false,2,25,75,10,56,2,72,28,8,43,2,13,3,5,PUNT
Notre Dame,FBS Independents,Syracuse,ACC,400547818,40054781811,true,2,72,72,8,43,2,0,0,8,31,,12,1,72,TD
Syracuse,ACC,Notre Dame,FBS Independents,400547818,40054781812,true,2,25,75,8,31,2,80,20,3,7,5,24,13,55,FG
Notre Dame,FBS Independents,Syracuse,ACC,400547818,40054781813,false,2,79,79,3,7,2,25,25,0,13,2,54,11,54,FUMBLE
Syracuse,ACC,Notre Dame,FBS Independents,400547818,40054781814,false,2,25,75,0,13,2,23,77,0,0,,13,1,-2,END OF HALF
Syracuse,ACC,Notre Dame,FBS Independents,400547818,40054781815,false,3,21,79,15,0,3,60,40,13,30,1,30,5,50,INT
Notre Dame,FBS Independents,Syracuse,ACC,400547818,40054781816,true,3,60,60,13,30,3,0,0,9,39,3,51,9,60,TD
Syracuse,ACC,Notre Dame,FBS Independents,400547818,40054781817,false,3,25,75,9,39,3,79,21,5,59,3,40,8,54,DOWNS
Notre Dame,FBS Independents,Syracuse,ACC,400547818,40054781818,false,3,79,79,5,59,3,28,28,2,29,3,30,8,51,FUMBLE
Syracuse,ACC,Notre Dame,FBS Independents,400547818,40054781819,true,3,28,72,2,29,4,100,0,14,54,2,35,7,72,TD
Notre Dame,FBS Independents,Syracuse,ACC,400547818,40054781820,true,4,50,50,14,54,4,0,0,10,19,4,35,10,50,TD
Syracuse,ACC,Notre Dame,FBS Independents,400547818,40054781821,false,4,10,90,10,19,4,80,20,7,52,2,27,9,71,MISSED FG
Notre Dame,FBS Independents,Syracuse,ACC,400547818,40054781822,true,4,80,80,7,52,4,100,100,5,9,2,43,6,4,INT TD
Notre Dame,FBS Independents,Syracuse,ACC,400547818,40054781823,true,4,44,44,5,9,4,20,20,1,57,3,12,7,24,FG
Syracuse,ACC,Notre Dame,FBS Independents,400547818,40054781824,false,4,25,75,1,57,4,55,45,0,17,1,40,9,30,DOWNS
Notre Dame,FBS Independents,Syracuse,ACC,400547818,40054781825,false,4,55,55,0,17,4,57,57,0,0,,17,1,-2,END OF HALF
Syracuse,ACC,Wake Forest,ACC,400547819,40054781910,false,2,70,70,3,3,2,61,61,1,44,1,19,3,9,PUNT
Wake Forest,ACC,Syracuse,ACC,400547819,40054781911,false,2,2,98,1,44,2,8,92,0,0,1,44,3,6,END OF HALF
Syracuse,ACC,Wake Forest,ACC,400547819,40054781912,true,3,75,75,15,0,3,24,24,11,2,3,58,12,51,FG
Wake Forest,ACC,Syracuse,ACC,400547819,40054781913,true,3,26,74,11,2,3,51,49,9,27,1,35,5,25,FUMBLE TD
Wake Forest,ACC,Syracuse,ACC,400547819,40054781915,false,3,35,65,9,27,3,50,50,7,16,2,11,5,15,PUNT
Syracuse,ACC,Wake Forest,ACC,400547819,40054781916,true,3,91,91,7,16,3,10,10,5,7,2,9,5,81,FG
Wake Forest,ACC,Syracuse,ACC,400547819,40054781917,false,3,35,65,5,7,3,40,60,3,14,1,53,3,5,PUNT
Syracuse,ACC,Wake Forest,ACC,400547819,40054781918,false,3,64,64,3,14,3,66,66,1,42,1,32,3,-2,PUNT
Wake Forest,ACC,Syracuse,ACC,400547819,40054781919,false,3,42,58,1,42,3,38,62,0,14,1,28,3,-4,PUNT
Syracuse,ACC,Wake Forest,ACC,400547819,40054781920,false,3,89,89,0,14,4,78,78,12,58,2,16,5,11,PUNT
Wake Forest,ACC,Syracuse,ACC,400547819,40054781921,false,4,71,29,12,58,4,72,28,11,9,1,49,4,1,DOWNS
Syracuse,ACC,Wake Forest,ACC,400547819,40054781922,false,4,72,72,11,9,4,60,60,7,53,3,16,6,12,PUNT
Wake Forest,ACC,Syracuse,ACC,400547819,40054781923,false,4,20,80,7,53,4,29,71,5,45,2,8,3,9,PUNT
Syracuse,ACC,Wake Forest,ACC,400547819,40054781924,false,4,74,74,5,45,4,79,79,3,44,2,1,3,-5,PUNT
Wake Forest,ACC,Syracuse,ACC,400547819,40054781925,false,4,50,50,3,44,4,57,43,2,12,1,32,3,7,PUNT
Syracuse,ACC,Wake Forest,ACC,400547819,40054781926,false,4,88,88,2,12,4,80,80,0,0,2,12,3,8,END OF GAME
UCLA,Pac-12,Virginia,ACC,400547820,40054782010,false,2,72,72,12,11,2,29,29,11,5,1,6,4,-2,PUNT
Virginia,ACC,UCLA,Pac-12,400547820,40054782011,true,2,29,71,11,5,2,82,18,8,35,2,30,9,53,FG
UCLA,Pac-12,Virginia,ACC,400547820,40054782012,false,2,81,81,8,35,2,40,40,6,37,1,58,3,6,PUNT
Virginia,ACC,UCLA,Pac-12,400547820,40054782013,true,2,40,60,6,37,2,0,100,2,55,3,42,8,35,FUMBLE RETURN TD
Virginia,ACC,UCLA,Pac-12,400547820,40054782014,true,2,25,75,2,55,2,0,100,1,20,1,35,6,13,INT TD
Virginia,ACC,UCLA,Pac-12,400547820,40054782015,true,2,25,75,1,20,2,100,0,0,52,,28,5,75,TD
UCLA,Pac-12,Virginia,ACC,400547820,40054782016,false,2,79,79,0,52,2,65,65,0,0,,52,5,14,END OF HALF
Virginia,ACC,UCLA,Pac-12,400547820,40054782017,false,3,12,88,15,0,3,55,45,13,20,1,40,3,2,PUNT
UCLA,Pac-12,Virginia,ACC,400547820,40054782018,false,3,55,55,13,20,3,41,41,11,49,1,31,6,14,FUMBLE
Virginia,ACC,UCLA,Pac-12,400547820,40054782019,true,3,41,59,11,49,3,100,0,7,33,4,16,10,59,TD
UCLA,Pac-12,Virginia,ACC,400547820,40054782020,false,3,86,86,7,33,3,20,20,5,22,2,11,7,41,PUNT
Virginia,ACC,UCLA,Pac-12,400547820,40054782021,false,3,20,80,5,22,3,66,34,3,57,1,25,3,3,PUNT
UCLA,Pac-12,Virginia,ACC,400547820,40054782022,true,3,66,66,3,57,3,0,0,1,2,2,55,9,66,TD
Virginia,ACC,UCLA,Pac-12,400547820,40054782023,false,3,25,75,1,2,4,87,13,14,14,1,48,3,9,PUNT
UCLA,Pac-12,Virginia,ACC,400547820,40054782024,false,4,87,87,14,14,4,35,35,10,45,3,29,10,52,FUMBLE
Virginia,ACC,UCLA,Pac-12,400547820,40054782025,true,4,35,65,10,45,4,90,10,6,47,3,58,12,55,FG
UCLA,Pac-12,Virginia,ACC,400547820,40054782026,false,4,88,88,6,47,4,60,60,5,55,,52,3,-3,PUNT
Virginia,ACC,UCLA,Pac-12,400547820,40054782027,false,4,60,40,5,55,4,83,17,3,20,2,35,7,23,DOWNS
UCLA,Pac-12,Virginia,ACC,400547820,40054782028,false,4,83,83,3,20,4,46,46,0,0,3,20,6,37,END OF GAME
Virginia,ACC,Richmond,,400547821,40054782110,true,2,65,35,7,59,2,100,0,5,21,2,38,6,35,TD
Richmond,,Virginia,ACC,400547821,40054782111,false,2,75,75,5,21,2,5,5,0,22,4,59,12,70,FUMBLE
Virginia,ACC,Richmond,,400547821,40054782112,false,2,5,95,0,22,2,4,96,0,0,,22,1,-1,END OF HALF
Virginia,ACC,Richmond,,400547821,40054782113,true,3,65,35,15,0,3,100,0,13,20,1,40,5,61,TD
Richmond,,Virginia,ACC,400547821,40054782114,false,3,35,35,13,20,3,41,41,10,0,3,20,9,47,PUNT
Virginia,ACC,Richmond,,400547821,40054782115,false,3,2,98,10,0,3,19,81,8,57,1,3,3,17,INT
Richmond,,Virginia,ACC,400547821,40054782116,true,3,62,62,8,57,3,15,15,6,49,2,8,7,47,FG
Virginia,ACC,Richmond,,400547821,40054782117,true,3,65,35,6,49,3,95,5,4,39,2,10,4,8,FG
Richmond,,Virginia,ACC,400547821,40054782118,true,3,35,35,4,39,3,78,78,3,55,,44,2,3,FUMBLE RETURN TD
Richmond,,Virginia,ACC,400547821,40054782120,false,3,75,75,3,55,3,74,74,3,17,,38,2,1,INT
Virginia,ACC,Richmond,,400547821,40054782121,false,3,70,30,3,17,3,71,29,2,25,,52,4,1,MISSED FG
Richmond,,Virginia,ACC,400547821,40054782122,true,3,71,71,2,25,3,0,0,0,37,1,48,9,71,TD
Virginia,ACC,Richmond,,400547821,40054782123,true,3,65,35,0,37,4,100,0,12,38,2,59,7,60,TD
Richmond,,Virginia,ACC,400547821,40054782124,false,4,35,35,12,38,4,77,77,10,56,1,42,3,4,INT
Virginia,ACC,Richmond,,400547821,40054782125,false,4,71,29,10,56,4,61,39,8,47,2,9,3,-10,PUNT
Richmond,,Virginia,ACC,400547821,40054782126,false,4,99,99,8,47,4,55,55,4,56,3,51,8,44,FUMBLE
Virginia,ACC,Richmond,,400547821,40054782127,true,4,55,45,4,56,4,100,0,1,49,3,7,9,45,TD
Richmond,,Virginia,ACC,400547821,40054782128,false,4,75,75,1,49,4,34,34,0,0,1,49,5,41,END OF GAME
BYU,FBS Independents,Virginia,ACC,400547822,40054782210,true,2,77,23,5,39,2,81,19,4,39,1,,4,4,FG
Virginia,ACC,BYU,FBS Independents,400547822,40054782211,true,2,75,75,4,39,2,65,65,0,0,4,39,16,70,END OF HALF
BYU,FBS Independents,Virginia,ACC,400547822,40054782212,false,3,25,75,15,0,3,95,5,13,56,1,4,3,6,FUMBLE
Virginia,ACC,BYU,FBS Independents,400547822,40054782213,false,3,95,95,13,56,3,51,51,10,45,3,11,5,22,PUNT
BYU,FBS Independents,Virginia,ACC,400547822,40054782214,true,3,51,49,10,45,3,100,0,9,2,1,43,6,49,TD
Virginia,ACC,BYU,FBS Independents,400547822,40054782215,false,3,70,70,9,2,3,40,40,7,15,1,47,5,29,FUMBLE
BYU,FBS Independents,Virginia,ACC,400547822,40054782216,false,3,40,60,7,15,3,88,12,6,8,1,7,3,-15,PUNT
Virginia,ACC,BYU,FBS Independents,400547822,40054782217,false,3,88,88,6,8,3,27,27,4,28,1,40,3,-1,PUNT
BYU,FBS Independents,Virginia,ACC,400547822,40054782218,true,3,27,73,4,28,3,100,0,2,23,2,5,10,73,TD
Virginia,ACC,BYU,FBS Independents,400547822,40054782219,true,3,75,75,2,23,4,29,29,12,14,5,9,12,46,FG
BYU,FBS Independents,Virginia,ACC,400547822,40054782220,true,4,34,66,12,14,4,100,0,10,17,1,57,6,66,TD
Virginia,ACC,BYU,FBS Independents,400547822,40054782221,true,4,75,75,10,17,4,3,3,8,6,2,11,9,75,TD
Virginia,ACC,BYU,FBS Independents,400547822,40054782223,false,4,65,65,7,48,4,53,53,5,53,1,55,6,13,DOWNS
BYU,FBS Independents,Virginia,ACC,400547822,40054782224,false,4,53,47,5,53,4,98,2,5,21,,32,3,6,PUNT
Virginia,ACC,BYU,FBS Independents,400547822,40054782225,true,4,98,98,5,21,4,0,0,1,48,3,33,13,98,TD
BYU,FBS Independents,Virginia,ACC,400547822,40054782226,false,4,56,44,1,48,4,53,47,0,0,1,48,3,-3,END OF GAME
Virginia,ACC,Kent State,Mid-American,400547823,40054782310,false,2,34,66,13,2,2,83,17,10,26,2,36,6,49,INT
Kent State,Mid-American,Virginia,ACC,400547823,40054782311,false,2,63,63,10,26,2,43,43,9,10,1,16,3,20,INT
Virginia,ACC,Kent State,Mid-American,400547823,40054782312,false,2,54,46,9,10,2,86,14,7,57,1,13,3,32,INT
Kent State,Mid-American,Virginia,ACC,400547823,40054782313,false,2,80,80,7,57,2,53,53,2,9,5,48,9,27,PUNT
Virginia,ACC,Kent State,Mid-American,400547823,40054782314,false,2,3,97,2,9,2,13,87,1,19,,50,5,10,PUNT
Kent State,Mid-American,Virginia,ACC,400547823,40054782315,false,2,54,54,1,19,2,13,13,0,22,,57,5,41,INT
Virginia,ACC,Kent State,Mid-American,400547823,40054782316,false,2,20,80,0,22,2,51,49,0,0,,22,4,31,END OF HALF
Virginia,ACC,Kent State,Mid-American,400547823,40054782317,true,3,65,35,15,0,3,96,4,10,20,4,40,11,57,FG
Kent State,Mid-American,Virginia,ACC,400547823,40054782318,false,3,75,75,10,20,3,31,31,8,46,1,34,6,44,FUMBLE
Virginia,ACC,Kent State,Mid-American,400547823,40054782319,true,3,81,19,8,46,3,100,0,7,6,1,40,4,19,TD
Kent State,Mid-American,Virginia,ACC,400547823,40054782320,false,3,50,50,7,6,3,78,78,5,44,1,22,3,7,PUNT
Virginia,ACC,Kent State,Mid-American,400547823,40054782321,true,3,29,71,5,44,3,100,0,2,36,3,8,7,71,TD
Kent State,Mid-American,Virginia,ACC,400547823,40054782322,false,3,75,75,2,36,3,80,80,1,0,1,36,3,-5,PUNT
Virginia,ACC,Kent State,Mid-American,400547823,40054782323,true,3,26,74,1,0,4,100,0,13,43,2,17,7,74,TD
Kent State,Mid-American,Virginia,ACC,400547823,40054782324,false,4,75,75,13,43,4,72,72,12,13,1,30,3,3,PUNT
Virginia,ACC,Kent State,Mid-American,400547823,40054782325,false,4,36,64,12,13,4,69,31,11,11,1,2,4,33,FUMBLE
Kent State,Mid-American,Virginia,ACC,400547823,40054782326,false,4,69,69,11,11,4,80,80,10,53,,18,1,-11,FUMBLE
Virginia,ACC,Kent State,Mid-American,400547823,40054782327,true,4,80,20,10,53,4,100,0,8,59,1,54,5,20,TD
Kent State,Mid-American,Virginia,ACC,400547823,40054782328,true,4,65,65,8,59,4,25,25,5,29,3,30,8,40,FG
Virginia,ACC,Kent State,Mid-American,400547823,40054782329,false,4,65,35,5,29,4,67,33,0,0,5,29,10,41,END OF GAME
Virginia,ACC,Virginia Tech,ACC,400547824,40054782410,true,2,60,60,9,30,2,4,4,7,30,2,,6,56,FG
Virginia Tech,ACC,Virginia,ACC,400547824,40054782411,false,2,3,97,7,30,2,10,90,6,12,1,18,3,7,PUNT
Virginia,ACC,Virginia Tech,ACC,400547824,40054782412,false,2,45,45,6,12,2,51,51,4,48,1,24,3,-6,PUNT
Virginia Tech,ACC,Virginia,ACC,400547824,40054782413,true,2,12,88,4,48,2,12,88,4,41,,7,1,0,INT TD
Virginia Tech,ACC,Virginia,ACC,400547824,40054782414,false,2,20,80,4,41,2,62,38,1,10,3,31,7,42,PUNT
Virginia,ACC,Virginia Tech,ACC,400547824,40054782415,false,2,80,80,1,10,2,76,76,0,42,,28,3,4,PUNT
Virginia Tech,ACC,Virginia,ACC,400547824,40054782416,false,2,42,58,0,42,2,67,33,0,1,,41,6,25,MISSED FG
Virginia,ACC,Virginia Tech,ACC,400547824,40054782417,false,2,67,67,0,1,2,65,65,0,0,,1,1,8,FUMBLE
Virginia,ACC,Virginia Tech,ACC,400547824,40054782418,false,3,29,29,15,0,3,30,30,13,27,1,33,3,-1,INT
Virginia Tech,ACC,Virginia,ACC,400547824,40054782419,false,3,7,93,13,27,3,15,85,11,42,1,45,6,8,FUMBLE
Virginia,ACC,Virginia Tech,ACC,400547824,40054782420,false,3,52,52,11,42,3,16,16,6,58,4,44,9,36,DOWNS
Virginia Tech,ACC,Virginia,ACC,400547824,40054782421,false,3,16,84,6,58,3,33,67,4,28,2,30,6,17,PUNT
Virginia,ACC,Virginia Tech,ACC,400547824,40054782422,false,3,68,68,4,28,3,59,59,3,21,1,7,3,9,PUNT
Virginia Tech,ACC,Virginia,ACC,400547824,40054782423,true,3,17,83,3,21,3,100,0,0,15,3,6,7,83,TD
Virginia,ACC,Virginia Tech,ACC,400547824,40054782424,false,3,76,76,0,15,4,59,59,14,4,1,11,5,17,PUNT
Virginia Tech,ACC,Virginia,ACC,400547824,40054782425,false,4,14,86,14,4,4,66,34,11,29,2,35,6,52,PUNT
Virginia,ACC,Virginia Tech,ACC,400547824,40054782426,false,4,89,89,11,29,4,87,87,9,33,1,56,4,2,PUNT
Virginia Tech,ACC,Virginia,ACC,400547824,40054782427,false,4,54,46,9,33,4,68,32,6,50,2,43,5,14,PUNT
Virginia,ACC,Virginia Tech,ACC,400547824,40054782428,true,4,89,89,6,50,4,0,0,2,55,3,55,10,89,TD
Virginia Tech,ACC,Virginia,ACC,400547824,40054782429,true,4,25,75,2,55,4,100,0,1,48,1,7,3,75,TD
Virginia,ACC,Virginia Tech,ACC,400547824,40054782430,false,4,77,77,1,48,4,36,36,0,4,1,44,10,33,DOWNS
Virginia Tech,ACC,Virginia,ACC,400547824,40054782431,false,4,44,56,0,4,4,43,57,0,0,,4,1,-1,END OF HALF
Virginia Tech,ACC,William & Mary,,400547825,40054782510,true,2,22,78,3,16,2,97,3,0,38,2,38,9,75,FG
William & Mary,,Virginia Tech,ACC,400547825,40054782511,false,2,75,75,0,38,2,67,67,0,0,,38,2,8,END OF HALF
Virginia Tech,ACC,William & Mary,,400547825,40054782512,true,3,16,84,15,0,3,90,10,7,59,7,1,14,74,FG
William & Mary,,Virginia Tech,ACC,400547825,40054782513,false,3,75,75,7,59,3,35,35,6,58,1,1,3,1,PUNT
Virginia Tech,ACC,William & Mary,,400547825,40054782514,false,3,35,65,6,58,3,39,61,6,20,,38,2,9,FUMBLE
William & Mary,,Virginia Tech,ACC,400547825,40054782515,true,3,39,39,6,20,3,28,28,4,18,2,2,5,11,FG
Virginia Tech,ACC,William & Mary,,400547825,40054782516,true,3,20,80,4,18,3,100,0,2,47,1,31,4,80,TD
William & Mary,,Virginia Tech,ACC,400547825,40054782517,false,3,78,78,2,47,3,23,23,1,2,1,45,3,-2,PUNT
Virginia Tech,ACC,William & Mary,,400547825,40054782518,false,3,23,77,1,2,4,72,28,14,5,1,57,3,9,FUMBLE
Virginia Tech,ACC,William & Mary,,400547825,40054782519,true,4,72,28,14,5,4,100,0,13,40,,25,2,28,TD
William & Mary,,Virginia Tech,ACC,400547825,40054782520,false,4,79,79,13,40,4,21,21,9,9,4,31,11,58,MISSED FG
Virginia Tech,ACC,William & Mary,,400547825,40054782521,false,4,21,79,9,9,4,80,20,6,11,2,58,5,31,PUNT
William & Mary,,Virginia Tech,ACC,400547825,40054782522,false,4,80,80,6,11,4,25,25,2,50,3,21,6,21,PUNT
Virginia Tech,ACC,William & Mary,,400547825,40054782523,false,4,26,74,2,50,4,60,40,0,0,2,50,7,34,END OF GAME
Ohio State,Big Ten,Virginia Tech,ACC,400547826,40054782610,false,2,66,34,8,30,2,89,11,6,31,1,59,3,-14,PUNT
Virginia Tech,ACC,Ohio State,Big Ten,400547826,40054782611,false,2,89,89,6,31,2,31,31,3,3,3,28,6,18,PUNT
Ohio State,Big Ten,Virginia Tech,ACC,400547826,40054782612,false,2,31,69,3,3,2,61,39,2,1,1,2,3,2,PUNT
Virginia Tech,ACC,Ohio State,Big Ten,400547826,40054782613,true,2,61,61,2,1,2,0,0,0,52,1,9,8,61,TD
Ohio State,Big Ten,Virginia Tech,ACC,400547826,40054782614,false,2,27,73,0,52,2,23,77,0,0,,52,2,-4,END OF HALF
Ohio State,Big Ten,Virginia Tech,ACC,400547826,40054782615,false,3,30,70,15,0,3,97,3,12,51,2,9,4,34,PUNT
Virginia Tech,ACC,Ohio State,Big Ten,400547826,40054782616,false,3,97,97,12,51,3,48,48,8,37,4,14,9,11,PUNT
Ohio State,Big Ten,Virginia Tech,ACC,400547826,40054782617,false,3,48,52,8,37,3,76,24,7,10,1,27,7,0,INT
Virginia Tech,ACC,Ohio State,Big Ten,400547826,40054782618,false,3,76,76,7,10,3,14,14,5,27,1,43,3,8,PUNT
Ohio State,Big Ten,Virginia Tech,ACC,400547826,40054782619,true,3,14,86,5,27,3,100,0,3,1,2,26,6,86,TD
Virginia Tech,ACC,Ohio State,Big Ten,400547826,40054782620,false,3,77,77,3,1,3,51,51,1,33,1,28,4,16,INT
Ohio State,Big Ten,Virginia Tech,ACC,400547826,40054782621,false,3,51,49,1,33,3,92,8,0,1,1,32,4,6,PUNT
Virginia Tech,ACC,Ohio State,Big Ten,400547826,40054782622,false,3,92,92,0,1,4,85,85,11,52,3,9,6,7,FUMBLE
Ohio State,Big Ten,Virginia Tech,ACC,400547826,40054782623,true,4,85,15,11,52,4,100,0,11,40,,12,2,15,TD
Virginia Tech,ACC,Ohio State,Big Ten,400547826,40054782624,true,4,65,65,11,40,4,0,0,8,44,2,56,6,65,TD
Ohio State,Big Ten,Virginia Tech,ACC,400547826,40054782625,false,4,38,62,8,44,4,80,20,6,32,2,12,3,-7,PUNT
Virginia Tech,ACC,Ohio State,Big Ten,400547826,40054782626,false,4,80,80,6,32,4,38,38,5,42,,50,3,1,PUNT
Ohio State,Big Ten,Virginia Tech,ACC,400547826,40054782627,false,4,38,62,5,42,4,38,62,4,47,,55,3,-8,INT
Virginia Tech,ACC,Ohio State,Big Ten,400547826,40054782628,false,4,38,38,4,47,4,29,29,3,6,1,41,4,9,MISSED FG
Ohio State,Big Ten,Virginia Tech,ACC,400547826,40054782629,true,4,29,71,3,6,4,0,100,0,46,2,20,8,20,INT TD
