offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_yards_to_goal,start_time.minutes,start_time.seconds,end_period,end_yardline,end_yards_to_goal,end_time.minutes,end_time.seconds,elapsed.minutes,elapsed.seconds,plays,yards,drive_result
South Carolina,SEC,Florida,SEC,400933918,40093391831,false,4,52,48,1,6,4,48,52,0,0,1,6,2,-4,END OF GAME
New Mexico,Mountain West,Texas A&M,SEC,400933919,40093391910,false,2,35,35,7,31,2,82,82,6,26,1,5,3,-1,PUNT
Texas A&M,SEC,New Mexico,Mountain West,400933919,40093391911,true,2,30,70,6,26,2,100,0,5,21,1,5,3,70,TD
New Mexico,Mountain West,Texas A&M,SEC,400933919,40093391912,false,2,35,35,5,21,2,66,66,3,4,2,17,4,16,INT
Texas A&M,SEC,New Mexico,Mountain West,400933919,40093391913,true,2,23,77,3,4,2,100,0,1,24,1,40,5,77,TD
New Mexico,Mountain West,Texas A&M,SEC,400933919,40093391914,true,2,0,0,1,24,2,0,0,1,24,,,0,0,TD
Texas A&M,SEC,New Mexico,Mountain West,400933919,40093391915,false,2,25,75,1,24,2,25,75,0,56,,28,3,0,PUNT
New Mexico,Mountain West,Texas A&M,SEC,400933919,40093391916,false,2,78,78,0,56,2,72,72,0,0,,56,2,6,END OF HALF
New Mexico,Mountain West,Texas A&M,SEC,400933919,40093391917,false,3,72,72,15,0,3,68,68,12,40,2,20,3,8,PUNT
Texas A&M,SEC,New Mexico,Mountain West,400933919,40093391918,false,3,15,85,12,40,3,21,79,10,55,1,45,3,6,PUNT
New Mexico,Mountain West,Texas A&M,SEC,400933919,40093391919,false,3,68,68,10,55,3,65,65,9,50,1,5,3,3,PUNT
Texas A&M,SEC,New Mexico,Mountain West,400933919,40093391920,false,3,38,62,9,50,3,46,54,9,2,,48,3,8,PUNT
New Mexico,Mountain West,Texas A&M,SEC,400933919,40093391921,true,3,80,80,9,2,3,0,0,1,13,7,49,14,80,TD
Texas A&M,SEC,New Mexico,Mountain West,400933919,40093391922,true,3,25,75,1,13,4,100,0,13,8,3,5,8,75,TD
New Mexico,Mountain West,Texas A&M,SEC,400933919,40093391923,false,4,35,35,13,8,4,46,46,9,52,3,16,5,24,PUNT
Texas A&M,SEC,New Mexico,Mountain West,400933919,40093391924,false,4,14,86,9,52,4,14,86,7,56,1,56,3,0,PUNT
New Mexico,Mountain West,Texas A&M,SEC,400933919,40093391925,false,4,50,50,7,56,4,45,45,5,46,2,10,3,5,PUNT
Texas A&M,SEC,New Mexico,Mountain West,400933919,40093391926,false,4,10,90,5,46,4,18,82,3,49,1,57,3,8,PUNT
New Mexico,Mountain West,Texas A&M,SEC,400933919,40093391927,false,4,70,70,3,49,4,69,69,2,15,1,34,3,1,PUNT
Texas A&M,SEC,New Mexico,Mountain West,400933919,40093391928,false,4,13,87,2,15,4,22,78,0,29,1,46,3,9,PUNT
New Mexico,Mountain West,Texas A&M,SEC,400933919,40093391929,false,4,76,76,0,29,4,75,75,0,0,,29,1,1,END OF GAME
Kentucky,SEC,Vanderbilt,SEC,400933920,40093392010,false,2,99,99,8,21,2,50,50,4,54,3,27,6,49,PUNT
Vanderbilt,SEC,Kentucky,SEC,400933920,40093392011,false,2,5,95,4,54,2,35,65,3,15,1,39,4,30,INT
Kentucky,SEC,Vanderbilt,SEC,400933920,40093392012,true,2,20,20,3,15,2,24,24,2,9,1,6,4,-4,FG
Vanderbilt,SEC,Kentucky,SEC,400933920,40093392013,false,2,65,35,2,9,2,36,64,1,57,,12,1,0,INT
Kentucky,SEC,Vanderbilt,SEC,400933920,40093392014,true,2,43,43,1,57,2,22,22,0,0,1,57,6,21,FG
Kentucky,SEC,Vanderbilt,SEC,400933920,40093392015,true,3,35,35,15,0,3,0,0,12,57,2,3,5,80,TD
Vanderbilt,SEC,Kentucky,SEC,400933920,40093392016,false,3,65,35,12,57,3,18,82,11,20,1,37,3,-6,PUNT
Kentucky,SEC,Vanderbilt,SEC,400933920,40093392017,true,3,56,56,11,20,3,0,0,8,29,2,51,5,56,TD
Vanderbilt,SEC,Kentucky,SEC,400933920,40093392018,true,3,25,75,8,29,3,100,0,4,14,4,15,9,75,TD
Kentucky,SEC,Vanderbilt,SEC,400933920,40093392019,true,3,35,35,4,14,3,0,0,3,53,,21,1,6,TD
Vanderbilt,SEC,Kentucky,SEC,400933920,40093392020,true,3,25,75,3,53,3,100,0,0,13,3,40,11,75,TD
Kentucky,SEC,Vanderbilt,SEC,400933920,40093392021,true,3,75,75,0,13,4,21,21,7,56,7,17,11,54,FG
Vanderbilt,SEC,Kentucky,SEC,400933920,40093392022,false,4,65,35,7,56,4,50,50,5,45,2,11,7,27,DOWNS
Kentucky,SEC,Vanderbilt,SEC,400933920,40093392023,false,4,50,50,5,45,4,46,46,3,59,1,46,3,4,PUNT
Vanderbilt,SEC,Kentucky,SEC,400933920,40093392024,false,4,19,81,3,59,4,79,21,0,16,3,43,11,60,INT
Kentucky,SEC,Vanderbilt,SEC,400933920,40093392025,false,4,96,96,0,16,4,97,97,0,0,,16,1,-1,END OF GAME
Mercer,,Alabama,SEC,400933921,40093392110,false,2,75,75,10,39,2,63,63,6,18,4,21,6,12,PUNT
Alabama,SEC,Mercer,,400933921,40093392111,false,2,16,84,6,18,2,30,70,5,2,1,16,4,30,FUMBLE
Mercer,,Alabama,SEC,400933921,40093392112,false,2,46,46,5,2,2,16,16,1,0,4,2,8,30,INT
Alabama,SEC,Mercer,,400933921,40093392113,false,2,20,80,1,0,2,39,61,0,0,1,,5,19,END OF HALF
Mercer,,Alabama,SEC,400933921,40093392114,false,3,75,75,15,0,3,34,34,10,54,4,6,9,38,DOWNS
Alabama,SEC,Mercer,,400933921,40093392115,false,3,37,63,10,54,3,43,57,9,11,1,43,3,6,PUNT
Mercer,,Alabama,SEC,400933921,40093392116,false,3,93,93,9,11,3,94,94,6,51,2,20,3,-1,PUNT
Alabama,SEC,Mercer,,400933921,40093392117,true,3,42,58,6,51,3,100,0,4,18,2,33,6,58,TD
Mercer,,Alabama,SEC,400933921,40093392118,false,3,82,82,4,18,3,80,80,3,15,1,3,3,2,INT
Alabama,SEC,Mercer,,400933921,40093392119,true,3,94,6,3,15,3,100,0,3,6,,9,2,6,TD
Mercer,,Alabama,SEC,400933921,40093392120,false,3,94,94,3,6,3,92,92,0,42,2,24,3,2,PUNT
Alabama,SEC,Mercer,,400933921,40093392121,true,3,83,17,0,42,4,100,0,14,55,,47,2,17,TD
Mercer,,Alabama,SEC,400933921,40093392122,false,4,51,51,14,55,4,39,39,11,0,3,55,7,12,DOWNS
Alabama,SEC,Mercer,,400933921,40093392123,false,4,39,61,11,0,4,60,40,9,24,1,36,3,25,FUMBLE
Mercer,,Alabama,SEC,400933921,40093392124,false,4,64,64,9,24,4,55,55,7,38,1,46,3,9,PUNT
Alabama,SEC,Mercer,,400933921,40093392125,false,4,4,96,7,38,4,46,54,0,35,7,3,10,42,PUNT
Mercer,,Alabama,SEC,400933921,40093392126,false,4,80,80,0,35,4,75,75,0,0,,35,1,5,END OF GAME
Mississippi State,SEC,Arkansas,SEC,400933922,40093392210,false,2,65,65,14,51,2,47,47,10,18,4,33,9,18,PUNT
Arkansas,SEC,Mississippi State,SEC,400933922,40093392211,false,2,12,88,10,18,2,15,85,8,2,2,16,3,3,PUNT
Mississippi State,SEC,Arkansas,SEC,400933922,40093392212,true,2,50,50,8,2,2,0,0,5,17,2,45,8,50,TD
Arkansas,SEC,Mississippi State,SEC,400933922,40093392213,false,2,25,75,5,17,2,17,83,3,44,1,33,4,-8,DOWNS
Mississippi State,SEC,Arkansas,SEC,400933922,40093392214,true,2,17,17,3,44,2,0,0,2,18,1,26,3,17,TD
Arkansas,SEC,Mississippi State,SEC,400933922,40093392215,false,2,30,70,2,18,2,36,64,0,0,2,18,4,6,END OF HALF
Mississippi State,SEC,Arkansas,SEC,400933922,40093392216,false,3,91,91,15,0,3,25,25,9,28,5,32,11,66,DOWNS
Arkansas,SEC,Mississippi State,SEC,400933922,40093392217,true,3,25,75,9,28,3,100,0,4,35,4,53,10,75,TD
Mississippi State,SEC,Arkansas,SEC,400933922,40093392218,false,3,80,80,4,35,3,69,69,1,19,3,16,5,11,PUNT
Arkansas,SEC,Mississippi State,SEC,400933922,40093392219,false,3,42,58,1,19,3,53,47,1,8,,11,1,11,FUMBLE
Mississippi State,SEC,Arkansas,SEC,400933922,40093392220,false,3,53,53,1,8,4,46,46,14,52,1,16,3,7,PUNT
Arkansas,SEC,Mississippi State,SEC,400933922,40093392221,false,4,10,90,14,52,4,43,57,10,10,4,42,8,33,PUNT
Mississippi State,SEC,Arkansas,SEC,400933922,40093392222,false,4,87,87,10,10,4,62,62,8,59,1,11,4,25,PUNT
Arkansas,SEC,Mississippi State,SEC,400933922,40093392223,false,4,21,79,8,59,4,24,76,7,3,1,56,3,3,PUNT
Mississippi State,SEC,Arkansas,SEC,400933922,40093392224,true,4,55,55,7,3,4,0,0,3,57,3,6,6,55,TD
Arkansas,SEC,Mississippi State,SEC,400933922,40093392225,false,4,21,79,3,57,4,44,56,3,1,,56,4,23,DOWNS
Mississippi State,SEC,Arkansas,SEC,400933922,40093392226,true,4,44,44,3,1,4,0,0,0,17,2,44,9,44,TD
Arkansas,SEC,Mississippi State,SEC,400933922,40093392227,false,4,27,73,0,17,4,32,68,0,0,,17,1,5,END OF GAME
Louisiana Monroe,Sun Belt,Auburn,SEC,400933923,40093392310,false,2,51,51,4,11,2,39,39,2,1,2,10,6,12,PUNT
Auburn,SEC,Louisiana Monroe,Sun Belt,400933923,40093392311,true,2,4,96,2,1,2,100,0,1,27,,34,4,96,TD
Louisiana Monroe,Sun Belt,Auburn,SEC,400933923,40093392312,false,2,75,75,1,27,2,55,55,0,2,1,25,9,20,PUNT
Auburn,SEC,Louisiana Monroe,Sun Belt,400933923,40093392313,false,2,24,76,0,2,2,22,78,0,0,,2,1,-2,END OF HALF
Louisiana Monroe,Sun Belt,Auburn,SEC,400933923,40093392314,false,3,75,75,15,0,3,48,48,13,1,1,59,5,27,PUNT
Auburn,SEC,Louisiana Monroe,Sun Belt,400933923,40093392315,true,3,5,95,13,1,3,100,0,9,33,3,28,10,95,TD
Louisiana Monroe,Sun Belt,Auburn,SEC,400933923,40093392316,false,3,75,75,9,33,3,67,67,8,21,1,12,3,8,PUNT
Auburn,SEC,Louisiana Monroe,Sun Belt,400933923,40093392317,false,3,14,86,8,21,3,36,64,6,5,2,16,5,22,PUNT
Louisiana Monroe,Sun Belt,Auburn,SEC,400933923,40093392318,false,3,79,79,6,5,3,60,60,3,29,2,36,6,19,INT
Auburn,SEC,Louisiana Monroe,Sun Belt,400933923,40093392319,true,3,57,43,3,29,3,100,0,2,46,,43,2,43,TD
Louisiana Monroe,Sun Belt,Auburn,SEC,400933923,40093392320,false,3,75,75,2,46,3,67,67,1,23,1,23,3,19,FUMBLE
Auburn,SEC,Louisiana Monroe,Sun Belt,400933923,40093392321,false,3,56,44,1,23,4,99,1,11,27,4,56,11,38,FUMBLE
Louisiana Monroe,Sun Belt,Auburn,SEC,400933923,40093392322,true,4,94,94,11,27,4,67,67,7,9,4,18,7,27,INT TD
Louisiana Monroe,Sun Belt,Auburn,SEC,400933923,40093392323,true,4,76,76,7,9,4,0,0,5,41,1,28,3,76,TD
Auburn,SEC,Louisiana Monroe,Sun Belt,400933923,40093392324,true,4,26,74,5,41,4,100,0,2,58,2,43,5,74,TD
Louisiana Monroe,Sun Belt,Auburn,SEC,400933923,40093392325,false,4,79,79,2,58,4,44,44,1,7,1,51,5,35,DOWNS
Auburn,SEC,Louisiana Monroe,Sun Belt,400933923,40093392326,false,4,44,56,1,7,4,49,51,0,0,1,7,2,5,END OF GAME
UAB,Conference USA,Florida,SEC,400933924,40093392410,false,2,75,75,5,49,2,66,66,3,57,1,52,3,9,PUNT
Florida,SEC,UAB,Conference USA,400933924,40093392411,true,2,35,65,3,57,2,68,32,0,0,3,57,15,33,FG
UAB,Conference USA,Florida,SEC,400933924,40093392412,false,3,75,75,15,0,3,75,75,13,38,1,22,3,0,PUNT
Florida,SEC,UAB,Conference USA,400933924,40093392413,false,3,42,58,13,38,3,40,60,12,2,1,36,3,-2,PUNT
UAB,Conference USA,Florida,SEC,400933924,40093392414,false,3,87,87,12,2,3,79,79,8,50,3,12,7,8,PUNT
Florida,SEC,UAB,Conference USA,400933924,40093392415,true,3,34,66,8,50,3,100,0,5,36,3,14,8,66,TD
UAB,Conference USA,Florida,SEC,400933924,40093392416,false,3,75,75,5,36,3,22,22,4,14,1,22,4,53,FUMBLE
Florida,SEC,UAB,Conference USA,400933924,40093392417,true,3,22,78,4,14,3,100,0,0,0,4,14,7,78,TD
UAB,Conference USA,Florida,SEC,400933924,40093392418,true,4,35,35,14,44,4,0,0,14,44,,,1,74,TD
Florida,SEC,UAB,Conference USA,400933924,40093392419,true,4,25,75,14,44,4,75,25,10,54,3,50,7,50,FG
UAB,Conference USA,Florida,SEC,400933924,40093392420,false,4,35,35,10,54,4,77,77,9,57,,57,3,2,PUNT
Florida,SEC,UAB,Conference USA,400933924,40093392421,false,4,36,64,9,57,4,50,50,4,32,5,25,7,14,PUNT
UAB,Conference USA,Florida,SEC,400933924,40093392422,false,4,82,82,4,32,4,82,82,4,24,,8,1,0,INT
Florida,SEC,UAB,Conference USA,400933924,40093392423,false,4,38,62,4,24,4,35,65,1,5,3,19,4,-3,PUNT
UAB,Conference USA,Florida,SEC,400933924,40093392424,false,4,71,71,1,5,4,60,60,0,0,1,5,2,11,END OF GAME
Kentucky,SEC,Georgia,SEC,400933925,40093392510,false,2,72,72,1,51,2,31,31,0,25,1,26,6,44,DOWNS
Georgia,SEC,Kentucky,SEC,400933925,40093392511,false,2,31,69,0,25,2,30,70,0,0,,25,1,-1,END OF HALF
Kentucky,SEC,Georgia,SEC,400933925,40093392512,true,3,67,67,15,0,3,0,0,11,29,3,31,8,75,TD
Georgia,SEC,Kentucky,SEC,400933925,40093392513,true,3,40,60,11,29,3,100,0,8,16,3,13,6,60,TD
Kentucky,SEC,Georgia,SEC,400933925,40093392514,false,3,75,75,8,16,3,57,57,5,36,2,40,4,18,PUNT
Georgia,SEC,Kentucky,SEC,400933925,40093392515,false,3,14,86,5,36,3,20,80,4,7,1,29,3,6,PUNT
Kentucky,SEC,Georgia,SEC,400933925,40093392516,false,3,65,65,4,7,3,54,54,2,50,1,17,3,11,INT
Georgia,SEC,Kentucky,SEC,400933925,40093392517,true,3,12,88,2,50,4,100,0,14,17,3,33,6,88,TD
Kentucky,SEC,Georgia,SEC,400933925,40093392518,false,4,79,79,14,17,4,77,77,12,43,1,34,3,2,PUNT
Georgia,SEC,Kentucky,SEC,400933925,40093392519,true,4,40,60,12,43,4,100,0,10,59,1,44,4,60,TD
Kentucky,SEC,Georgia,SEC,400933925,40093392520,false,4,75,75,10,59,4,55,55,5,14,5,45,10,20,PUNT
Georgia,SEC,Kentucky,SEC,400933925,40093392521,false,4,13,87,5,14,4,62,38,0,0,5,14,7,49,END OF GAME
Texas A&M,SEC,Ole Miss,SEC,400933926,40093392610,false,2,70,70,12,31,2,70,70,11,15,1,16,3,0,INT
Ole Miss,SEC,Texas A&M,SEC,400933926,40093392611,false,2,50,50,11,15,2,46,54,9,52,1,23,3,-4,PUNT
Texas A&M,SEC,Ole Miss,SEC,400933926,40093392612,false,2,84,84,9,52,2,54,54,7,43,2,9,4,30,PUNT
Ole Miss,SEC,Texas A&M,SEC,400933926,40093392613,true,2,18,82,7,43,2,100,0,4,24,3,19,8,82,TD
Texas A&M,SEC,Ole Miss,SEC,400933926,40093392614,true,2,80,80,4,24,2,0,0,1,57,2,27,8,80,TD
Ole Miss,SEC,Texas A&M,SEC,400933926,40093392615,true,2,35,65,1,57,2,89,11,0,24,1,33,8,54,FG
Texas A&M,SEC,Ole Miss,SEC,400933926,40093392616,false,2,68,68,0,24,2,60,60,0,0,,24,2,8,END OF HALF
Texas A&M,SEC,Ole Miss,SEC,400933926,40093392617,false,3,69,69,15,0,3,27,27,12,33,2,27,8,42,MISSED FG
Ole Miss,SEC,Texas A&M,SEC,400933926,40093392618,false,3,28,72,12,33,3,20,80,10,48,1,45,3,-8,PUNT
Texas A&M,SEC,Ole Miss,SEC,400933926,40093392619,false,3,65,65,10,48,3,56,56,8,44,2,4,4,9,PUNT
Ole Miss,SEC,Texas A&M,SEC,400933926,40093392620,true,3,10,90,8,44,3,12,88,8,4,,40,2,2,INT TD
Ole Miss,SEC,Texas A&M,SEC,400933926,40093392621,false,3,25,75,8,4,3,30,70,6,24,1,40,3,5,PUNT
Texas A&M,SEC,Ole Miss,SEC,400933926,40093392622,false,3,78,78,6,24,3,50,50,4,43,1,41,4,28,PUNT
Ole Miss,SEC,Texas A&M,SEC,400933926,40093392623,false,3,3,97,4,43,3,1,99,3,23,1,20,3,-2,PUNT
Texas A&M,SEC,Ole Miss,SEC,400933926,40093392624,false,3,50,50,3,23,3,43,43,1,32,1,51,3,8,PUNT
Ole Miss,SEC,Texas A&M,SEC,400933926,40093392625,false,3,19,81,1,32,4,55,45,12,55,3,37,8,36,PUNT
Texas A&M,SEC,Ole Miss,SEC,400933926,40093392626,false,4,97,97,12,55,4,94,94,12,0,,55,3,3,PUNT
Ole Miss,SEC,Texas A&M,SEC,400933926,40093392627,false,4,48,52,12,0,4,59,41,9,16,2,44,6,11,PUNT
Texas A&M,SEC,Ole Miss,SEC,400933926,40093392628,false,4,93,93,9,16,4,87,87,7,37,1,39,3,6,PUNT
Ole Miss,SEC,Texas A&M,SEC,400933926,40093392629,false,4,36,64,7,37,4,10,90,6,47,,50,3,-26,PUNT
Texas A&M,SEC,Ole Miss,SEC,400933926,40093392630,true,4,48,48,6,47,4,1,1,1,59,4,48,11,47,FG
Ole Miss,SEC,Texas A&M,SEC,400933926,40093392631,false,4,34,66,1,59,4,42,58,1,14,,45,4,8,DOWNS
Texas A&M,SEC,Ole Miss,SEC,400933926,40093392632,false,4,41,41,1,14,4,46,46,0,0,1,14,2,-5,END OF GAME
South Carolina,SEC,Wofford,,400933927,40093392710,true,3,30,70,9,23,3,100,0,6,21,3,2,7,70,TD
Wofford,,South Carolina,SEC,400933927,40093392711,false,3,75,75,6,21,3,54,54,2,56,3,25,7,21,DOWNS
South Carolina,SEC,Wofford,,400933927,40093392712,true,3,54,46,2,56,4,90,10,13,43,4,13,9,36,FG
Wofford,,South Carolina,SEC,400933927,40093392713,false,4,75,75,13,43,4,62,62,12,53,,50,2,13,FUMBLE
South Carolina,SEC,Wofford,,400933927,40093392714,true,4,62,38,12,53,4,100,0,9,54,2,59,6,38,TD
Wofford,,South Carolina,SEC,400933927,40093392715,false,4,86,86,9,54,4,38,38,4,49,5,5,9,48,INT
South Carolina,SEC,Wofford,,400933927,40093392716,false,4,35,65,4,49,4,95,5,0,0,4,49,7,60,END OF GAME
Tennessee,SEC,LSU,SEC,400933928,40093392810,false,2,5,95,3,32,2,9,91,2,36,,56,3,4,PUNT
LSU,SEC,Tennessee,SEC,400933928,40093392811,true,2,61,61,2,36,2,0,0,2,8,,28,3,61,TD
Tennessee,SEC,LSU,SEC,400933928,40093392812,true,2,25,75,2,8,2,100,0,1,23,,45,4,75,TD
LSU,SEC,Tennessee,SEC,400933928,40093392813,false,2,75,75,1,23,2,36,36,0,0,1,23,8,39,DOWNS
Tennessee,SEC,LSU,SEC,400933928,40093392815,false,3,65,35,15,0,3,3,97,12,2,2,58,3,0,PUNT
LSU,SEC,Tennessee,SEC,400933928,40093392816,true,3,50,50,12,2,3,0,0,7,26,4,36,9,50,TD
Tennessee,SEC,LSU,SEC,400933928,40093392817,false,3,65,35,7,26,3,14,86,5,32,1,54,3,-2,PUNT
LSU,SEC,Tennessee,SEC,400933928,40093392818,false,3,70,70,5,32,3,63,63,3,45,1,47,3,7,PUNT
Tennessee,SEC,LSU,SEC,400933928,40093392819,false,3,12,88,3,45,3,21,79,2,32,1,13,4,9,DOWNS
LSU,SEC,Tennessee,SEC,400933928,40093392820,true,3,21,21,2,32,3,0,0,2,6,,26,2,21,TD
Tennessee,SEC,LSU,SEC,400933928,40093392821,false,3,65,35,2,6,4,89,11,12,42,4,24,9,69,DOWNS
LSU,SEC,Tennessee,SEC,400933928,40093392822,false,4,88,88,12,42,4,8,8,3,31,9,11,15,80,MISSED FG
Tennessee,SEC,LSU,SEC,400933928,40093392823,false,4,20,80,3,31,4,53,47,0,56,2,35,7,33,DOWNS
LSU,SEC,Tennessee,SEC,400933928,40093392824,false,4,53,53,0,56,4,56,56,0,0,,56,2,-3,END OF GAME
Vanderbilt,SEC,Missouri,SEC,400933929,40093392910,false,2,10,90,13,43,2,31,69,10,13,3,30,5,21,PUNT
Missouri,SEC,Vanderbilt,SEC,400933929,40093392911,false,2,83,83,10,13,2,41,41,7,45,2,28,7,42,DOWNS
Vanderbilt,SEC,Missouri,SEC,400933929,40093392912,true,2,41,59,7,45,2,41,59,7,33,,12,1,0,INT TD
Vanderbilt,SEC,Missouri,SEC,400933929,40093392914,false,2,25,75,7,33,2,22,78,6,35,,58,3,-3,PUNT
Missouri,SEC,Vanderbilt,SEC,400933929,40093392915,true,2,56,56,6,35,2,0,0,4,56,1,39,6,56,TD
Vanderbilt,SEC,Missouri,SEC,400933929,40093392916,true,2,24,76,4,56,2,32,68,3,11,1,45,3,8,PUNT RETURN TD
Vanderbilt,SEC,Missouri,SEC,400933929,40093392918,false,2,30,70,3,11,2,71,29,0,7,3,4,10,41,DOWNS
Missouri,SEC,Vanderbilt,SEC,400933929,40093392919,false,2,71,71,0,7,2,72,72,0,0,,7,1,-1,END OF HALF
Vanderbilt,SEC,Missouri,SEC,400933929,40093392920,true,3,25,75,15,0,3,100,0,11,50,3,10,7,75,TD
Missouri,SEC,Vanderbilt,SEC,400933929,40093392921,true,3,71,71,11,50,3,23,23,8,53,2,57,9,48,FG
Vanderbilt,SEC,Missouri,SEC,400933929,40093392922,true,3,31,69,8,53,3,100,0,5,30,3,23,6,69,TD
Missouri,SEC,Vanderbilt,SEC,400933929,40093392923,false,3,98,98,5,30,3,75,75,2,38,2,52,6,23,PUNT
Vanderbilt,SEC,Missouri,SEC,400933929,40093392924,true,3,37,63,2,38,3,96,4,0,15,2,23,9,59,FG
Missouri,SEC,Vanderbilt,SEC,400933929,40093392925,false,3,78,78,0,15,4,77,77,14,15,1,,3,1,PUNT
Vanderbilt,SEC,Missouri,SEC,400933929,40093392926,false,4,42,58,14,15,4,90,10,10,50,3,25,9,48,DOWNS
Missouri,SEC,Vanderbilt,SEC,400933929,40093392927,true,4,90,90,10,50,4,0,0,7,10,3,40,8,90,TD
Vanderbilt,SEC,Missouri,SEC,400933929,40093392928,false,4,20,80,7,10,4,98,2,2,56,4,14,12,78,INT
Missouri,SEC,Vanderbilt,SEC,400933929,40093392929,false,4,47,47,2,56,4,40,40,0,16,2,40,3,7,PUNT
Vanderbilt,SEC,Missouri,SEC,400933929,40093392930,false,4,9,91,0,16,4,10,90,0,0,,16,1,1,END OF GAME
Mississippi State,SEC,Ole Miss,SEC,400933930,40093393010,true,2,65,35,10,40,2,73,27,6,23,4,17,9,39,FG
Ole Miss,SEC,Mississippi State,SEC,400933930,40093393011,false,2,75,75,6,23,2,52,52,3,44,2,39,5,23,PUNT
Mississippi State,SEC,Ole Miss,SEC,400933930,40093393012,false,2,12,88,3,44,2,39,61,1,22,2,22,5,27,FUMBLE
Ole Miss,SEC,Mississippi State,SEC,400933930,40093393013,false,2,43,43,1,22,2,45,45,1,2,,20,3,-12,FUMBLE
Mississippi State,SEC,Ole Miss,SEC,400933930,40093393014,true,2,55,45,1,2,2,35,65,0,0,1,2,5,25,END OF HALF
Mississippi State,SEC,Ole Miss,SEC,400933930,40093393015,false,3,65,35,15,0,3,60,40,11,11,3,49,7,34,PUNT
Ole Miss,SEC,Mississippi State,SEC,400933930,40093393016,false,3,99,99,11,11,3,98,98,10,15,,56,3,1,PUNT
Mississippi State,SEC,Ole Miss,SEC,400933930,40093393017,false,3,60,40,10,15,3,82,18,7,53,2,22,5,20,FUMBLE
Ole Miss,SEC,Mississippi State,SEC,400933930,40093393018,true,3,80,80,7,53,3,0,0,7,13,,40,2,80,TD
Mississippi State,SEC,Ole Miss,SEC,400933930,40093393019,false,3,25,75,7,13,3,31,69,5,59,1,14,3,26,FUMBLE
Ole Miss,SEC,Mississippi State,SEC,400933930,40093393020,false,3,51,51,5,59,3,51,51,5,7,,52,3,0,PUNT
Mississippi State,SEC,Ole Miss,SEC,400933930,40093393021,false,3,16,84,5,7,3,31,69,2,27,2,40,6,15,PUNT
Ole Miss,SEC,Mississippi State,SEC,400933930,40093393022,true,3,63,63,2,27,3,0,0,2,15,,12,1,63,TD
Mississippi State,SEC,Ole Miss,SEC,400933930,40093393023,false,3,80,20,2,15,3,55,45,0,13,2,2,5,17,DOWNS
Ole Miss,SEC,Mississippi State,SEC,400933930,40093393024,false,3,55,55,0,13,4,62,62,13,58,1,15,3,-7,PUNT
Mississippi State,SEC,Ole Miss,SEC,400933930,40093393025,false,4,26,74,13,58,4,72,28,12,37,1,21,5,44,DOWNS
Ole Miss,SEC,Mississippi State,SEC,400933930,40093393026,false,4,70,70,12,37,4,70,70,11,58,,39,2,0,INT
Mississippi State,SEC,Ole Miss,SEC,400933930,40093393027,true,4,56,44,11,58,4,100,0,9,16,2,42,8,44,TD
Ole Miss,SEC,Mississippi State,SEC,400933930,40093393028,true,4,44,44,9,16,4,0,0,8,23,,53,2,44,TD
Mississippi State,SEC,Ole Miss,SEC,400933930,40093393029,true,4,65,35,8,23,4,100,0,4,58,3,25,11,69,TD
Ole Miss,SEC,Mississippi State,SEC,400933930,40093393030,false,4,61,61,4,58,4,59,59,2,58,2,,3,2,PUNT
Mississippi State,SEC,Ole Miss,SEC,400933930,40093393031,true,4,38,62,2,58,4,100,0,1,5,1,53,8,62,TD
Ole Miss,SEC,Mississippi State,SEC,400933930,40093393032,false,4,45,45,1,5,4,42,42,0,0,1,5,2,-3,Uncategorized
Arkansas,SEC,Missouri,SEC,400933931,40093393110,false,2,65,35,13,21,2,10,90,12,22,,59,3,4,PUNT
Missouri,SEC,Arkansas,SEC,400933931,40093393111,false,2,45,45,12,22,2,37,37,10,20,2,2,6,8,PUNT
Arkansas,SEC,Missouri,SEC,400933931,40093393112,true,2,14,86,10,20,2,100,0,7,47,2,33,5,86,TD
Missouri,SEC,Arkansas,SEC,400933931,40093393113,true,2,35,35,7,47,2,0,0,6,27,1,20,5,79,TD
Arkansas,SEC,Missouri,SEC,400933931,40093393114,false,2,25,75,6,27,2,24,76,5,29,,58,3,-1,PUNT
Missouri,SEC,Arkansas,SEC,400933931,40093393115,true,2,55,55,5,29,2,0,0,4,9,1,20,5,55,TD
Arkansas,SEC,Missouri,SEC,400933931,40093393116,false,2,65,35,4,9,2,27,73,3,11,,58,3,4,INT
Missouri,SEC,Arkansas,SEC,400933931,40093393117,true,2,79,79,3,11,2,19,19,0,7,3,4,11,60,FG
Arkansas,SEC,Missouri,SEC,400933931,40093393118,false,2,65,35,0,7,2,33,67,0,0,,7,1,0,END OF HALF
Arkansas,SEC,Missouri,SEC,400933931,40093393119,false,3,25,75,15,0,3,44,56,12,43,2,17,5,19,PUNT
Missouri,SEC,Arkansas,SEC,400933931,40093393120,false,3,70,70,12,43,3,25,25,10,30,2,13,6,45,INT
Arkansas,SEC,Missouri,SEC,400933931,40093393121,false,3,40,60,10,30,3,46,54,8,55,1,35,3,6,PUNT
Missouri,SEC,Arkansas,SEC,400933931,40093393122,false,3,89,89,8,55,3,69,69,7,6,1,49,5,20,PUNT
Arkansas,SEC,Missouri,SEC,400933931,40093393123,true,3,23,77,7,6,3,100,0,2,2,5,4,9,77,TD
