offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_yards_to_goal,start_time.minutes,start_time.seconds,end_period,end_yardline,end_yards_to_goal,end_time.minutes,end_time.seconds,elapsed.minutes,elapsed.seconds,plays,yards,drive_result
Penn State,Big Ten,Michigan,Big Ten,401012894,4010128941,false,1,75,75,15,0,1,64,64,12,12,2,48,4,11,PUNT
Michigan,Big Ten,Penn State,Big Ten,401012894,4010128942,true,1,24,76,12,12,1,100,0,8,12,4,,8,76,TD
Penn State,Big Ten,Michigan,Big Ten,401012894,4010128943,false,1,75,75,8,12,1,66,66,6,47,1,25,3,9,PUNT
Michigan,Big Ten,Penn State,Big Ten,401012894,4010128944,false,1,29,71,6,47,1,60,40,2,56,3,51,8,31,DOWNS
Penn State,Big Ten,Michigan,Big Ten,401012894,4010128945,false,1,59,59,2,56,1,44,44,1,6,1,50,4,15,PUNT
Michigan,Big Ten,Penn State,Big Ten,401012894,4010128946,false,1,5,95,1,6,2,69,31,12,10,3,56,7,64,MISSED FG
Penn State,Big Ten,Michigan,Big Ten,401012894,4010128947,false,2,65,65,12,10,2,50,50,11,58,,12,1,13,FUMBLE
Michigan,Big Ten,Penn State,Big Ten,401012894,4010128948,true,2,52,48,11,58,2,100,0,6,52,5,6,10,48,TD
Penn State,Big Ten,Michigan,Big Ten,401012894,4010128949,false,2,77,77,6,52,2,78,78,6,10,,42,3,-1,DOWNS
Michigan,Big Ten,Ohio State,Big Ten,401012895,4010128951,false,1,76,76,15,0,1,75,75,13,26,1,34,3,1,PUNT
Ohio State,Big Ten,Michigan,Big Ten,401012895,4010128952,true,1,43,57,13,26,1,100,0,11,29,1,57,6,57,TD
Michigan,Big Ten,Ohio State,Big Ten,401012895,4010128953,true,1,65,65,11,29,1,21,21,6,22,5,7,10,44,FG
Ohio State,Big Ten,Michigan,Big Ten,401012895,4010128954,false,1,25,75,6,22,1,19,81,5,32,,50,3,-6,PUNT
Michigan,Big Ten,Ohio State,Big Ten,401012895,4010128955,true,1,65,65,5,32,2,13,13,14,51,5,41,12,52,FG
Ohio State,Big Ten,Michigan,Big Ten,401012895,4010128956,false,2,25,75,14,51,2,14,86,14,8,,43,3,-11,PUNT
Michigan,Big Ten,Ohio State,Big Ten,401012895,4010128957,false,2,50,50,14,8,2,47,47,12,7,2,1,3,3,PUNT
Ohio State,Big Ten,Michigan,Big Ten,401012895,4010128958,true,2,20,80,12,7,2,100,0,9,8,2,59,9,80,TD
Michigan,Big Ten,Ohio State,Big Ten,401012895,4010128959,false,2,75,75,9,8,2,55,55,7,12,1,56,4,20,PUNT
Baylor,Big 12,Abilene Christian,,401013026,4010130261,false,1,25,75,15,0,1,43,57,13,39,1,21,4,18,PUNT
Abilene Christian,,Baylor,Big 12,401013026,4010130262,false,1,87,87,13,39,1,80,80,11,55,1,44,3,7,PUNT
Baylor,Big 12,Abilene Christian,,401013026,4010130263,true,1,52,48,11,55,1,82,18,9,39,2,16,6,30,FG
Abilene Christian,,Baylor,Big 12,401013026,4010130264,false,1,75,75,9,39,1,62,62,6,45,2,54,6,13,PUNT
Baylor,Big 12,Abilene Christian,,401013026,4010130265,true,1,20,80,6,45,1,100,0,5,27,1,18,5,80,TD
Abilene Christian,,Baylor,Big 12,401013026,4010130266,false,1,71,71,5,27,1,58,58,3,26,2,1,4,13,INT
Baylor,Big 12,Abilene Christian,,401013026,4010130267,true,1,84,16,3,26,1,100,0,2,39,,47,2,16,TD
Abilene Christian,,Baylor,Big 12,401013026,4010130268,true,1,75,75,2,39,1,0,0,1,41,,58,3,75,TD
Baylor,Big 12,Abilene Christian,,401013026,4010130269,false,1,23,77,1,41,2,30,70,14,53,1,48,3,7,PUNT
UT San Antonio,Conference USA,Baylor,Big 12,401013027,4010130271,false,1,25,75,15,0,1,17,83,13,14,1,46,3,-8,PUNT
Baylor,Big 12,UT San Antonio,Conference USA,401013027,4010130272,true,1,50,50,13,14,1,0,0,8,48,4,26,9,50,TD
UT San Antonio,Conference USA,Baylor,Big 12,401013027,4010130273,false,1,10,90,8,48,1,10,90,8,32,,16,1,0,INT
Baylor,Big 12,UT San Antonio,Conference USA,401013027,4010130274,true,1,32,32,8,32,1,30,30,7,5,1,27,4,2,FG
UT San Antonio,Conference USA,Baylor,Big 12,401013027,4010130275,true,1,25,75,7,5,1,70,30,5,7,1,58,7,45,FG
Baylor,Big 12,UT San Antonio,Conference USA,401013027,4010130276,false,1,83,83,5,7,1,64,64,2,56,2,11,5,19,PUNT
UT San Antonio,Conference USA,Baylor,Big 12,401013027,4010130277,false,1,14,86,2,56,1,56,44,0,0,2,56,10,42,PUNT
Baylor,Big 12,UT San Antonio,Conference USA,401013027,4010130278,false,2,80,80,11,30,2,75,75,10,19,1,11,3,5,PUNT
UT San Antonio,Conference USA,Baylor,Big 12,401013027,4010130279,true,2,40,60,10,19,2,72,28,8,12,2,7,5,32,FG
Baylor,Big 12,Duke,ACC,401013028,4010130281,false,1,47,53,15,0,1,73,27,11,3,3,57,9,26,MISSED FG
Duke,ACC,Baylor,Big 12,401013028,4010130282,false,1,73,73,11,3,1,56,56,9,27,1,36,5,17,PUNT
Baylor,Big 12,Duke,ACC,401013028,4010130283,false,1,17,83,9,27,1,34,66,8,36,,51,2,17,FUMBLE
Duke,ACC,Baylor,Big 12,401013028,4010130284,true,1,34,34,8,36,1,0,0,7,49,,47,3,34,TD
Baylor,Big 12,Duke,ACC,401013028,4010130285,false,1,8,92,7,49,1,37,63,4,1,3,48,7,29,PUNT
Duke,ACC,Baylor,Big 12,401013028,4010130286,false,1,75,75,4,1,1,51,51,1,30,2,31,8,24,PUNT
Baylor,Big 12,Duke,ACC,401013028,4010130287,false,1,12,88,1,30,2,70,30,10,3,6,27,13,58,MISSED FG
Duke,ACC,Baylor,Big 12,401013028,4010130288,true,2,70,70,10,3,2,0,0,8,5,1,58,5,70,TD
Baylor,Big 12,Duke,ACC,401013028,4010130289,false,2,25,75,8,5,2,9,91,6,54,1,11,3,-16,PUNT
Baylor,Big 12,Kansas,Big 12,401013029,4010130291,false,1,25,75,15,0,1,46,54,12,14,2,46,5,21,PUNT
Kansas,Big 12,Baylor,Big 12,401013029,4010130292,false,1,94,94,12,14,1,90,90,9,23,2,51,5,4,PUNT
Baylor,Big 12,Kansas,Big 12,401013029,4010130293,true,1,53,47,9,23,1,100,0,5,30,3,53,6,47,TD
Kansas,Big 12,Baylor,Big 12,401013029,4010130294,false,1,81,81,5,30,1,31,31,2,32,2,58,7,50,MISSED FG
Baylor,Big 12,Kansas,Big 12,401013029,4010130295,true,1,31,69,2,32,2,100,0,14,52,2,40,6,69,TD
Kansas,Big 12,Baylor,Big 12,401013029,4010130296,false,2,75,75,14,52,2,59,59,11,15,3,37,6,16,PUNT
Baylor,Big 12,Kansas,Big 12,401013029,4010130297,true,2,17,83,11,15,2,72,28,4,32,6,43,12,55,FG
Kansas,Big 12,Baylor,Big 12,401013029,4010130298,false,2,75,75,4,32,2,84,84,2,53,1,39,3,-9,PUNT
Baylor,Big 12,Kansas,Big 12,401013029,4010130299,true,2,54,46,2,53,2,100,0,1,37,1,16,4,46,TD
Oklahoma,Big 12,Baylor,Big 12,401013030,4010130301,false,1,25,75,15,0,1,40,60,13,44,1,16,4,15,FUMBLE
Oklahoma,Big 12,Baylor,Big 12,401013030,4010130302,true,1,90,10,13,44,1,100,0,12,58,,46,2,10,TD
Baylor,Big 12,Oklahoma,Big 12,401013030,4010130303,false,1,75,75,12,58,1,87,87,10,20,2,38,3,-12,PUNT
Oklahoma,Big 12,Baylor,Big 12,401013030,4010130304,true,1,43,57,10,20,1,100,0,8,38,1,42,5,57,TD
Baylor,Big 12,Oklahoma,Big 12,401013030,4010130305,true,1,75,75,8,38,1,0,0,2,42,5,56,12,75,TD
Oklahoma,Big 12,Baylor,Big 12,401013030,4010130306,false,1,23,77,2,42,1,29,71,0,33,2,9,3,6,PUNT
Baylor,Big 12,Oklahoma,Big 12,401013030,4010130307,false,1,79,79,0,33,2,72,72,13,9,2,24,5,7,PUNT
Oklahoma,Big 12,Baylor,Big 12,401013030,4010130308,true,2,34,66,13,9,2,100,0,10,51,2,18,5,66,TD
Baylor,Big 12,Oklahoma,Big 12,401013030,4010130309,false,2,75,75,10,51,2,49,49,8,35,2,16,5,26,PUNT
Baylor,Big 12,Kansas State,Big 12,401013031,4010130311,true,1,25,75,15,0,1,83,17,11,17,3,43,11,58,FG
Kansas State,Big 12,Baylor,Big 12,401013031,4010130312,true,1,75,75,11,17,1,0,0,8,59,2,18,6,75,TD
Baylor,Big 12,Kansas State,Big 12,401013031,4010130313,false,1,28,72,8,59,1,68,32,5,26,3,33,8,40,MISSED FG
Kansas State,Big 12,Baylor,Big 12,401013031,4010130314,false,1,68,68,5,26,1,38,38,2,2,3,24,7,30,DOWNS
Baylor,Big 12,Kansas State,Big 12,401013031,4010130315,true,1,38,62,2,2,2,89,11,14,40,2,22,9,51,FG
Kansas State,Big 12,Baylor,Big 12,401013031,4010130316,false,2,75,75,14,40,2,76,76,13,19,1,21,3,-1,INT
Baylor,Big 12,Kansas State,Big 12,401013031,4010130317,true,2,57,43,13,19,2,100,0,9,47,3,32,10,43,TD
Kansas State,Big 12,Baylor,Big 12,401013031,4010130318,false,2,75,75,9,47,2,65,65,7,6,2,41,5,10,PUNT
Baylor,Big 12,Kansas State,Big 12,401013031,4010130319,false,2,26,74,7,6,2,29,71,0,0,7,6,3,3,INT
Texas,Big 12,Baylor,Big 12,401013032,4010130321,true,1,25,75,15,0,1,77,23,8,57,6,3,14,52,FG
Baylor,Big 12,Texas,Big 12,401013032,4010130322,true,1,75,75,8,57,1,0,0,3,8,5,49,11,75,TD
Texas,Big 12,Baylor,Big 12,401013032,4010130323,true,1,25,75,3,8,2,82,18,14,56,3,12,10,57,FG
Baylor,Big 12,Texas,Big 12,401013032,4010130324,false,2,75,75,14,56,2,75,75,14,29,,27,3,0,PUNT
Texas,Big 12,Baylor,Big 12,401013032,4010130325,false,2,23,77,14,29,2,34,66,12,35,1,54,6,11,PUNT
Baylor,Big 12,Texas,Big 12,401013032,4010130326,false,2,84,84,12,35,2,84,84,10,44,1,51,3,0,PUNT
Texas,Big 12,Baylor,Big 12,401013032,4010130327,false,2,58,42,10,44,2,48,52,9,31,1,13,3,-10,PUNT
Baylor,Big 12,Texas,Big 12,401013032,4010130328,true,2,78,78,9,31,2,27,27,5,3,4,28,11,51,FG
Texas,Big 12,Baylor,Big 12,401013032,4010130329,true,2,25,75,5,3,2,100,0,4,21,,42,3,75,TD
West Virginia,Big 12,Baylor,Big 12,401013033,4010130331,true,1,25,75,15,0,1,100,0,14,10,,50,3,75,TD
Baylor,Big 12,West Virginia,Big 12,401013033,4010130332,false,1,75,75,14,10,1,73,73,13,22,,48,3,2,PUNT
West Virginia,Big 12,Baylor,Big 12,401013033,4010130333,false,1,30,70,13,22,1,73,27,8,35,4,47,9,43,MISSED FG
Baylor,Big 12,West Virginia,Big 12,401013033,4010130334,false,1,73,73,8,35,1,56,56,7,31,1,4,3,17,INT
West Virginia,Big 12,Baylor,Big 12,401013033,4010130335,false,1,45,55,7,31,1,77,23,5,50,1,41,7,32,MISSED FG
Baylor,Big 12,West Virginia,Big 12,401013033,4010130337,false,1,77,77,5,57,1,54,54,4,18,1,39,4,23,INT
West Virginia,Big 12,Baylor,Big 12,401013033,4010130338,true,1,67,33,4,18,1,92,8,2,53,1,25,5,25,FG
Baylor,Big 12,West Virginia,Big 12,401013033,4010130339,false,1,75,75,2,53,1,64,64,0,32,2,21,4,11,PUNT
Baylor,Big 12,Oklahoma State,Big 12,401013034,4010130341,false,1,25,75,15,0,1,94,6,10,48,4,12,9,69,INT
Oklahoma State,Big 12,Baylor,Big 12,401013034,4010130342,true,1,80,80,10,48,1,0,0,7,47,3,1,11,80,TD
Baylor,Big 12,Oklahoma State,Big 12,401013034,4010130343,false,1,25,75,7,47,1,91,9,3,16,4,31,10,66,MISSED FG
Oklahoma State,Big 12,Baylor,Big 12,401013034,4010130344,false,1,80,80,3,16,1,67,67,0,48,2,28,4,13,PUNT
Baylor,Big 12,Oklahoma State,Big 12,401013034,4010130345,false,1,9,91,0,48,1,20,80,0,0,,48,6,11,PUNT
Oklahoma State,Big 12,Baylor,Big 12,401013034,4010130346,false,2,82,82,12,55,2,31,31,10,47,2,8,7,51,MISSED FG
Baylor,Big 12,Oklahoma State,Big 12,401013034,4010130347,true,2,31,69,10,47,2,100,0,8,17,2,30,6,69,TD
Oklahoma State,Big 12,Baylor,Big 12,401013034,4010130348,true,2,75,75,8,17,2,2,2,4,42,3,35,12,73,FG
Baylor,Big 12,Oklahoma State,Big 12,401013034,4010130349,false,2,21,79,4,42,2,18,82,0,0,4,42,3,-3,PUNT
Baylor,Big 12,Iowa State,Big 12,401013035,4010130351,false,1,78,78,15,0,1,31,31,7,21,7,39,12,47,PUNT
Iowa State,Big 12,Baylor,Big 12,401013035,4010130352,true,1,20,80,7,21,1,100,0,1,39,5,42,11,80,TD
Baylor,Big 12,Iowa State,Big 12,401013035,4010130353,false,1,70,70,1,39,2,14,14,13,4,3,35,9,56,MISSED FG
Iowa State,Big 12,Baylor,Big 12,401013035,4010130354,true,2,20,80,13,4,2,100,0,9,29,3,35,8,80,TD
Baylor,Big 12,Iowa State,Big 12,401013035,4010130355,false,2,78,78,9,29,2,12,12,4,8,5,21,12,66,MISSED FG
Iowa State,Big 12,Baylor,Big 12,401013035,4010130356,true,2,20,80,4,8,2,83,17,0,1,4,7,15,63,FG
Baylor,Big 12,Iowa State,Big 12,401013035,4010130357,false,2,66,66,0,1,2,54,54,0,0,,1,1,12,END OF HALF
Iowa State,Big 12,Baylor,Big 12,401013035,4010130358,false,3,27,73,14,54,3,29,71,13,44,1,10,3,2,PUNT
Baylor,Big 12,Iowa State,Big 12,401013035,4010130359,false,3,80,80,13,44,3,77,77,11,57,1,47,4,3,PUNT
Baylor,Big 12,TCU,Big 12,401013036,4010130361,false,1,25,75,15,0,1,34,66,14,28,,32,2,9,FUMBLE
TCU,Big 12,Baylor,Big 12,401013036,4010130362,true,1,34,34,14,28,1,12,12,12,11,2,17,7,22,FG
Baylor,Big 12,TCU,Big 12,401013036,4010130363,false,1,25,75,12,11,1,13,87,10,33,1,38,3,-12,PUNT
TCU,Big 12,Baylor,Big 12,401013036,4010130364,false,1,56,56,10,33,1,53,53,8,49,1,44,3,3,PUNT
Baylor,Big 12,TCU,Big 12,401013036,4010130365,true,1,20,80,8,49,1,100,0,5,2,3,47,9,80,TD
TCU,Big 12,Baylor,Big 12,401013036,4010130366,false,1,86,86,5,2,1,63,63,2,18,2,44,6,23,PUNT
Baylor,Big 12,TCU,Big 12,401013036,4010130367,false,1,69,31,2,18,1,90,10,0,0,2,18,6,21,FUMBLE
TCU,Big 12,Baylor,Big 12,401013036,4010130368,true,2,86,86,14,55,2,0,0,13,5,1,50,4,86,TD
Baylor,Big 12,TCU,Big 12,401013036,4010130369,false,2,26,74,13,5,2,59,41,0,0,13,5,4,33,PUNT
Texas Tech,Big 12,Baylor,Big 12,401013037,4010130371,true,1,25,75,15,0,1,100,0,12,4,2,56,8,75,TD
Baylor,Big 12,Texas Tech,Big 12,401013037,4010130372,true,1,75,75,12,4,1,0,0,2,54,9,10,19,75,TD
Texas Tech,Big 12,Baylor,Big 12,401013037,4010130373,true,1,25,75,2,54,1,76,24,0,27,2,27,9,51,FG
Baylor,Big 12,Texas Tech,Big 12,401013037,4010130374,true,1,75,75,0,27,2,0,0,14,10,1,17,5,75,TD
Texas Tech,Big 12,Baylor,Big 12,401013037,4010130375,true,2,25,75,14,10,2,100,0,12,23,1,47,6,75,TD
Baylor,Big 12,Texas Tech,Big 12,401013037,4010130376,false,2,91,91,12,23,2,96,96,12,23,,,2,-5,INT
Texas Tech,Big 12,Baylor,Big 12,401013037,4010130377,false,2,62,38,12,23,2,59,41,9,31,2,52,3,-3,PUNT
Baylor,Big 12,Texas Tech,Big 12,401013037,4010130378,false,2,85,85,9,31,2,48,48,4,38,4,53,9,37,PUNT
Texas Tech,Big 12,Baylor,Big 12,401013037,4010130379,false,2,10,90,4,38,2,22,78,0,0,4,38,6,12,PUNT
Iowa State,Big 12,Oklahoma,Big 12,401013039,4010130391,false,1,25,75,15,0,1,71,29,12,10,2,50,6,46,DOWNS
Oklahoma,Big 12,Iowa State,Big 12,401013039,4010130392,true,1,71,71,12,10,1,4,4,8,22,3,48,10,67,FG
Iowa State,Big 12,Oklahoma,Big 12,401013039,4010130393,false,1,25,75,8,22,1,47,53,5,49,2,33,6,22,PUNT
Oklahoma,Big 12,Iowa State,Big 12,401013039,4010130394,true,1,90,90,5,49,1,0,0,3,43,2,6,4,90,TD
Iowa State,Big 12,Oklahoma,Big 12,401013039,4010130395,true,1,25,75,3,43,2,83,17,13,38,5,5,12,58,FG
Oklahoma,Big 12,Iowa State,Big 12,401013039,4010130396,false,2,75,75,13,38,2,75,75,13,25,,13,1,28,FUMBLE
Iowa State,Big 12,Oklahoma,Big 12,401013039,4010130397,true,2,49,51,13,25,2,100,0,13,15,,10,1,51,TD
Oklahoma,Big 12,Iowa State,Big 12,401013039,4010130398,true,2,75,75,13,15,2,0,0,7,47,5,28,10,75,TD
Iowa State,Big 12,Oklahoma,Big 12,401013039,4010130399,false,2,25,75,7,47,2,26,74,4,24,3,23,6,1,PUNT
Akron,Mid-American,Iowa State,Big 12,401013040,4010130401,false,1,75,75,15,0,1,29,29,12,36,2,24,5,46,INT
Iowa State,Big 12,Akron,Mid-American,401013040,4010130402,false,1,17,83,12,36,1,39,61,9,42,2,54,5,22,PUNT
Akron,Mid-American,Iowa State,Big 12,401013040,4010130403,false,1,88,88,9,42,1,72,72,7,26,2,16,5,16,PUNT
Iowa State,Big 12,Akron,Mid-American,401013040,4010130404,false,1,24,76,7,26,1,26,74,7,14,,12,2,2,FUMBLE
Akron,Mid-American,Iowa State,Big 12,401013040,4010130405,true,1,26,26,7,14,1,0,0,6,14,1,,3,26,TD
Iowa State,Big 12,Akron,Mid-American,401013040,4010130406,true,1,51,49,6,14,1,100,0,3,36,2,38,6,49,TD
Akron,Mid-American,Iowa State,Big 12,401013040,4010130407,false,1,75,75,3,36,1,56,56,1,45,1,51,4,19,PUNT
Iowa State,Big 12,Akron,Mid-American,401013040,4010130408,false,1,17,83,1,45,2,46,54,14,16,2,29,7,29,PUNT
Akron,Mid-American,Iowa State,Big 12,401013040,4010130409,false,2,90,90,14,16,2,84,84,12,41,1,35,3,6,PUNT
TCU,Big 12,Iowa State,Big 12,401013041,4010130411,false,1,24,76,15,0,1,43,57,11,46,3,14,8,19,PUNT
Iowa State,Big 12,TCU,Big 12,401013041,4010130412,false,1,60,60,11,46,1,43,43,9,51,1,55,7,17,DOWNS
TCU,Big 12,Iowa State,Big 12,401013041,4010130413,false,1,43,57,9,51,1,50,50,8,35,1,16,3,7,PUNT
Iowa State,Big 12,TCU,Big 12,401013041,4010130414,false,1,80,80,8,35,1,44,44,4,53,3,42,8,36,PUNT
TCU,Big 12,Iowa State,Big 12,401013041,4010130415,false,1,10,90,4,53,2,22,78,14,15,5,38,10,12,FUMBLE
Iowa State,Big 12,TCU,Big 12,401013041,4010130416,true,2,22,22,14,15,2,0,0,12,4,2,11,4,22,TD
TCU,Big 12,Iowa State,Big 12,401013041,4010130417,true,2,17,83,12,4,2,100,0,7,35,4,29,10,83,TD
Iowa State,Big 12,TCU,Big 12,401013041,4010130418,false,2,75,75,7,35,2,44,44,5,25,2,10,4,31,PUNT
TCU,Big 12,Iowa State,Big 12,401013041,4010130419,false,2,15,85,5,25,2,62,38,0,0,5,25,10,47,PUNT
Iowa State,Big 12,Oklahoma State,Big 12,401013042,4010130421,false,1,75,75,15,0,1,78,78,13,27,1,33,3,-3,PUNT
Oklahoma State,Big 12,Iowa State,Big 12,401013042,4010130422,true,1,30,70,13,27,1,100,0,11,3,2,24,5,70,TD
Iowa State,Big 12,Oklahoma State,Big 12,401013042,4010130423,false,1,75,75,11,3,1,66,66,9,2,2,1,3,9,PUNT
Oklahoma State,Big 12,Iowa State,Big 12,401013042,4010130424,true,1,17,83,9,2,1,7,93,6,56,2,6,4,-17,SF
Iowa State,Big 12,Oklahoma State,Big 12,401013042,4010130425,true,1,75,75,6,56,1,0,0,4,4,2,52,7,75,TD
Oklahoma State,Big 12,Iowa State,Big 12,401013042,4010130426,false,1,38,62,4,4,1,29,71,1,30,2,34,3,-9,PUNT
Iowa State,Big 12,Oklahoma State,Big 12,401013042,4010130427,true,1,62,62,1,30,2,0,0,12,37,3,53,8,62,TD
Oklahoma State,Big 12,Iowa State,Big 12,401013042,4010130428,true,2,32,68,12,37,2,100,0,9,6,3,31,9,68,TD
Iowa State,Big 12,Oklahoma State,Big 12,401013042,4010130429,false,2,65,65,9,6,2,65,65,7,44,1,22,3,0,PUNT
West Virginia,Big 12,Iowa State,Big 12,401013043,4010130431,false,1,75,75,15,0,1,50,50,12,5,2,55,5,25,PUNT
Iowa State,Big 12,West Virginia,Big 12,401013043,4010130432,false,1,18,82,12,5,1,25,75,10,48,1,17,3,7,PUNT
West Virginia,Big 12,Iowa State,Big 12,401013043,4010130433,false,1,76,76,10,48,1,70,70,8,38,2,10,4,6,PUNT
Iowa State,Big 12,West Virginia,Big 12,401013043,4010130434,false,1,39,61,8,38,1,39,61,8,30,,8,1,0,INT
West Virginia,Big 12,Iowa State,Big 12,401013043,4010130435,true,1,44,44,8,30,1,0,0,6,47,1,43,4,44,TD
Iowa State,Big 12,West Virginia,Big 12,401013043,4010130436,true,1,35,65,6,47,1,100,0,4,24,2,23,6,65,TD
West Virginia,Big 12,Iowa State,Big 12,401013043,4010130437,false,1,84,84,4,24,1,79,79,2,17,2,7,3,5,PUNT
Iowa State,Big 12,West Virginia,Big 12,401013043,4010130438,true,1,47,53,2,17,1,100,0,0,13,2,4,6,53,TD
West Virginia,Big 12,Iowa State,Big 12,401013043,4010130439,false,1,75,75,0,13,2,67,67,13,25,1,48,4,8,PUNT
Texas Tech,Big 12,Iowa State,Big 12,401013044,4010130441,false,1,69,69,15,0,1,62,62,13,6,1,54,3,7,PUNT
Iowa State,Big 12,Texas Tech,Big 12,401013044,4010130442,true,1,18,82,13,6,1,17,83,11,44,1,22,3,-1,PUNT TD
Iowa State,Big 12,Texas Tech,Big 12,401013044,4010130443,false,1,25,75,11,44,1,81,19,7,16,4,28,12,56,MISSED FG
Texas Tech,Big 12,Iowa State,Big 12,401013044,4010130444,false,1,80,80,7,16,1,50,50,5,43,1,33,7,30,PUNT
Iowa State,Big 12,Texas Tech,Big 12,401013044,4010130445,false,1,9,91,5,43,1,8,92,4,17,1,26,3,-1,PUNT
Texas Tech,Big 12,Iowa State,Big 12,401013044,4010130446,true,1,43,43,4,17,1,9,9,1,28,2,49,8,34,FG
Iowa State,Big 12,Texas Tech,Big 12,401013044,4010130447,true,1,25,75,1,28,2,100,0,13,35,2,53,9,75,TD
Texas Tech,Big 12,Iowa State,Big 12,401013044,4010130448,false,2,75,75,13,35,2,50,50,9,51,3,44,10,25,PUNT
Iowa State,Big 12,Texas Tech,Big 12,401013044,4010130449,false,2,8,92,9,51,2,13,87,8,34,1,17,3,5,PUNT
Iowa State,Big 12,Kansas,Big 12,401013045,4010130451,false,1,75,75,15,0,1,56,56,12,34,2,26,5,19,PUNT
Kansas,Big 12,Iowa State,Big 12,401013045,4010130452,false,1,26,74,12,34,1,35,65,10,36,1,58,3,9,PUNT
Iowa State,Big 12,Kansas,Big 12,401013045,4010130453,true,1,95,95,10,36,1,0,0,9,39,,57,3,95,TD
Kansas,Big 12,Iowa State,Big 12,401013045,4010130454,false,1,23,77,9,32,1,16,84,7,32,2,,3,-7,PUNT
Iowa State,Big 12,Kansas,Big 12,401013045,4010130455,true,1,65,65,7,32,1,0,0,6,59,,33,2,65,TD
Kansas,Big 12,Iowa State,Big 12,401013045,4010130456,false,1,23,77,6,52,1,73,27,2,6,4,46,11,50,DOWNS
Iowa State,Big 12,Kansas,Big 12,401013045,4010130457,false,1,73,73,2,6,1,71,71,1,9,,57,3,2,PUNT
Kansas,Big 12,Iowa State,Big 12,401013045,4010130458,false,1,35,65,1,9,1,29,71,0,12,,57,3,-6,PUNT
Iowa State,Big 12,Kansas,Big 12,401013045,4010130459,true,1,69,69,0,12,2,30,30,11,20,3,52,11,39,FG
Iowa State,Big 12,Texas,Big 12,401013046,4010130461,false,1,75,75,15,0,1,63,63,12,24,2,36,6,12,PUNT
Texas,Big 12,Iowa State,Big 12,401013046,4010130462,true,1,20,80,12,24,1,100,0,8,50,3,34,9,45,TD
Iowa State,Big 12,Texas,Big 12,401013046,4010130463,false,1,35,35,8,50,1,23,23,4,47,4,3,10,44,FG
Texas,Big 12,Iowa State,Big 12,401013046,4010130464,false,1,30,70,4,47,1,38,62,1,41,3,6,5,8,PUNT
Iowa State,Big 12,Texas,Big 12,401013046,4010130465,false,1,77,77,1,41,1,41,41,0,0,1,41,8,36,PUNT
Texas,Big 12,Iowa State,Big 12,401013046,4010130466,true,1,6,94,0,0,2,100,0,9,53,5,7,10,94,TD
Iowa State,Big 12,Texas,Big 12,401013046,4010130467,false,2,83,83,9,53,2,89,89,9,1,,52,3,-6,INT
Texas,Big 12,Iowa State,Big 12,401013046,4010130468,false,2,64,36,9,1,2,90,10,5,53,3,8,7,26,MISSED FG
Iowa State,Big 12,Texas,Big 12,401013046,4010130469,false,2,80,80,5,53,2,55,55,3,15,2,38,6,25,PUNT
Kansas State,Big 12,Iowa State,Big 12,401013047,4010130471,false,1,98,98,15,0,1,98,98,13,29,1,31,3,0,PUNT
Iowa State,Big 12,Kansas State,Big 12,401013047,4010130472,false,1,50,50,13,29,1,72,28,10,3,3,26,7,22,DOWNS
Kansas State,Big 12,Iowa State,Big 12,401013047,4010130473,false,1,72,72,10,3,1,53,53,8,6,1,57,3,19,PUNT
Iowa State,Big 12,Kansas State,Big 12,401013047,4010130474,true,1,40,60,8,6,1,100,0,5,9,2,57,6,60,TD
Kansas State,Big 12,Iowa State,Big 12,401013047,4010130475,true,1,71,71,5,9,2,0,0,14,18,5,43,11,71,TD
Iowa State,Big 12,Kansas State,Big 12,401013047,4010130476,true,2,6,94,14,18,2,100,0,12,9,2,9,6,94,TD
Kansas State,Big 12,Iowa State,Big 12,401013047,4010130477,true,2,85,85,12,9,2,0,0,6,43,5,26,10,85,TD
Iowa State,Big 12,Kansas State,Big 12,401013047,4010130478,false,2,37,63,6,43,2,79,21,2,46,3,57,10,42,MISSED FG
Kansas State,Big 12,Iowa State,Big 12,401013047,4010130479,false,2,79,79,2,46,2,82,82,0,46,2,,6,-3,PUNT
Kansas,Big 12,Nicholls,,401013048,4010130481,false,1,25,75,15,0,1,34,66,13,47,1,13,3,9,PUNT
Nicholls,,Kansas,Big 12,401013048,4010130482,true,1,78,78,13,47,1,0,0,10,29,3,18,9,78,TD
Kansas,Big 12,Nicholls,,401013048,4010130483,true,1,25,75,10,29,1,100,0,3,34,6,55,15,75,TD
Nicholls,,Kansas,Big 12,401013048,4010130484,false,1,65,65,3,34,1,57,57,1,42,1,52,3,8,PUNT
Kansas,Big 12,Nicholls,,401013048,4010130485,true,1,12,88,1,42,2,63,37,13,0,3,42,9,51,FG
Nicholls,,Kansas,Big 12,401013048,4010130486,false,2,0,0,13,0,2,57,57,9,14,3,46,6,18,PUNT
Kansas,Big 12,Nicholls,,401013048,4010130487,false,2,18,82,9,14,2,38,62,6,44,2,30,5,20,PUNT
Nicholls,,Kansas,Big 12,401013048,4010130488,true,2,80,80,6,44,2,11,11,4,6,2,38,8,69,FG
Kansas,Big 12,Nicholls,,401013048,4010130489,false,2,25,75,4,6,2,27,73,2,9,1,57,3,2,PUNT
