offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_yards_to_goal,start_time.minutes,start_time.seconds,end_period,end_yardline,end_yards_to_goal,end_time.minutes,end_time.seconds,elapsed.minutes,elapsed.seconds,plays,yards,drive_result
San José State,Mountain West,Oregon State,Pac-12,400757031,40075703129,false,4,87,87,3,2,4,85,85,2,15,,47,3,2,PUNT
Oregon State,Pac-12,San José State,Mountain West,400757031,40075703130,false,4,33,67,2,15,4,38,62,0,0,2,15,5,5,END OF GAME
Washington,Pac-12,Utah State,Mountain West,400757032,40075703210,false,2,28,72,0,39,2,41,59,0,1,,38,4,13,PUNT
Utah State,Mountain West,Washington,Pac-12,400757032,40075703211,false,2,97,97,0,1,2,97,97,0,0,,1,1,0,END OF HALF
Washington,Pac-12,Utah State,Mountain West,400757032,40075703212,false,3,25,75,15,0,3,25,75,14,53,,7,1,0,INT
Utah State,Mountain West,Washington,Pac-12,400757032,40075703213,false,3,58,58,14,53,3,60,60,14,2,,51,3,-2,INT
Washington,Pac-12,Utah State,Mountain West,400757032,40075703214,true,3,22,78,14,2,3,100,0,9,49,4,13,8,78,TD
Utah State,Mountain West,Washington,Pac-12,400757032,40075703215,false,3,75,75,9,49,3,67,67,8,20,1,29,3,8,PUNT
Washington,Pac-12,Utah State,Mountain West,400757032,40075703216,true,3,31,69,8,20,3,100,0,4,51,3,29,7,69,TD
Utah State,Mountain West,Washington,Pac-12,400757032,40075703217,false,3,78,78,4,51,4,22,22,14,17,5,34,13,56,DOWNS
Washington,Pac-12,Utah State,Mountain West,400757032,40075703218,false,4,22,78,14,17,4,32,68,12,17,2,,3,10,FUMBLE
Utah State,Mountain West,Washington,Pac-12,400757032,40075703219,false,4,12,12,12,17,4,16,16,10,42,1,35,3,-4,INT
Washington,Pac-12,Utah State,Mountain West,400757032,40075703220,true,4,97,3,10,42,4,97,3,9,47,,55,2,0,FUMBLE TD
Washington,Pac-12,Utah State,Mountain West,400757032,40075703222,false,4,13,87,9,42,4,65,35,4,8,5,34,10,52,DOWNS
Utah State,Mountain West,Washington,Pac-12,400757032,40075703223,false,4,65,65,4,8,4,47,47,2,10,1,58,6,18,DOWNS
Washington,Pac-12,Utah State,Mountain West,400757032,40075703224,false,4,48,52,2,10,4,71,29,0,0,2,10,3,23,END OF GAME
Wyoming,Mountain West,Washington State,Pac-12,400757033,40075703310,false,2,85,85,5,12,2,51,51,1,22,3,50,8,34,PUNT
Washington State,Pac-12,Wyoming,Mountain West,400757033,40075703311,false,2,7,93,1,22,2,18,82,0,37,,45,4,11,PUNT
Wyoming,Mountain West,Washington State,Pac-12,400757033,40075703312,false,2,67,67,0,37,2,8,8,0,0,,37,6,59,END OF HALF
Wyoming,Mountain West,Washington State,Pac-12,400757033,40075703313,false,3,67,67,14,54,3,58,58,13,0,1,54,3,9,PUNT
Washington State,Pac-12,Wyoming,Mountain West,400757033,40075703314,false,3,24,76,13,0,3,47,53,12,3,,57,3,23,INT
Wyoming,Mountain West,Washington State,Pac-12,400757033,40075703315,false,3,51,51,12,3,3,30,30,9,10,2,53,7,21,DOWNS
Washington State,Pac-12,Wyoming,Mountain West,400757033,40075703316,false,3,31,69,9,10,3,40,60,8,24,,46,4,9,DOWNS
Wyoming,Mountain West,Washington State,Pac-12,400757033,40075703317,false,3,40,40,8,24,3,41,41,5,56,2,28,4,-1,PUNT
Washington State,Pac-12,Wyoming,Mountain West,400757033,40075703318,false,3,26,74,5,56,3,45,55,4,27,1,29,4,19,PUNT
Wyoming,Mountain West,Washington State,Pac-12,400757033,40075703319,false,3,85,85,4,27,4,47,47,14,49,4,38,10,38,FUMBLE
Washington State,Pac-12,Wyoming,Mountain West,400757033,40075703320,true,4,47,53,14,49,4,95,5,10,28,4,21,10,48,FG
Wyoming,Mountain West,Washington State,Pac-12,400757033,40075703321,false,4,75,75,10,28,4,66,66,8,17,2,11,3,9,PUNT
Washington State,Pac-12,Wyoming,Mountain West,400757033,40075703322,false,4,22,78,8,17,4,32,68,4,10,4,7,6,10,PUNT
Wyoming,Mountain West,Washington State,Pac-12,400757033,40075703323,false,4,66,66,4,10,4,66,66,2,46,1,24,3,0,INT
Washington State,Pac-12,Wyoming,Mountain West,400757033,40075703324,true,4,88,12,2,46,4,100,0,1,54,,52,2,12,TD
Wyoming,Mountain West,Washington State,Pac-12,400757033,40075703325,false,4,80,80,1,54,4,40,40,0,0,1,54,9,40,END OF GAME
Texas,Big 12,California,Pac-12,400757034,40075703410,false,2,27,73,4,52,2,50,50,1,53,2,59,6,23,PUNT
California,Pac-12,Texas,Big 12,400757034,40075703411,false,2,80,80,1,53,2,87,87,1,35,,18,3,-7,FUMBLE
Texas,Big 12,California,Pac-12,400757034,40075703412,true,2,94,6,1,35,2,100,0,1,32,,3,1,6,TD
California,Pac-12,Texas,Big 12,400757034,40075703413,true,2,75,75,1,32,2,0,0,0,52,,40,4,75,TD
Texas,Big 12,California,Pac-12,400757034,40075703414,false,2,25,75,0,52,2,43,57,0,24,,28,3,18,INT
California,Pac-12,Texas,Big 12,400757034,40075703415,true,2,30,30,0,24,2,17,17,0,4,,20,4,13,FG
Texas,Big 12,California,Pac-12,400757034,40075703417,false,3,35,65,15,0,3,42,58,14,16,,44,2,7,FUMBLE
California,Pac-12,Texas,Big 12,400757034,40075703418,true,3,42,42,14,16,3,0,0,11,8,3,8,8,42,TD
Texas,Big 12,California,Pac-12,400757034,40075703419,false,3,25,75,11,8,3,33,67,8,2,3,6,8,8,PUNT
California,Pac-12,Texas,Big 12,400757034,40075703420,true,3,71,71,8,2,3,0,0,4,27,3,35,8,71,TD
Texas,Big 12,California,Pac-12,400757034,40075703421,false,3,33,67,4,27,3,51,49,1,52,2,35,5,18,PUNT
California,Pac-12,Texas,Big 12,400757034,40075703422,true,3,92,92,1,52,3,0,0,1,16,,36,2,92,TD
Texas,Big 12,California,Pac-12,400757034,40075703423,true,3,25,75,1,16,4,100,0,13,24,2,52,6,75,TD
California,Pac-12,Texas,Big 12,400757034,40075703424,false,4,75,75,13,24,4,54,54,10,25,2,59,6,21,PUNT
Texas,Big 12,California,Pac-12,400757034,40075703425,false,4,24,76,10,25,4,56,44,8,37,1,48,7,32,DOWNS
California,Pac-12,Texas,Big 12,400757034,40075703426,false,4,56,56,8,37,4,53,53,6,55,1,42,3,3,PUNT
Texas,Big 12,California,Pac-12,400757034,40075703427,true,4,8,92,6,55,4,100,0,2,59,3,56,11,92,TD
California,Pac-12,Texas,Big 12,400757034,40075703428,false,4,47,47,2,59,4,44,44,1,51,1,8,3,3,PUNT
Texas,Big 12,California,Pac-12,400757034,40075703429,true,4,19,81,1,51,4,100,0,1,11,,40,6,81,TD
California,Pac-12,Texas,Big 12,400757034,40075703430,false,4,47,47,1,11,4,58,58,0,0,1,11,2,-11,END OF GAME
Oregon State,Pac-12,Stanford,Pac-12,400757035,40075703510,true,2,25,75,3,3,2,94,6,0,22,2,41,12,69,FG
Stanford,Pac-12,Oregon State,Pac-12,400757035,40075703511,false,2,71,71,0,22,2,72,72,0,0,,22,1,-1,END OF HALF
Oregon State,Pac-12,Stanford,Pac-12,400757035,40075703512,false,3,19,81,15,0,3,18,82,14,19,,41,2,-10,FUMBLE
Stanford,Pac-12,Oregon State,Pac-12,400757035,40075703513,false,3,9,9,14,19,3,11,11,12,52,1,27,4,-2,MISSED FG
Oregon State,Pac-12,Stanford,Pac-12,400757035,40075703514,false,3,20,80,12,52,3,47,53,10,20,2,32,6,27,PUNT
Stanford,Pac-12,Oregon State,Pac-12,400757035,40075703515,true,3,81,81,10,20,3,0,0,6,42,3,38,7,81,TD
Oregon State,Pac-12,Stanford,Pac-12,400757035,40075703516,false,3,26,74,6,42,3,28,72,5,11,1,31,3,2,PUNT
Stanford,Pac-12,Oregon State,Pac-12,400757035,40075703517,true,3,55,55,5,11,3,0,0,2,49,2,22,5,55,TD
Oregon State,Pac-12,Stanford,Pac-12,400757035,40075703518,false,3,21,79,2,49,3,24,76,1,50,,59,3,3,PUNT
Stanford,Pac-12,Oregon State,Pac-12,400757035,40075703519,false,3,65,65,1,50,3,54,54,0,56,,54,2,44,FUMBLE
Oregon State,Pac-12,Stanford,Pac-12,400757035,40075703520,true,3,21,79,0,56,4,100,0,13,21,2,35,8,79,TD
Stanford,Pac-12,Oregon State,Pac-12,400757035,40075703521,true,4,65,65,13,21,4,0,0,13,0,,21,1,65,TD
Oregon State,Pac-12,Stanford,Pac-12,400757035,40075703522,false,4,25,75,13,0,4,24,76,11,52,1,8,3,-1,PUNT
Stanford,Pac-12,Oregon State,Pac-12,400757035,40075703523,false,4,64,64,11,52,4,62,62,9,48,2,4,3,2,PUNT
Oregon State,Pac-12,Stanford,Pac-12,400757035,40075703524,false,4,19,81,9,48,4,47,53,7,27,2,21,5,28,PUNT
Stanford,Pac-12,Oregon State,Pac-12,400757035,40075703525,false,4,89,89,7,27,4,55,55,1,31,5,56,8,34,PUNT
Oregon State,Pac-12,Stanford,Pac-12,400757035,40075703526,false,4,16,84,1,31,4,46,54,0,0,1,31,7,30,END OF GAME
UCLA,Pac-12,Arizona,Pac-12,400757036,40075703610,true,2,30,30,13,52,2,0,0,12,20,1,32,5,30,TD
Arizona,Pac-12,UCLA,Pac-12,400757036,40075703611,true,2,25,75,12,20,2,100,0,10,34,1,46,5,75,TD
UCLA,Pac-12,Arizona,Pac-12,400757036,40075703612,true,2,75,75,10,34,2,0,0,6,41,3,53,10,75,TD
Arizona,Pac-12,UCLA,Pac-12,400757036,40075703613,false,2,25,75,6,41,2,69,31,5,33,1,8,7,44,INT
UCLA,Pac-12,Arizona,Pac-12,400757036,40075703614,true,2,64,64,5,33,2,0,0,3,8,2,25,6,64,TD
Arizona,Pac-12,UCLA,Pac-12,400757036,40075703615,false,2,25,75,3,8,2,80,20,0,0,3,8,9,63,DOWNS
UCLA,Pac-12,Arizona,Pac-12,400757036,40075703617,false,3,84,84,15,0,3,93,93,13,14,1,46,3,-9,PUNT
Arizona,Pac-12,UCLA,Pac-12,400757036,40075703618,true,3,56,44,13,14,3,100,0,11,5,2,9,8,44,TD
UCLA,Pac-12,Arizona,Pac-12,400757036,40075703619,false,3,79,79,11,5,3,85,85,9,45,1,20,3,-6,PUNT
Arizona,Pac-12,UCLA,Pac-12,400757036,40075703620,true,3,49,51,9,45,3,73,27,5,54,3,51,11,24,FG
UCLA,Pac-12,Arizona,Pac-12,400757036,40075703621,true,3,75,75,5,54,3,0,0,3,39,2,15,8,75,TD
Arizona,Pac-12,UCLA,Pac-12,400757036,40075703622,false,3,25,75,3,39,3,32,68,2,0,1,39,3,7,PUNT
UCLA,Pac-12,Arizona,Pac-12,400757036,40075703623,false,3,92,92,2,0,4,79,79,14,0,3,,6,13,PUNT
Arizona,Pac-12,UCLA,Pac-12,400757036,40075703624,false,4,45,55,14,0,4,88,12,9,32,4,28,12,43,DOWNS
UCLA,Pac-12,Arizona,Pac-12,400757036,40075703625,true,4,88,88,9,32,4,0,0,3,37,5,55,11,88,TD
Arizona,Pac-12,UCLA,Pac-12,400757036,40075703626,true,4,25,75,3,37,4,100,0,1,12,2,25,8,75,TD
UCLA,Pac-12,Arizona,Pac-12,400757036,40075703627,false,4,75,75,1,12,4,78,78,0,0,1,12,2,-3,END OF GAME
Arizona State,Pac-12,USC,Pac-12,400757037,40075703710,false,2,25,75,11,22,2,66,34,6,11,5,11,11,41,MISSED FG
USC,Pac-12,Arizona State,Pac-12,400757037,40075703711,true,2,66,66,6,11,2,0,0,3,37,2,34,6,66,TD
Arizona State,Pac-12,USC,Pac-12,400757037,40075703712,true,2,24,76,3,37,2,99,1,0,25,3,12,10,70,FUMBLE TD
USC,Pac-12,Arizona State,Pac-12,400757037,40075703713,true,2,4,4,0,25,2,0,0,0,3,,22,3,4,TD
Arizona State,Pac-12,USC,Pac-12,400757037,40075703714,false,2,28,72,0,3,2,28,72,0,0,,3,0,0,Uncategorized
Arizona State,Pac-12,USC,Pac-12,400757037,40075703715,false,3,16,84,15,0,3,10,90,13,12,1,48,3,-6,PUNT
USC,Pac-12,Arizona State,Pac-12,400757037,40075703716,false,3,9,9,13,12,3,5,5,12,11,1,1,3,-5,FUMBLE
Arizona State,Pac-12,USC,Pac-12,400757037,40075703717,false,3,14,86,12,11,3,32,68,9,20,2,51,7,18,PUNT
USC,Pac-12,Arizona State,Pac-12,400757037,40075703718,false,3,78,78,9,20,3,68,68,5,55,3,25,5,10,PUNT
Arizona State,Pac-12,USC,Pac-12,400757037,40075703719,true,3,18,82,5,55,3,100,0,1,55,4,,11,82,TD
USC,Pac-12,Arizona State,Pac-12,400757037,40075703720,false,3,75,75,1,55,3,52,52,0,0,1,55,6,23,PUNT
Arizona State,Pac-12,USC,Pac-12,400757037,40075703721,false,3,20,80,0,0,4,23,77,13,25,1,35,3,3,PUNT
USC,Pac-12,Arizona State,Pac-12,400757037,40075703722,true,4,65,65,13,25,4,0,0,10,41,2,44,6,65,TD
Arizona State,Pac-12,USC,Pac-12,400757037,40075703723,true,4,26,74,10,41,4,100,0,7,45,2,56,9,74,TD
USC,Pac-12,Arizona State,Pac-12,400757037,40075703724,false,4,75,75,7,45,4,70,70,5,24,2,21,3,5,PUNT
Arizona State,Pac-12,USC,Pac-12,400757037,40075703725,false,4,22,78,5,24,4,80,20,3,24,2,,9,58,DOWNS
USC,Pac-12,Arizona State,Pac-12,400757037,40075703726,false,4,80,80,3,24,4,75,75,0,0,3,24,5,5,END OF GAME
Nicholls,,Colorado,Pac-12,400757038,40075703810,false,2,94,94,7,14,2,72,72,4,2,3,12,6,22,INT
Colorado,Pac-12,Nicholls,,400757038,40075703811,true,2,45,55,4,2,2,71,29,2,15,1,47,4,26,FG
Nicholls,,Colorado,Pac-12,400757038,40075703812,false,2,87,87,2,15,2,58,58,0,0,2,15,5,29,END OF HALF
Nicholls,,Colorado,Pac-12,400757038,40075703813,false,3,82,82,14,54,3,77,77,13,44,1,10,3,5,PUNT
Colorado,Pac-12,Nicholls,,400757038,40075703814,false,3,25,75,13,44,3,91,9,10,42,3,2,8,66,MISSED FG
Nicholls,,Colorado,Pac-12,400757038,40075703815,false,3,80,80,10,42,3,87,87,9,4,1,38,3,-7,PUNT
Colorado,Pac-12,Nicholls,,400757038,40075703816,true,3,42,58,9,4,3,100,0,7,15,1,49,6,58,TD
Nicholls,,Colorado,Pac-12,400757038,40075703817,false,3,75,75,7,15,3,72,72,5,37,1,38,3,3,PUNT
Colorado,Pac-12,Nicholls,,400757038,40075703818,true,3,26,74,5,37,3,100,0,4,16,1,21,4,74,TD
Nicholls,,Colorado,Pac-12,400757038,40075703819,false,3,87,87,4,16,3,81,81,2,30,1,46,3,6,PUNT
Colorado,Pac-12,Nicholls,,400757038,40075703820,true,3,67,33,2,30,3,71,29,0,57,1,33,4,4,FG
Nicholls,,Colorado,Pac-12,400757038,40075703821,false,3,75,75,0,57,3,75,75,0,34,,23,3,0,PUNT
Colorado,Pac-12,Nicholls,,400757038,40075703822,false,3,50,50,0,34,4,57,43,14,19,1,15,3,7,PUNT
Nicholls,,Colorado,Pac-12,400757038,40075703823,false,4,80,80,14,19,4,80,80,14,12,,7,1,0,INT
Colorado,Pac-12,Nicholls,,400757038,40075703824,false,4,55,45,14,12,4,57,43,13,20,,52,3,2,PUNT
Nicholls,,Colorado,Pac-12,400757038,40075703825,false,4,90,90,13,20,4,72,72,11,5,2,15,6,18,PUNT
Colorado,Pac-12,Nicholls,,400757038,40075703826,true,4,34,66,11,5,4,100,0,4,46,6,19,13,66,TD
Nicholls,,Colorado,Pac-12,400757038,40075703827,false,4,75,75,4,46,4,78,78,3,30,1,16,3,-3,FUMBLE
Colorado,Pac-12,Nicholls,,400757038,40075703828,false,4,78,22,3,30,4,93,7,0,0,3,30,6,15,END OF GAME
Utah,Pac-12,Oregon,Pac-12,400757039,40075703910,true,2,52,52,9,31,2,0,0,6,15,3,16,8,52,TD
Oregon,Pac-12,Utah,Pac-12,400757039,40075703911,true,2,32,68,6,15,2,100,0,4,8,2,7,7,68,TD
Utah,Pac-12,Oregon,Pac-12,400757039,40075703912,true,2,75,75,4,8,2,0,0,1,0,3,8,5,75,TD
Oregon,Pac-12,Utah,Pac-12,400757039,40075703913,false,2,35,65,1,0,2,16,84,0,15,,45,4,3,PUNT
Utah,Pac-12,Oregon,Pac-12,400757039,40075703914,false,2,62,62,0,15,2,57,57,0,0,,15,1,5,END OF HALF
Utah,Pac-12,Oregon,Pac-12,400757039,40075703915,true,3,75,75,15,0,3,0,0,13,21,1,39,6,75,TD
Oregon,Pac-12,Utah,Pac-12,400757039,40075703916,false,3,29,71,13,21,3,49,51,12,21,1,,3,20,INT
Utah,Pac-12,Oregon,Pac-12,400757039,40075703917,true,3,25,25,12,21,3,0,0,12,13,,8,1,25,TD
Oregon,Pac-12,Utah,Pac-12,400757039,40075703918,false,3,37,63,12,13,3,90,10,10,13,2,,8,53,INT
Utah,Pac-12,Oregon,Pac-12,400757039,40075703919,true,3,80,80,10,13,3,0,0,3,22,6,51,13,80,TD
Oregon,Pac-12,Utah,Pac-12,400757039,40075703920,true,3,17,83,3,22,3,35,65,1,43,1,39,5,18,PUNT RETURN TD
Oregon,Pac-12,Utah,Pac-12,400757039,40075703921,false,3,23,77,1,43,4,67,33,13,18,3,25,10,35,FUMBLE
Utah,Pac-12,Oregon,Pac-12,400757039,40075703922,false,4,58,58,13,18,4,49,49,10,47,2,31,3,9,PUNT
Oregon,Pac-12,Utah,Pac-12,400757039,40075703923,false,4,1,99,10,47,4,5,95,10,5,,42,2,5,FUMBLE
Utah,Pac-12,Oregon,Pac-12,400757039,40075703924,true,4,6,6,10,5,4,0,0,10,0,,5,1,6,TD
Oregon,Pac-12,Utah,Pac-12,400757039,40075703925,false,4,22,78,10,0,4,29,71,8,51,1,9,3,7,PUNT
Utah,Pac-12,Oregon,Pac-12,400757039,40075703926,false,4,63,63,8,51,4,61,61,6,2,2,49,3,2,PUNT
Oregon,Pac-12,Utah,Pac-12,400757039,40075703927,true,4,4,96,6,2,4,100,0,3,58,2,4,6,96,TD
Utah,Pac-12,Oregon,Pac-12,400757039,40075703928,false,4,75,75,3,58,4,53,53,0,0,3,58,6,22,END OF GAME
Washington,Pac-12,California,Pac-12,400757040,40075704010,false,2,1,99,8,13,2,1,99,7,57,,16,1,0,INT
California,Pac-12,Washington,Pac-12,400757040,40075704011,true,2,23,23,7,57,2,24,24,6,14,1,43,4,-1,FG
Washington,Pac-12,California,Pac-12,400757040,40075704012,false,2,35,65,6,14,2,62,38,5,3,1,11,3,27,FUMBLE
California,Pac-12,Washington,Pac-12,400757040,40075704013,true,2,62,62,5,3,2,0,0,1,56,3,7,7,62,TD
Washington,Pac-12,California,Pac-12,400757040,40075704014,false,2,42,58,1,56,2,64,36,0,51,1,5,6,22,DOWNS
California,Pac-12,Washington,Pac-12,400757040,40075704015,false,2,64,64,0,51,2,37,37,0,1,,50,4,27,INT
Washington,Pac-12,California,Pac-12,400757040,40075704016,false,2,41,59,0,1,2,40,60,0,0,,1,1,-1,END OF HALF
Washington,Pac-12,California,Pac-12,400757040,40075704017,false,3,39,61,14,53,3,27,73,12,50,2,3,3,-12,PUNT
California,Pac-12,Washington,Pac-12,400757040,40075704018,true,3,62,62,12,50,3,0,0,10,51,1,59,4,62,TD
Washington,Pac-12,California,Pac-12,400757040,40075704019,true,3,35,65,10,51,3,100,0,7,16,3,35,10,65,TD
California,Pac-12,Washington,Pac-12,400757040,40075704020,true,3,74,74,7,16,3,30,30,2,19,4,57,11,44,FUMBLE TD
California,Pac-12,Washington,Pac-12,400757040,40075704022,false,3,76,76,2,12,4,38,38,14,7,3,5,10,38,PUNT
Washington,Pac-12,California,Pac-12,400757040,40075704023,false,4,10,90,14,7,4,69,31,10,53,3,14,8,59,FUMBLE
California,Pac-12,Washington,Pac-12,400757040,40075704024,true,4,69,69,10,53,4,20,20,5,26,5,27,11,49,FG
Washington,Pac-12,California,Pac-12,400757040,40075704025,true,4,47,53,5,26,4,81,19,3,57,1,29,7,34,FG
California,Pac-12,Washington,Pac-12,400757040,40075704026,false,4,75,75,3,57,4,70,70,2,51,1,6,3,5,PUNT
Washington,Pac-12,California,Pac-12,400757040,40075704027,false,4,28,72,2,51,4,27,73,1,57,,54,3,-1,INT
California,Pac-12,Washington,Pac-12,400757040,40075704028,false,4,40,40,1,57,4,35,35,0,0,1,57,5,5,END OF GAME
Arizona,Pac-12,Stanford,Pac-12,400757041,40075704110,false,2,86,86,1,19,2,78,78,0,0,1,19,2,8,END OF HALF
Arizona,Pac-12,Stanford,Pac-12,400757041,40075704111,true,3,75,75,15,0,3,0,0,12,17,2,43,8,75,TD
Stanford,Pac-12,Arizona,Pac-12,400757041,40075704112,true,3,71,29,12,17,3,100,0,7,56,4,21,7,29,TD
Arizona,Pac-12,Stanford,Pac-12,400757041,40075704113,false,3,82,82,7,56,3,75,75,7,7,,49,3,7,PUNT
Stanford,Pac-12,Arizona,Pac-12,400757041,40075704114,true,3,23,77,7,7,3,100,0,4,39,2,28,5,77,TD
Arizona,Pac-12,Stanford,Pac-12,400757041,40075704115,true,3,73,73,4,39,3,0,0,1,43,2,56,11,73,TD
Stanford,Pac-12,Arizona,Pac-12,400757041,40075704116,true,3,35,65,1,43,3,100,0,1,25,,18,1,65,TD
Arizona,Pac-12,Stanford,Pac-12,400757041,40075704117,false,3,75,75,1,25,3,75,75,0,20,1,5,3,0,PUNT
Stanford,Pac-12,Arizona,Pac-12,400757041,40075704118,false,3,10,90,0,20,4,36,64,11,44,3,36,6,26,PUNT
Arizona,Pac-12,Stanford,Pac-12,400757041,40075704119,false,4,80,80,11,44,4,86,86,10,47,,57,3,-6,PUNT
Stanford,Pac-12,Arizona,Pac-12,400757041,40075704120,true,4,53,47,10,47,4,100,0,4,3,6,44,11,47,TD
Arizona,Pac-12,Stanford,Pac-12,400757041,40075704121,false,4,76,76,4,3,4,43,43,2,15,1,48,7,33,DOWNS
Stanford,Pac-12,Arizona,Pac-12,400757041,40075704122,false,4,43,57,2,15,4,51,49,0,0,2,15,4,8,END OF GAME
Arizona State,Pac-12,UCLA,Pac-12,400757042,40075704210,true,1,31,31,2,14,1,0,0,1,21,,53,2,31,TD
UCLA,Pac-12,Arizona State,Pac-12,400757042,40075704211,false,1,36,64,1,21,2,52,48,13,47,2,34,5,16,PUNT
Arizona State,Pac-12,UCLA,Pac-12,400757042,40075704212,false,2,95,95,13,47,2,90,90,11,52,1,55,3,5,PUNT
UCLA,Pac-12,Arizona State,Pac-12,400757042,40075704213,false,2,50,50,11,52,2,58,42,10,47,1,5,3,8,PUNT
Arizona State,Pac-12,UCLA,Pac-12,400757042,40075704214,false,2,96,96,10,47,2,75,75,9,9,1,38,4,21,PUNT
UCLA,Pac-12,Arizona State,Pac-12,400757042,40075704215,true,2,12,88,9,9,2,100,0,6,42,2,27,8,88,TD
Arizona State,Pac-12,UCLA,Pac-12,400757042,40075704216,true,2,53,53,6,42,2,13,13,3,58,2,44,8,40,FG
UCLA,Pac-12,Arizona State,Pac-12,400757042,40075704217,false,2,25,75,3,58,2,47,53,3,9,,49,3,22,INT
Arizona State,Pac-12,UCLA,Pac-12,400757042,40075704218,true,2,51,51,3,9,2,7,7,0,21,2,48,10,44,FG
UCLA,Pac-12,Arizona State,Pac-12,400757042,40075704219,true,2,25,75,0,21,2,35,65,0,0,,21,4,40,END OF HALF
UCLA,Pac-12,Arizona State,Pac-12,400757042,40075704220,false,3,30,70,15,0,3,51,49,13,21,1,39,5,21,PUNT
Arizona State,Pac-12,UCLA,Pac-12,400757042,40075704221,true,3,64,64,13,21,3,0,0,11,5,2,16,6,64,TD
UCLA,Pac-12,Arizona State,Pac-12,400757042,40075704222,false,3,25,75,11,5,3,27,73,10,22,,43,3,2,PUNT
Arizona State,Pac-12,UCLA,Pac-12,400757042,40075704223,true,3,63,63,10,22,3,0,0,7,56,2,26,6,63,TD
UCLA,Pac-12,Arizona State,Pac-12,400757042,40075704224,false,3,25,75,7,56,3,43,57,5,37,2,19,6,18,PUNT
Arizona State,Pac-12,UCLA,Pac-12,400757042,40075704225,false,3,76,76,5,37,3,49,49,2,47,2,50,6,27,PUNT
UCLA,Pac-12,Arizona State,Pac-12,400757042,40075704226,false,3,18,82,2,47,3,26,74,1,57,,50,3,8,PUNT
Arizona State,Pac-12,UCLA,Pac-12,400757042,40075704227,false,3,74,74,1,57,3,74,74,0,24,1,33,3,0,PUNT
UCLA,Pac-12,Arizona State,Pac-12,400757042,40075704228,true,3,30,70,0,24,4,100,0,13,52,1,32,6,70,TD
Arizona State,Pac-12,UCLA,Pac-12,400757042,40075704229,false,4,75,75,13,52,4,66,66,10,47,3,5,6,9,INT
UCLA,Pac-12,Arizona State,Pac-12,400757042,40075704230,true,4,62,38,10,47,4,100,0,9,19,1,28,4,38,TD
Arizona State,Pac-12,UCLA,Pac-12,400757042,40075704231,false,4,75,75,9,19,4,47,47,5,6,4,13,10,28,PUNT
UCLA,Pac-12,Arizona State,Pac-12,400757042,40075704232,true,4,1,99,5,6,4,5,95,4,16,,50,4,-1,SF
Arizona State,Pac-12,UCLA,Pac-12,400757042,40075704233,true,4,70,70,4,16,4,0,0,0,45,3,31,9,70,TD
UCLA,Pac-12,Arizona State,Pac-12,400757042,40075704234,false,4,23,77,0,45,4,32,68,0,0,,45,3,9,END OF GAME
Colorado,Pac-12,Oregon,Pac-12,400757043,40075704310,true,1,35,65,0,0,2,100,0,13,7,1,53,5,65,TD
Oregon,Pac-12,Colorado,Pac-12,400757043,40075704311,true,2,78,78,13,7,2,0,0,11,49,1,18,3,78,TD
Colorado,Pac-12,Oregon,Pac-12,400757043,40075704312,true,2,25,75,11,49,2,65,35,9,21,2,28,8,40,FG
Oregon,Pac-12,Colorado,Pac-12,400757043,40075704313,false,2,60,60,9,21,2,52,52,7,26,1,55,6,8,PUNT
Colorado,Pac-12,Oregon,Pac-12,400757043,40075704314,false,2,13,87,7,26,2,55,45,3,22,4,4,9,42,PUNT
Oregon,Pac-12,Colorado,Pac-12,400757043,40075704315,true,2,90,90,3,22,2,22,22,1,57,1,25,6,68,FG
Colorado,Pac-12,Oregon,Pac-12,400757043,40075704316,false,2,25,75,1,57,2,42,58,0,35,1,22,5,17,PUNT
Oregon,Pac-12,Colorado,Pac-12,400757043,40075704317,false,2,88,88,0,35,2,41,41,0,0,,35,6,47,END OF HALF
Colorado,Pac-12,Oregon,Pac-12,400757043,40075704318,false,3,25,75,15,0,3,17,83,13,28,1,32,3,-8,PUNT
Oregon,Pac-12,Colorado,Pac-12,400757043,40075704319,true,3,74,74,13,28,3,0,0,10,3,3,25,10,74,TD
Colorado,Pac-12,Oregon,Pac-12,400757043,40075704320,false,3,28,72,10,3,3,65,35,5,36,4,27,10,26,FUMBLE
Oregon,Pac-12,Colorado,Pac-12,400757043,40075704321,true,3,54,54,5,36,3,0,0,2,12,3,24,10,54,TD
Colorado,Pac-12,Oregon,Pac-12,400757043,40075704322,false,3,25,75,2,12,3,31,69,0,51,1,21,3,6,PUNT
Oregon,Pac-12,Colorado,Pac-12,400757043,40075704323,false,3,76,76,0,51,4,54,54,14,20,1,31,5,21,DOWNS
Colorado,Pac-12,Oregon,Pac-12,400757043,40075704324,true,4,55,45,14,20,4,100,0,10,29,3,51,9,45,TD
Oregon,Pac-12,Colorado,Pac-12,400757043,40075704325,true,4,75,75,10,29,4,0,0,8,43,1,46,6,75,TD
Colorado,Pac-12,Oregon,Pac-12,400757043,40075704326,false,4,25,75,8,43,4,31,69,7,10,1,33,3,6,PUNT
Oregon,Pac-12,Colorado,Pac-12,400757043,40075704327,true,4,73,73,7,10,4,16,16,2,37,4,33,10,57,FG
