offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_yards_to_goal,start_time.minutes,start_time.seconds,end_period,end_yardline,end_yards_to_goal,end_time.minutes,end_time.seconds,elapsed.minutes,elapsed.seconds,plays,yards,drive_result
Duke,ACC,Georgia Tech,ACC,401112480,40111248010,true,2,69,31,5,6,2,100,0,3,35,1,31,4,31,TD
Georgia Tech,ACC,Duke,ACC,401112480,40111248011,true,2,75,75,3,35,2,75,75,3,10,,25,3,0,PUNT TD
Georgia Tech,ACC,Duke,ACC,401112480,40111248013,true,2,75,75,3,10,2,0,0,1,8,2,2,6,75,TD
Duke,ACC,Georgia Tech,ACC,401112480,40111248014,false,2,23,77,0,59,2,19,81,0,0,,59,2,-4,END OF HALF
Duke,ACC,Georgia Tech,ACC,401112480,40111248015,false,3,30,70,14,55,3,37,63,13,47,1,8,3,7,PUNT
Georgia Tech,ACC,Duke,ACC,401112480,40111248016,true,3,89,89,13,47,3,25,25,12,7,1,40,7,64,FG
Duke,ACC,Georgia Tech,ACC,401112480,40111248017,false,3,35,65,11,57,3,49,51,9,39,2,18,6,14,PUNT
Georgia Tech,ACC,Duke,ACC,401112480,40111248018,false,3,80,80,9,39,3,39,39,5,18,4,21,10,41,DOWNS
Duke,ACC,Georgia Tech,ACC,401112480,40111248019,true,3,39,61,5,18,3,82,18,1,10,4,8,8,43,FG
Georgia Tech,ACC,Duke,ACC,401112480,40111248020,false,3,75,75,1,10,4,82,82,14,49,1,21,3,-7,PUNT
Duke,ACC,Georgia Tech,ACC,401112480,40111248021,false,4,51,49,14,49,4,50,50,13,34,1,15,3,-1,PUNT
Georgia Tech,ACC,Duke,ACC,401112480,40111248022,true,4,41,41,13,34,4,0,0,10,39,2,55,8,41,TD
Duke,ACC,Georgia Tech,ACC,401112480,40111248023,false,4,25,75,10,39,4,53,47,4,37,6,2,8,28,PUNT
Georgia Tech,ACC,Duke,ACC,401112480,40111248024,false,4,80,80,4,37,4,86,86,2,44,1,53,3,-6,PUNT
Duke,ACC,Georgia Tech,ACC,401112480,40111248025,false,4,35,65,2,44,4,39,61,1,42,1,2,3,4,PUNT
Georgia Tech,ACC,Duke,ACC,401112480,40111248026,false,4,90,90,1,42,4,17,17,0,0,1,42,10,73,END OF GAME
Louisville,ACC,Wake Forest,ACC,401112481,40111248110,true,1,13,13,0,22,2,0,0,14,50,,32,3,13,TD
Wake Forest,ACC,Louisville,ACC,401112481,40111248111,true,2,26,74,14,50,2,100,0,12,26,2,24,7,74,TD
Louisville,ACC,Wake Forest,ACC,401112481,40111248112,false,2,78,78,12,26,2,61,61,11,29,,57,2,17,FUMBLE
Wake Forest,ACC,Louisville,ACC,401112481,40111248113,true,2,96,4,11,29,2,100,0,10,15,1,14,3,4,TD
Louisville,ACC,Wake Forest,ACC,401112481,40111248114,false,2,79,79,10,15,2,50,50,8,10,2,5,4,29,PUNT
Wake Forest,ACC,Louisville,ACC,401112481,40111248115,false,2,2,98,8,10,2,15,85,6,42,1,28,5,13,PUNT
Louisville,ACC,Wake Forest,ACC,401112481,40111248116,true,2,46,46,6,42,2,14,14,2,6,4,36,9,32,FG
Wake Forest,ACC,Louisville,ACC,401112481,40111248117,false,2,25,75,2,6,2,87,13,0,18,1,48,9,62,INT
Louisville,ACC,Wake Forest,ACC,401112481,40111248118,false,2,89,89,0,18,2,87,87,0,0,,18,2,2,END OF HALF
Louisville,ACC,Wake Forest,ACC,401112481,40111248119,true,3,15,15,15,0,3,0,0,14,38,,22,1,15,TD
Wake Forest,ACC,Louisville,ACC,401112481,40111248120,false,3,25,75,14,38,3,28,72,13,4,1,34,4,3,PUNT
Louisville,ACC,Wake Forest,ACC,401112481,40111248121,false,3,76,76,13,4,3,47,47,11,21,1,43,5,29,INT
Wake Forest,ACC,Louisville,ACC,401112481,40111248122,true,3,14,86,11,21,3,100,0,9,38,1,43,7,86,TD
Louisville,ACC,Wake Forest,ACC,401112481,40111248123,true,3,70,70,9,38,3,0,0,5,54,3,44,7,70,TD
Wake Forest,ACC,Louisville,ACC,401112481,40111248124,true,3,42,58,5,54,3,84,16,4,10,1,44,7,42,FG
Louisville,ACC,Wake Forest,ACC,401112481,40111248125,false,3,68,68,4,10,3,72,72,1,15,2,55,3,-4,PUNT
Wake Forest,ACC,Louisville,ACC,401112481,40111248126,false,3,34,66,1,15,3,61,39,0,0,1,15,5,27,INT
Louisville,ACC,Wake Forest,ACC,401112481,40111248127,false,4,66,66,15,0,4,47,47,11,19,3,41,6,19,PUNT
Wake Forest,ACC,Louisville,ACC,401112481,40111248128,false,4,20,80,11,19,4,12,88,10,26,,53,3,-8,PUNT
Louisville,ACC,Wake Forest,ACC,401112481,40111248129,true,4,56,56,10,26,4,0,0,9,14,1,12,3,56,TD
Wake Forest,ACC,Louisville,ACC,401112481,40111248130,true,4,41,59,9,14,4,100,0,6,19,2,55,9,59,TD
Louisville,ACC,Wake Forest,ACC,401112481,40111248131,true,4,51,51,6,19,4,18,18,5,35,,44,5,33,FG
Wake Forest,ACC,Louisville,ACC,401112481,40111248132,true,4,31,69,5,35,4,100,0,4,12,1,23,7,69,TD
Wake Forest,ACC,Louisville,ACC,401112481,40111248133,true,4,53,47,4,12,4,100,0,3,37,,35,2,47,TD
Louisville,ACC,Wake Forest,ACC,401112481,40111248134,true,4,50,50,3,37,4,0,0,2,15,1,22,4,50,TD
Wake Forest,ACC,Louisville,ACC,401112481,40111248135,true,4,8,92,2,15,4,100,0,1,10,1,5,7,92,TD
Louisville,ACC,Wake Forest,ACC,401112481,40111248136,false,4,77,77,1,10,4,80,80,0,0,1,10,2,-3,END OF GAME
Virginia Tech,ACC,Rhode Island,,401112482,40111248210,true,3,7,93,12,22,3,100,0,7,57,4,25,10,93,TD
Rhode Island,,Virginia Tech,ACC,401112482,40111248211,true,3,85,85,7,53,3,25,25,2,37,5,16,10,60,FG
Virginia Tech,ACC,Rhode Island,,401112482,40111248212,true,3,25,75,2,37,4,100,0,13,41,3,56,9,75,TD
Rhode Island,,Virginia Tech,ACC,401112482,40111248213,false,4,75,75,13,41,4,63,63,12,2,1,39,5,12,PUNT
Virginia Tech,ACC,Rhode Island,,401112482,40111248214,false,4,28,72,12,2,4,31,69,11,5,,57,3,3,PUNT
Rhode Island,,Virginia Tech,ACC,401112482,40111248215,false,4,70,70,11,5,4,19,19,7,33,3,32,12,51,DOWNS
Virginia Tech,ACC,Rhode Island,,401112482,40111248216,true,4,19,81,7,33,4,95,5,2,6,5,27,10,76,FG
Rhode Island,,Virginia Tech,ACC,401112482,40111248217,false,4,75,75,2,6,4,73,73,1,4,1,2,4,2,DOWNS
Virginia Tech,ACC,Rhode Island,,401112482,40111248218,false,4,73,27,1,4,4,78,22,0,0,1,4,2,5,END OF GAME
Pittsburgh,ACC,Syracuse,ACC,401112483,40111248310,false,2,75,75,12,3,2,42,42,8,34,3,29,9,33,PUNT
Syracuse,ACC,Pittsburgh,ACC,401112483,40111248311,false,2,9,91,8,34,2,3,97,6,37,1,57,3,-6,PUNT
Pittsburgh,ACC,Syracuse,ACC,401112483,40111248312,true,2,39,39,6,37,2,0,0,4,53,1,44,5,39,TD
Syracuse,ACC,Pittsburgh,ACC,401112483,40111248313,false,2,25,75,4,53,2,41,59,2,47,2,6,6,16,PUNT
Pittsburgh,ACC,Syracuse,ACC,401112483,40111248314,true,2,85,85,2,47,2,0,0,0,23,2,24,10,85,TD
Syracuse,ACC,Pittsburgh,ACC,401112483,40111248315,false,2,25,75,0,23,2,23,77,0,0,,23,1,-2,END OF HALF
Syracuse,ACC,Pittsburgh,ACC,401112483,40111248316,false,3,16,84,15,0,3,11,89,13,44,1,16,3,-5,PUNT
Pittsburgh,ACC,Syracuse,ACC,401112483,40111248317,false,3,59,59,13,44,3,62,62,12,26,1,18,3,-3,PUNT
Syracuse,ACC,Pittsburgh,ACC,401112483,40111248318,true,3,5,95,12,26,3,100,0,11,12,1,14,3,95,TD
Pittsburgh,ACC,Syracuse,ACC,401112483,40111248319,false,3,75,75,11,12,3,67,67,10,15,,57,3,8,PUNT
Syracuse,ACC,Pittsburgh,ACC,401112483,40111248320,false,3,30,70,10,15,3,45,55,7,26,2,49,6,15,PUNT
Pittsburgh,ACC,Syracuse,ACC,401112483,40111248321,false,3,80,80,7,26,3,61,61,3,21,4,5,8,19,PUNT
Syracuse,ACC,Pittsburgh,ACC,401112483,40111248322,false,3,14,86,3,21,4,69,31,14,13,4,8,12,55,MISSED FG
Pittsburgh,ACC,Syracuse,ACC,401112483,40111248323,true,4,69,69,14,13,4,16,16,7,3,7,10,12,53,FG
Syracuse,ACC,Pittsburgh,ACC,401112483,40111248324,true,4,25,75,7,3,4,100,0,2,44,4,19,15,75,TD
Pittsburgh,ACC,Syracuse,ACC,401112483,40111248325,false,4,75,75,2,44,4,60,60,0,0,2,44,7,15,END OF GAME
NC State,ACC,Boston College,ACC,401112484,40111248410,true,2,41,41,14,51,2,13,13,11,51,3,,6,28,FG
Boston College,ACC,NC State,ACC,401112484,40111248411,true,2,27,73,11,45,2,90,10,7,23,4,22,11,63,FG
NC State,ACC,Boston College,ACC,401112484,40111248412,false,2,75,75,7,23,2,66,66,6,3,1,20,3,9,PUNT
Boston College,ACC,NC State,ACC,401112484,40111248413,true,2,53,47,6,3,2,100,0,5,7,,56,2,47,TD
NC State,ACC,Boston College,ACC,401112484,40111248414,false,2,75,75,5,7,2,67,67,4,1,1,6,3,8,PUNT
Boston College,ACC,NC State,ACC,401112484,40111248415,true,2,13,87,4,1,2,100,0,2,51,1,10,3,87,TD
NC State,ACC,Boston College,ACC,401112484,40111248416,false,2,65,65,2,51,2,46,46,0,25,2,26,5,19,PUNT
Boston College,ACC,NC State,ACC,401112484,40111248417,false,2,1,99,0,25,2,3,97,0,0,,25,1,2,END OF HALF
NC State,ACC,Boston College,ACC,401112484,40111248418,false,3,75,75,15,0,3,2,2,12,40,2,20,7,73,DOWNS
Boston College,ACC,NC State,ACC,401112484,40111248419,true,3,2,98,12,40,3,100,0,6,2,6,38,16,98,TD
NC State,ACC,Boston College,ACC,401112484,40111248420,true,3,75,75,6,2,3,0,0,3,35,2,27,9,75,TD
Boston College,ACC,NC State,ACC,401112484,40111248421,true,3,33,67,3,29,4,100,0,14,32,3,57,9,67,TD
NC State,ACC,Boston College,ACC,401112484,40111248422,false,4,65,65,14,32,4,65,65,14,3,,29,3,0,PUNT
Boston College,ACC,NC State,ACC,401112484,40111248423,false,4,14,86,14,3,4,17,83,12,10,1,53,3,3,PUNT
NC State,ACC,Boston College,ACC,401112484,40111248424,true,4,50,50,12,10,4,0,0,8,49,3,21,8,50,TD
Boston College,ACC,NC State,ACC,401112484,40111248425,true,4,46,54,8,49,4,100,0,5,28,3,21,6,54,TD
NC State,ACC,Boston College,ACC,401112484,40111248426,true,4,65,65,5,28,4,0,0,2,4,3,24,9,65,TD
Boston College,ACC,NC State,ACC,401112484,40111248427,false,4,30,70,2,4,4,39,61,0,0,2,4,3,9,END OF GAME
Clemson,ACC,Louisville,ACC,401112485,40111248510,false,2,75,75,4,57,2,70,70,2,25,2,32,4,5,PUNT
Louisville,ACC,Clemson,ACC,401112485,40111248511,false,2,28,72,2,25,2,37,63,1,5,1,20,4,9,PUNT
Clemson,ACC,Louisville,ACC,401112485,40111248512,true,2,77,77,1,5,2,0,0,0,5,1,,5,77,TD
Louisville,ACC,Clemson,ACC,401112485,40111248513,false,2,25,75,0,5,2,30,70,0,0,,5,1,5,END OF HALF
Clemson,ACC,Louisville,ACC,401112485,40111248514,false,3,60,60,15,0,3,55,55,13,31,1,29,3,5,PUNT
Louisville,ACC,Clemson,ACC,401112485,40111248515,false,3,23,77,13,31,3,46,54,11,38,1,53,6,22,DOWNS
Clemson,ACC,Louisville,ACC,401112485,40111248516,false,3,45,45,11,38,3,27,27,9,14,2,24,6,18,MISSED FG
Louisville,ACC,Clemson,ACC,401112485,40111248517,false,3,27,73,9,14,3,28,72,8,11,1,3,3,1,PUNT
Clemson,ACC,Louisville,ACC,401112485,40111248518,false,3,93,93,8,11,3,55,55,4,28,3,43,8,38,PUNT
Louisville,ACC,Clemson,ACC,401112485,40111248519,false,3,21,79,4,28,3,17,83,2,9,2,19,3,-4,PUNT
Clemson,ACC,Louisville,ACC,401112485,40111248520,true,3,58,58,2,9,3,0,0,1,35,,34,2,58,TD
Louisville,ACC,Clemson,ACC,401112485,40111248521,false,3,25,75,1,35,4,26,74,14,53,1,42,4,1,PUNT
Clemson,ACC,Louisville,ACC,401112485,40111248522,true,4,63,63,14,53,4,0,0,12,43,2,10,7,63,TD
Louisville,ACC,Clemson,ACC,401112485,40111248523,false,4,25,75,12,43,4,25,75,12,11,,32,3,0,INT
Clemson,ACC,Louisville,ACC,401112485,40111248524,true,4,25,25,12,11,4,0,0,10,14,1,57,5,25,TD
Louisville,ACC,Clemson,ACC,401112485,40111248525,true,4,25,75,10,14,4,100,0,5,10,5,4,9,75,TD
Clemson,ACC,Louisville,ACC,401112485,40111248526,true,4,75,75,5,10,4,0,0,1,0,4,10,10,75,TD
Louisville,ACC,Clemson,ACC,401112485,40111248527,false,4,25,75,1,0,4,31,69,0,0,1,,2,6,END OF GAME
Duke,ACC,Virginia,ACC,401112486,40111248610,false,2,75,75,8,1,2,66,66,7,8,,53,4,9,DOWNS
Virginia,ACC,Duke,ACC,401112486,40111248611,true,2,66,34,7,8,2,100,0,1,56,5,12,8,34,TD
Duke,ACC,Virginia,ACC,401112486,40111248612,false,2,75,75,1,56,2,52,52,0,56,1,,6,23,FUMBLE
Virginia,ACC,Duke,ACC,401112486,40111248613,false,2,52,48,0,56,2,52,48,0,30,,26,3,0,PUNT
Duke,ACC,Virginia,ACC,401112486,40111248614,false,2,86,86,0,30,2,85,85,0,0,,30,1,1,END OF HALF
Duke,ACC,Virginia,ACC,401112486,40111248615,false,3,75,75,15,0,3,79,79,14,57,,3,1,-4,FUMBLE
Virginia,ACC,Duke,ACC,401112486,40111248616,true,3,79,21,14,57,3,84,16,13,55,1,2,4,5,FG
Duke,ACC,Virginia,ACC,401112486,40111248617,false,3,73,73,13,55,3,65,65,12,17,1,38,3,8,PUNT
Virginia,ACC,Duke,ACC,401112486,40111248618,true,3,30,70,12,17,3,100,0,8,13,4,4,8,70,TD
Duke,ACC,Virginia,ACC,401112486,40111248619,true,3,75,75,8,13,3,0,0,4,57,3,16,12,75,TD
Virginia,ACC,Duke,ACC,401112486,40111248620,true,3,100,0,4,43,3,100,0,4,43,,,0,0,TD
Duke,ACC,Virginia,ACC,401112486,40111248621,false,3,80,80,4,43,3,79,79,3,54,,49,3,1,FUMBLE
Virginia,ACC,Duke,ACC,401112486,40111248622,true,3,79,21,3,54,3,100,0,2,13,1,41,5,21,TD
Duke,ACC,Virginia,ACC,401112486,40111248623,false,3,75,75,2,13,3,62,62,0,7,2,6,6,13,INT
Virginia,ACC,Duke,ACC,401112486,40111248624,true,3,60,40,0,7,4,100,0,14,54,,13,2,40,TD
Duke,ACC,Virginia,ACC,401112486,40111248625,false,4,75,75,14,54,4,48,48,11,34,3,20,8,27,DOWNS
Virginia,ACC,Duke,ACC,401112486,40111248626,false,4,48,52,11,34,4,84,16,6,58,4,36,8,36,INT
Duke,ACC,Virginia,ACC,401112486,40111248627,true,4,65,65,6,58,4,0,0,2,41,4,17,8,65,TD
Duke,ACC,Virginia,ACC,401112486,40111248628,false,4,30,30,2,39,4,23,23,0,45,1,54,4,7,DOWNS
Virginia,ACC,Duke,ACC,401112486,40111248629,false,4,23,77,0,45,4,20,80,0,0,,45,2,-3,END OF GAME
Florida State,ACC,Wake Forest,ACC,401112487,40111248710,false,2,65,65,9,15,2,23,23,7,9,2,6,7,42,INT
Wake Forest,ACC,Florida State,ACC,401112487,40111248711,false,2,13,87,7,9,2,33,67,4,56,2,13,6,20,PUNT
Florida State,ACC,Wake Forest,ACC,401112487,40111248712,true,2,87,87,4,56,2,0,0,1,8,3,48,12,87,TD
Wake Forest,ACC,Florida State,ACC,401112487,40111248713,false,2,25,75,1,8,2,27,73,0,2,1,6,3,2,PUNT
Florida State,ACC,Wake Forest,ACC,401112487,40111248714,false,2,90,90,0,2,2,92,92,0,0,,2,1,-2,END OF HALF
Florida State,ACC,Wake Forest,ACC,401112487,40111248715,false,3,82,82,15,0,3,76,76,13,37,1,23,3,6,PUNT
Wake Forest,ACC,Florida State,ACC,401112487,40111248716,false,3,29,71,13,37,3,46,54,12,20,1,17,6,17,PUNT
Florida State,ACC,Wake Forest,ACC,401112487,40111248717,false,3,62,62,12,20,3,12,12,8,16,4,4,11,50,FUMBLE
Wake Forest,ACC,Florida State,ACC,401112487,40111248718,false,3,12,88,8,16,3,20,80,7,7,1,9,3,8,PUNT
Florida State,ACC,Wake Forest,ACC,401112487,40111248719,false,3,69,69,7,7,3,53,53,4,47,2,20,4,16,PUNT
Wake Forest,ACC,Florida State,ACC,401112487,40111248720,false,3,21,79,4,47,3,46,54,3,24,1,23,5,25,PUNT
Florida State,ACC,Wake Forest,ACC,401112487,40111248721,false,3,80,80,3,24,3,68,68,1,0,2,24,6,12,PUNT
Wake Forest,ACC,Florida State,ACC,401112487,40111248722,true,3,39,61,1,0,4,100,0,14,25,1,35,6,61,TD
Florida State,ACC,Wake Forest,ACC,401112487,40111248723,true,4,75,75,14,25,4,0,0,11,22,3,3,8,75,TD
Wake Forest,ACC,Florida State,ACC,401112487,40111248724,false,4,21,79,11,22,4,25,75,10,37,,45,3,4,PUNT
Florida State,ACC,Wake Forest,ACC,401112487,40111248725,false,4,86,86,10,37,4,77,77,8,45,1,52,3,9,PUNT
Wake Forest,ACC,Florida State,ACC,401112487,40111248726,true,4,31,69,8,45,4,93,7,4,18,4,27,10,62,FG
Florida State,ACC,Wake Forest,ACC,401112487,40111248727,false,4,75,75,4,18,4,33,33,2,13,2,5,6,42,MISSED FG
Wake Forest,ACC,Florida State,ACC,401112487,40111248728,false,4,33,67,2,13,4,42,58,0,35,1,38,3,9,PUNT
Florida State,ACC,Wake Forest,ACC,401112487,40111248729,false,4,76,76,0,35,4,88,88,0,0,,35,2,-12,END OF GAME
Miami,ACC,Georgia Tech,ACC,401112488,40111248810,true,2,68,32,12,6,2,100,0,10,37,1,29,4,32,TD
Georgia Tech,ACC,Miami,ACC,401112488,40111248811,false,2,75,75,10,37,2,64,64,8,56,1,41,5,11,PUNT
Miami,ACC,Georgia Tech,ACC,401112488,40111248812,false,2,28,72,8,56,2,83,17,4,15,4,41,10,55,MISSED FG
Georgia Tech,ACC,Miami,ACC,401112488,40111248813,true,2,80,80,4,15,2,0,0,0,53,3,22,6,80,TD
Miami,ACC,Georgia Tech,ACC,401112488,40111248814,false,2,25,75,0,53,2,22,78,0,0,,53,1,-3,END OF HALF
Miami,ACC,Georgia Tech,ACC,401112488,40111248815,false,3,25,75,15,0,3,64,36,11,48,3,12,7,39,PUNT
Georgia Tech,ACC,Miami,ACC,401112488,40111248816,false,3,96,96,11,48,3,40,40,3,50,7,58,14,56,PUNT
Miami,ACC,Georgia Tech,ACC,401112488,40111248817,false,3,20,80,3,50,3,28,72,2,12,1,38,3,8,PUNT
Georgia Tech,ACC,Miami,ACC,401112488,40111248818,false,3,95,95,2,12,4,23,23,8,46,8,26,16,72,FUMBLE
Miami,ACC,Georgia Tech,ACC,401112488,40111248819,false,4,23,77,8,46,4,91,9,5,41,3,5,7,68,MISSED FG
Georgia Tech,ACC,Miami,ACC,401112488,40111248820,false,4,80,80,5,41,4,74,74,4,3,1,38,3,6,PUNT
Miami,ACC,Georgia Tech,ACC,401112488,40111248821,false,4,25,75,4,3,4,92,8,0,26,3,37,8,67,MISSED FG
Miami,ACC,Georgia Tech,ACC,401112488,40111248822,false,4,75,25,0,26,4,75,25,0,0,,26,11,0,END OF GAME
Virginia Tech,ACC,North Carolina,ACC,401112489,40111248910,true,2,25,75,6,55,2,100,0,3,29,3,26,8,75,TD
North Carolina,ACC,Virginia Tech,ACC,401112489,40111248911,false,2,75,75,3,29,2,74,74,2,58,,31,3,1,PUNT
Virginia Tech,ACC,North Carolina,ACC,401112489,40111248912,true,2,36,64,2,58,2,100,0,0,19,2,39,7,64,TD
North Carolina,ACC,Virginia Tech,ACC,401112489,40111248913,false,2,75,75,0,19,2,70,70,0,0,,19,1,5,END OF HALF
Virginia Tech,ACC,North Carolina,ACC,401112489,40111248914,false,3,25,75,15,0,3,31,69,13,15,1,45,3,6,PUNT
North Carolina,ACC,Virginia Tech,ACC,401112489,40111248915,true,3,71,71,13,15,3,0,0,9,27,3,48,8,71,TD
Virginia Tech,ACC,North Carolina,ACC,401112489,40111248916,false,3,25,75,9,27,3,61,39,5,8,4,19,7,36,PUNT
North Carolina,ACC,Virginia Tech,ACC,401112489,40111248917,false,3,80,80,5,8,3,85,85,3,40,1,28,3,-5,PUNT
Virginia Tech,ACC,North Carolina,ACC,401112489,40111248918,false,3,42,58,3,40,3,57,43,2,36,1,4,3,15,FUMBLE
North Carolina,ACC,Virginia Tech,ACC,401112489,40111248919,false,3,57,57,2,36,3,49,49,1,18,1,18,4,8,DOWNS
Virginia Tech,ACC,North Carolina,ACC,401112489,40111248920,true,3,34,66,1,18,4,95,5,9,29,6,49,13,61,FG
North Carolina,ACC,Virginia Tech,ACC,401112489,40111248921,false,4,75,75,9,29,4,84,84,7,54,1,35,3,-9,PUNT
Virginia Tech,ACC,North Carolina,ACC,401112489,40111248922,false,4,41,59,7,54,4,49,51,6,17,1,37,3,8,PUNT
North Carolina,ACC,Virginia Tech,ACC,401112489,40111248923,true,4,80,80,6,17,4,0,0,5,11,1,6,3,80,TD
Virginia Tech,ACC,North Carolina,ACC,401112489,40111248924,true,4,25,75,5,11,4,100,0,4,31,,40,2,75,TD
North Carolina,ACC,Virginia Tech,ACC,401112489,40111248925,false,4,75,75,4,31,4,68,68,2,21,2,10,3,7,PUNT
Virginia Tech,ACC,North Carolina,ACC,401112489,40111248926,false,4,31,69,2,21,4,39,61,0,38,1,43,3,8,PUNT
North Carolina,ACC,Virginia Tech,ACC,401112489,40111248927,false,4,80,80,0,38,4,80,80,0,2,,36,3,0,PUNT
Virginia Tech,ACC,North Carolina,ACC,401112489,40111248928,false,4,49,51,0,2,4,48,52,0,0,,2,1,-1,END OF GAME
Virginia Tech,ACC,North Carolina,ACC,401112489,40111248929,true,5,75,25,0,0,5,80,20,0,0,,,4,5,FG
North Carolina,ACC,Virginia Tech,ACC,401112489,40111248930,true,5,25,25,0,0,5,12,12,0,0,,,7,13,FG
North Carolina,ACC,Virginia Tech,ACC,401112489,40111248931,true,6,25,25,0,0,6,0,0,0,0,,,6,25,TD
Virginia Tech,ACC,North Carolina,ACC,401112489,40111248932,true,2,75,25,0,0,2,100,0,0,0,,,4,25,TD
Virginia Tech,ACC,North Carolina,ACC,401112489,40111248933,false,3,75,25,0,0,3,77,23,0,0,,,4,2,MISSED FG
North Carolina,ACC,Virginia Tech,ACC,401112489,40111248935,false,7,25,25,0,0,7,17,17,0,0,,,7,8,MISSED FG
North Carolina,ACC,Virginia Tech,ACC,401112489,40111248937,false,8,25,25,0,0,8,27,27,0,0,,,4,-2,MISSED FG
Virginia Tech,ACC,North Carolina,ACC,401112489,40111248939,false,4,75,25,0,0,4,76,24,0,0,,,4,1,MISSED FG
Virginia Tech,ACC,North Carolina,ACC,401112489,40111248941,false,5,97,3,0,0,5,97,3,0,0,,,0,0,Uncategorized
North Carolina,ACC,Virginia Tech,ACC,401112489,40111248942,false,9,3,3,0,0,9,3,3,0,0,,,0,0,Uncategorized
North Carolina,ACC,Virginia Tech,ACC,401112489,40111248943,false,10,3,3,0,0,10,3,3,0,0,,,0,0,Uncategorized
Virginia Tech,ACC,North Carolina,ACC,401112489,40111248944,true,6,97,3,0,0,6,97,3,0,0,,,0,0,Uncategorized
Clemson,ACC,Boston College,ACC,401112490,40111249010,true,2,34,66,8,46,2,100,0,6,7,2,39,7,66,TD
Boston College,ACC,Clemson,ACC,401112490,40111249011,false,2,75,75,6,7,2,75,75,3,32,2,35,5,0,PUNT
Clemson,ACC,Boston College,ACC,401112490,40111249012,true,2,16,84,3,32,2,100,0,0,38,2,54,11,84,TD
Boston College,ACC,Clemson,ACC,401112490,40111249013,false,2,72,72,0,38,2,67,67,0,0,,38,1,5,END OF HALF
Clemson,ACC,Boston College,ACC,401112490,40111249014,false,3,16,84,15,0,3,16,84,12,51,2,9,3,0,PUNT
Boston College,ACC,Clemson,ACC,401112490,40111249015,true,3,74,74,12,51,3,45,45,11,18,1,33,4,13,FUMBLE TD
Boston College,ACC,Clemson,ACC,401112490,40111249016,false,3,74,74,11,18,3,65,65,9,36,1,42,3,9,PUNT
Clemson,ACC,Boston College,ACC,401112490,40111249017,true,3,20,80,9,36,3,100,0,9,0,,36,2,80,TD
Boston College,ACC,Clemson,ACC,401112490,40111249018,false,3,65,65,9,0,3,66,66,8,9,,51,3,-1,PUNT
Clemson,ACC,Boston College,ACC,401112490,40111249019,false,3,17,83,8,9,3,70,30,4,26,3,43,11,53,MISSED FG
Boston College,ACC,Clemson,ACC,401112490,40111249020,false,3,70,70,4,26,3,66,66,3,1,1,25,3,4,PUNT
Clemson,ACC,Boston College,ACC,401112490,40111249021,true,3,4,96,3,1,4,100,0,13,37,4,24,11,96,TD
Boston College,ACC,Clemson,ACC,401112490,40111249022,false,4,75,75,13,37,4,66,66,12,11,1,26,3,9,PUNT
Clemson,ACC,Boston College,ACC,401112490,40111249023,false,4,13,87,12,11,4,19,81,10,41,1,30,3,6,PUNT
Boston College,ACC,Clemson,ACC,401112490,40111249024,false,4,69,69,10,41,4,48,48,8,3,2,38,5,21,PUNT
Clemson,ACC,Boston College,ACC,401112490,40111249025,false,4,20,80,8,3,4,40,60,6,7,1,56,4,20,PUNT
Boston College,ACC,Clemson,ACC,401112490,40111249026,false,4,57,57,6,7,4,54,54,4,32,1,35,3,3,PUNT
Clemson,ACC,Boston College,ACC,401112490,40111249027,false,4,15,85,4,32,4,34,66,0,50,3,42,6,19,PUNT
Boston College,ACC,Clemson,ACC,401112490,40111249028,false,4,70,70,0,50,4,65,65,0,0,,50,2,5,END OF 4TH QUARTER
North Carolina,ACC,Duke,ACC,401112491,40111249110,false,2,32,68,11,41,2,46,54,8,40,3,1,5,14,PUNT
Duke,ACC,North Carolina,ACC,401112491,40111249111,false,2,71,71,8,40,2,54,54,6,0,2,40,6,17,PUNT
North Carolina,ACC,Duke,ACC,401112491,40111249112,false,2,20,80,6,0,2,65,35,2,40,3,20,10,45,MISSED FG
Duke,ACC,North Carolina,ACC,401112491,40111249113,false,2,65,65,2,40,2,34,34,0,36,2,4,7,31,INT
North Carolina,ACC,Duke,ACC,401112491,40111249114,false,2,12,88,0,36,2,14,86,0,0,,36,1,2,END OF HALF
North Carolina,ACC,Duke,ACC,401112491,40111249115,true,3,25,75,15,0,3,100,0,13,23,1,37,4,75,TD
Duke,ACC,North Carolina,ACC,401112491,40111249116,true,3,74,74,13,18,3,0,0,8,57,4,21,10,74,TD
North Carolina,ACC,Duke,ACC,401112491,40111249117,false,3,25,75,8,57,3,25,75,8,42,,15,1,0,INT
Duke,ACC,North Carolina,ACC,401112491,40111249118,true,3,7,7,8,42,3,0,0,8,37,,5,1,7,TD
North Carolina,ACC,Duke,ACC,401112491,40111249119,true,3,25,75,8,37,3,83,17,3,59,4,38,12,58,FG
Duke,ACC,North Carolina,ACC,401112491,40111249120,false,3,75,75,3,59,3,55,55,0,37,3,22,6,20,PUNT
North Carolina,ACC,Duke,ACC,401112491,40111249121,false,3,11,89,0,37,4,13,87,14,11,1,26,3,2,PUNT
Duke,ACC,North Carolina,ACC,401112491,40111249122,false,4,58,58,14,11,4,60,60,13,15,,56,3,-2,PUNT
