offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_yards_to_goal,start_time.minutes,start_time.seconds,end_period,end_yardline,end_yards_to_goal,end_time.minutes,end_time.seconds,elapsed.minutes,elapsed.seconds,plays,yards,drive_result
Mississippi State,SEC,Kentucky,SEC,400869031,4008690319,true,2,55,55,10,27,2,0,0,8,45,1,42,4,55,TD
LSU,SEC,Ole Miss,SEC,400869032,4008690321,false,1,21,79,15,0,1,28,72,13,4,1,56,3,7,PUNT
Ole Miss,SEC,LSU,SEC,400869032,4008690322,true,1,77,77,13,4,1,0,0,10,52,2,12,6,77,TD
LSU,SEC,Ole Miss,SEC,400869032,4008690323,false,1,16,84,10,52,1,20,80,8,32,2,20,3,4,PUNT
Ole Miss,SEC,LSU,SEC,400869032,4008690324,true,1,65,65,8,32,1,28,28,4,48,3,44,9,37,FG
LSU,SEC,Ole Miss,SEC,400869032,4008690325,true,1,25,75,4,48,1,100,0,3,26,1,22,3,75,TD
Ole Miss,SEC,LSU,SEC,400869032,4008690326,false,1,73,73,3,26,1,49,49,2,16,1,10,4,24,PUNT
LSU,SEC,Ole Miss,SEC,400869032,4008690327,false,1,18,82,2,16,2,58,42,14,7,3,9,7,26,FUMBLE
Ole Miss,SEC,LSU,SEC,400869032,4008690328,false,2,35,35,14,7,2,35,35,13,59,,8,1,0,INT
LSU,SEC,Ole Miss,SEC,400869032,4008690329,true,2,3,97,13,59,2,100,0,11,13,2,46,7,97,TD
Missouri,SEC,Middle Tennessee,Conference USA,400869033,4008690331,false,1,20,80,15,0,1,55,45,12,55,2,5,7,35,PUNT
Middle Tennessee,Conference USA,Missouri,SEC,400869033,4008690332,true,1,84,84,12,55,1,0,0,11,0,1,55,5,84,TD
Missouri,SEC,Middle Tennessee,Conference USA,400869033,4008690333,false,1,25,75,11,0,1,26,74,9,31,1,29,6,1,FUMBLE
Middle Tennessee,Conference USA,Missouri,SEC,400869033,4008690334,true,1,26,26,9,31,1,22,22,7,52,1,39,4,4,FG
Missouri,SEC,Middle Tennessee,Conference USA,400869033,4008690335,true,1,21,79,7,52,1,100,0,5,28,2,24,9,79,TD
Middle Tennessee,Conference USA,Missouri,SEC,400869033,4008690336,true,1,75,75,5,28,1,11,11,2,43,2,45,10,64,FG
Missouri,SEC,Middle Tennessee,Conference USA,400869033,4008690337,true,1,25,75,2,43,1,100,0,0,54,1,49,9,75,TD
Middle Tennessee,Conference USA,Missouri,SEC,400869033,4008690338,false,1,75,75,0,54,1,78,78,0,0,,54,3,-3,PUNT
Missouri,SEC,Middle Tennessee,Conference USA,400869033,4008690339,true,2,47,53,15,0,2,100,0,12,47,2,13,8,53,TD
Tennessee State,,Vanderbilt,SEC,400869034,4008690341,true,1,94,94,15,0,1,0,0,13,56,1,4,2,94,TD
Vanderbilt,SEC,Tennessee State,,400869034,4008690342,true,1,27,73,13,56,1,100,0,11,3,2,53,5,73,TD
Tennessee State,,Vanderbilt,SEC,400869034,4008690343,true,1,75,75,11,3,1,0,0,5,0,6,3,11,75,TD
Vanderbilt,SEC,Tennessee State,,400869034,4008690344,false,1,31,69,5,0,1,61,39,0,59,4,1,8,30,PUNT
Tennessee State,,Vanderbilt,SEC,400869034,4008690345,false,1,91,91,0,59,2,52,52,13,46,2,13,5,39,PUNT
Vanderbilt,SEC,Tennessee State,,400869034,4008690346,true,2,8,92,13,46,2,100,0,8,1,5,45,11,92,TD
Tennessee State,,Vanderbilt,SEC,400869034,4008690347,true,2,65,65,8,1,2,20,20,4,37,3,24,7,45,FG
Vanderbilt,SEC,Tennessee State,,400869034,4008690348,true,2,22,78,4,37,2,100,0,1,46,2,51,5,78,TD
Tennessee State,,Vanderbilt,SEC,400869034,4008690349,false,2,65,65,1,46,2,29,29,0,35,1,11,5,36,INT
Florida,SEC,Georgia,SEC,400869035,4008690351,false,1,75,75,15,0,1,59,59,13,49,1,11,3,16,INT
Georgia,SEC,Florida,SEC,400869035,4008690352,true,1,75,25,13,49,1,93,7,9,59,3,50,7,18,FG
Florida,SEC,Georgia,SEC,400869035,4008690353,false,1,63,63,9,59,1,42,42,3,17,6,42,10,21,PUNT
Georgia,SEC,Florida,SEC,400869035,4008690354,false,1,4,96,3,17,1,5,95,1,34,1,43,3,1,FUMBLE
Florida,SEC,Georgia,SEC,400869035,4008690355,true,1,39,39,1,34,1,0,0,0,17,1,17,4,39,TD
Georgia,SEC,Florida,SEC,400869035,4008690356,true,1,25,75,0,17,2,100,0,12,2,3,15,6,75,TD
Florida,SEC,Georgia,SEC,400869035,4008690357,false,2,75,75,12,2,2,56,56,9,54,2,8,5,19,PUNT
Georgia,SEC,Florida,SEC,400869035,4008690358,false,2,12,88,9,54,2,15,85,8,23,1,31,3,3,PUNT
Florida,SEC,Georgia,SEC,400869035,4008690359,false,2,63,63,8,23,2,55,55,6,51,1,32,3,8,PUNT
Ole Miss,SEC,Auburn,SEC,400869036,4008690361,true,1,22,78,15,0,1,100,0,11,7,3,53,12,78,TD
Auburn,SEC,Ole Miss,SEC,400869036,4008690362,true,1,90,90,11,7,1,0,0,7,27,3,40,10,90,TD
Ole Miss,SEC,Auburn,SEC,400869036,4008690363,true,1,25,75,7,27,1,100,0,5,36,1,51,7,75,TD
Auburn,SEC,Ole Miss,SEC,400869036,4008690364,true,1,75,75,5,36,1,28,28,1,50,3,46,11,47,FG
Ole Miss,SEC,Auburn,SEC,400869036,4008690365,true,1,25,75,1,50,2,97,3,14,14,2,36,10,72,FG
Auburn,SEC,Ole Miss,SEC,400869036,4008690366,true,2,75,75,14,14,2,0,0,12,27,1,47,5,75,TD
Ole Miss,SEC,Auburn,SEC,400869036,4008690367,true,2,18,82,12,27,2,68,32,7,10,5,17,15,50,FG
Auburn,SEC,Ole Miss,SEC,400869036,4008690368,true,2,75,75,7,10,2,15,15,2,50,4,20,10,60,FG
Ole Miss,SEC,Auburn,SEC,400869036,4008690369,true,2,25,75,2,50,2,91,9,0,5,2,45,12,66,FG
Mississippi State,SEC,Samford,,400869037,4008690371,true,1,30,70,15,0,1,100,0,13,21,1,39,6,70,TD
Samford,,Mississippi State,SEC,400869037,4008690372,true,1,75,75,13,21,1,0,0,9,59,3,22,12,75,TD
Mississippi State,SEC,Samford,,400869037,4008690373,true,1,25,75,9,59,1,100,0,9,19,,40,2,75,TD
Samford,,Mississippi State,SEC,400869037,4008690374,false,1,75,75,9,19,1,68,68,8,32,,47,3,7,PUNT
Mississippi State,SEC,Samford,,400869037,4008690375,true,1,35,65,8,32,1,100,0,5,21,3,11,10,65,TD
Samford,,Mississippi State,SEC,400869037,4008690376,true,1,74,74,5,21,1,14,14,4,8,1,13,5,60,FG
Mississippi State,SEC,Samford,,400869037,4008690377,false,1,25,75,4,8,1,13,87,3,16,,52,3,-12,INT
Samford,,Mississippi State,SEC,400869037,4008690378,true,1,14,14,3,16,1,16,16,2,0,1,16,4,-2,FG
Mississippi State,SEC,Samford,,400869037,4008690379,false,1,25,75,2,0,2,68,32,14,0,3,,10,43,INT
Kentucky,SEC,Missouri,SEC,400869038,4008690381,false,1,75,75,15,0,1,29,29,11,13,3,47,9,46,MISSED FG
Missouri,SEC,Kentucky,SEC,400869038,4008690382,false,1,30,70,11,13,1,51,49,9,48,1,25,5,21,PUNT
Kentucky,SEC,Missouri,SEC,400869038,4008690383,true,1,80,80,9,48,1,0,0,8,41,1,7,4,80,TD
Missouri,SEC,Kentucky,SEC,400869038,4008690384,false,1,19,81,8,41,1,10,90,7,19,1,22,3,-9,PUNT
Kentucky,SEC,Missouri,SEC,400869038,4008690385,false,1,65,65,7,19,1,26,26,5,30,1,49,4,46,FUMBLE
Missouri,SEC,Kentucky,SEC,400869038,4008690386,false,1,34,66,5,30,1,61,39,4,22,1,8,4,27,PUNT
Kentucky,SEC,Missouri,SEC,400869038,4008690387,false,1,80,80,4,22,1,62,62,1,30,2,52,5,18,PUNT
Missouri,SEC,Kentucky,SEC,400869038,4008690388,false,1,37,63,1,30,2,56,44,14,53,1,37,5,19,PUNT
Kentucky,SEC,Missouri,SEC,400869038,4008690389,true,2,80,80,14,53,2,0,0,12,53,2,,5,80,TD
South Carolina,SEC,Tennessee,SEC,400869039,4008690391,true,1,27,73,15,0,1,100,0,10,30,4,30,9,73,TD
Tennessee,SEC,South Carolina,SEC,400869039,4008690392,false,1,75,75,10,30,1,58,58,7,0,3,30,8,17,PUNT
South Carolina,SEC,Tennessee,SEC,400869039,4008690393,false,1,6,94,7,0,1,14,86,5,31,1,29,3,8,PUNT
Tennessee,SEC,South Carolina,SEC,400869039,4008690394,true,1,53,53,5,31,1,0,0,1,50,3,41,9,53,TD
South Carolina,SEC,Tennessee,SEC,400869039,4008690395,false,1,25,75,1,50,1,44,56,0,0,1,50,3,19,PUNT
Tennessee,SEC,South Carolina,SEC,400869039,4008690396,false,1,79,79,0,0,2,86,86,13,45,1,15,3,-7,INT
South Carolina,SEC,Tennessee,SEC,400869039,4008690397,true,2,69,31,13,45,2,100,0,12,46,,59,3,31,TD
Tennessee,SEC,South Carolina,SEC,400869039,4008690398,false,2,75,75,12,46,2,74,74,11,26,1,20,3,1,PUNT
South Carolina,SEC,Tennessee,SEC,400869039,4008690399,false,2,27,73,11,26,2,16,84,9,48,1,38,3,-11,PUNT
New Mexico State,Sun Belt,Texas A&M,SEC,400869040,4008690401,false,1,75,75,15,0,1,67,67,13,42,1,18,3,8,PUNT
Texas A&M,SEC,New Mexico State,Sun Belt,400869040,4008690402,true,1,28,72,13,42,1,100,0,11,42,2,,6,72,TD
New Mexico State,Sun Belt,Texas A&M,SEC,400869040,4008690403,true,1,86,86,11,42,1,84,84,9,38,2,4,3,2,PUNT RETURN TD
New Mexico State,Sun Belt,Texas A&M,SEC,400869040,4008690405,false,1,75,75,9,38,1,52,52,8,3,1,35,5,23,PUNT
Texas A&M,SEC,New Mexico State,Sun Belt,400869040,4008690406,false,1,25,75,8,3,1,68,32,4,7,3,56,12,43,MISSED FG
New Mexico State,Sun Belt,Texas A&M,SEC,400869040,4008690407,false,1,68,68,4,7,1,60,60,2,33,1,34,3,8,PUNT
Texas A&M,SEC,New Mexico State,Sun Belt,400869040,4008690408,true,1,23,77,2,33,2,83,17,14,44,2,49,10,60,FG
New Mexico State,Sun Belt,Texas A&M,SEC,400869040,4008690409,false,2,75,75,14,44,2,48,48,10,46,3,58,10,27,PUNT
Arkansas,SEC,Florida,SEC,400869041,4008690411,false,1,25,75,15,0,1,59,41,12,28,2,32,6,34,PUNT
Florida,SEC,Arkansas,SEC,400869041,4008690412,true,1,89,89,12,28,1,89,89,12,20,,8,1,0,INT TD
Florida,SEC,Arkansas,SEC,400869041,4008690413,false,1,74,74,12,20,1,52,52,10,2,2,18,5,22,PUNT
Arkansas,SEC,Florida,SEC,400869041,4008690414,true,1,9,91,10,2,1,100,0,5,56,4,6,8,91,TD
Florida,SEC,Arkansas,SEC,400869041,4008690415,false,1,75,75,5,56,1,58,58,3,21,2,35,4,17,PUNT
Arkansas,SEC,Florida,SEC,400869041,4008690416,true,1,25,75,3,21,1,28,72,2,44,,37,2,3,INT TD
Arkansas,SEC,Florida,SEC,400869041,4008690417,false,1,35,65,2,44,1,24,76,0,0,2,44,6,16,PUNT
Florida,SEC,Arkansas,SEC,400869041,4008690418,false,1,64,64,0,0,2,61,61,14,13,,47,3,3,PUNT
Arkansas,SEC,Florida,SEC,400869041,4008690419,false,2,15,85,14,13,2,17,83,13,13,1,,3,2,PUNT
Vanderbilt,SEC,Auburn,SEC,400869042,4008690421,true,1,75,75,15,0,1,34,34,12,16,2,44,7,41,FG
Auburn,SEC,Vanderbilt,SEC,400869042,4008690422,true,1,37,63,12,16,1,100,0,8,44,3,32,9,63,TD
Vanderbilt,SEC,Auburn,SEC,400869042,4008690423,false,1,75,75,8,44,1,38,38,4,30,4,14,8,37,DOWNS
Auburn,SEC,Vanderbilt,SEC,400869042,4008690424,false,1,38,62,4,30,1,44,56,2,29,2,1,3,6,PUNT
Vanderbilt,SEC,Auburn,SEC,400869042,4008690425,false,1,91,91,2,29,1,81,81,0,18,2,11,4,10,PUNT
Auburn,SEC,Vanderbilt,SEC,400869042,4008690426,false,1,59,41,0,18,1,59,41,0,11,,7,1,0,FUMBLE
Vanderbilt,SEC,Auburn,SEC,400869042,4008690427,true,1,66,66,0,11,2,0,0,11,4,4,7,9,66,TD
Auburn,SEC,Vanderbilt,SEC,400869042,4008690428,true,2,25,75,11,4,2,72,28,8,17,2,47,10,47,FG
Vanderbilt,SEC,Auburn,SEC,400869042,4008690429,true,2,73,73,8,17,2,16,16,1,17,7,,13,57,FG
Kentucky,SEC,Georgia,SEC,400869043,4008690431,false,1,24,76,15,0,1,31,69,13,37,1,23,3,7,PUNT
Georgia,SEC,Kentucky,SEC,400869043,4008690432,true,1,64,64,13,37,1,0,0,10,50,2,47,6,64,TD
Kentucky,SEC,Georgia,SEC,400869043,4008690433,false,1,21,79,10,50,1,38,62,8,9,2,41,6,17,PUNT
Georgia,SEC,Kentucky,SEC,400869043,4008690434,false,1,96,96,8,9,1,73,73,2,57,5,12,9,23,PUNT
Kentucky,SEC,Georgia,SEC,400869043,4008690435,true,1,33,67,2,57,1,100,0,0,46,2,11,5,67,TD
Georgia,SEC,Kentucky,SEC,400869043,4008690436,true,1,72,72,0,46,2,8,8,12,26,3,20,6,64,FG
Kentucky,SEC,Georgia,SEC,400869043,4008690437,false,2,25,75,12,26,2,25,75,11,3,1,23,3,0,PUNT
Kentucky,SEC,Georgia,SEC,400869043,4008690439,true,2,62,38,11,3,2,100,0,9,48,1,15,3,38,TD
Alabama,SEC,LSU,SEC,400869044,4008690441,false,1,86,86,15,0,1,86,86,13,48,1,12,3,0,INT
LSU,SEC,Alabama,SEC,400869044,4008690442,false,1,67,33,13,48,1,68,32,12,39,1,9,4,1,MISSED FG
Alabama,SEC,LSU,SEC,400869044,4008690443,false,1,68,68,12,39,1,59,59,11,52,,47,3,9,PUNT
LSU,SEC,Alabama,SEC,400869044,4008690444,false,1,12,88,11,52,1,49,51,7,38,4,14,6,37,PUNT
Alabama,SEC,LSU,SEC,400869044,4008690445,false,1,88,88,7,38,1,85,85,5,16,2,22,3,3,PUNT
LSU,SEC,Alabama,SEC,400869044,4008690446,false,1,47,53,5,16,1,49,51,3,30,1,46,3,2,PUNT
Alabama,SEC,LSU,SEC,400869044,4008690447,false,1,99,99,3,30,2,66,66,14,50,3,40,9,32,PUNT
LSU,SEC,Alabama,SEC,400869044,4008690448,false,2,20,80,14,50,2,60,40,8,22,6,28,11,40,PUNT
Alabama,SEC,LSU,SEC,400869044,4008690449,false,2,91,91,8,22,2,24,24,5,52,2,30,9,67,MISSED FG
Ole Miss,SEC,Georgia Southern,Sun Belt,400869045,4008690451,false,1,25,75,15,0,1,21,79,13,49,1,11,3,-4,PUNT
Georgia Southern,Sun Belt,Ole Miss,SEC,400869045,4008690452,false,1,58,58,13,49,1,48,48,11,0,2,49,6,10,INT
Ole Miss,SEC,Georgia Southern,Sun Belt,400869045,4008690453,true,1,49,51,11,0,1,82,18,9,1,1,59,7,33,FG
Georgia Southern,Sun Belt,Ole Miss,SEC,400869045,4008690454,true,1,69,69,9,1,1,0,0,5,8,3,53,8,69,TD
Ole Miss,SEC,Georgia Southern,Sun Belt,400869045,4008690455,false,1,16,84,5,8,1,48,52,3,18,1,50,7,32,PUNT
Georgia Southern,Sun Belt,Ole Miss,SEC,400869045,4008690456,true,1,49,49,3,18,1,0,0,0,59,2,19,5,49,TD
Ole Miss,SEC,Georgia Southern,Sun Belt,400869045,4008690457,false,1,25,75,0,59,1,33,67,0,0,,59,3,8,PUNT
Georgia Southern,Sun Belt,Ole Miss,SEC,400869045,4008690458,false,1,67,67,0,0,2,60,60,13,26,1,34,3,7,PUNT
Ole Miss,SEC,Georgia Southern,Sun Belt,400869045,4008690459,true,2,29,71,13,26,2,100,0,11,38,1,48,7,71,TD
Texas A&M,SEC,Mississippi State,SEC,400869046,4008690461,false,1,91,91,15,0,1,63,63,12,30,2,30,6,28,PUNT
Mississippi State,SEC,Texas A&M,SEC,400869046,4008690462,true,1,26,74,12,30,1,100,0,12,18,,12,1,74,TD
Texas A&M,SEC,Mississippi State,SEC,400869046,4008690463,false,1,87,87,12,18,1,79,79,11,10,1,8,3,8,PUNT
Mississippi State,SEC,Texas A&M,SEC,400869046,4008690464,false,1,36,64,11,10,1,85,15,9,31,1,39,6,49,INT
Texas A&M,SEC,Mississippi State,SEC,400869046,4008690465,false,1,80,80,9,31,1,72,72,7,52,1,39,5,8,PUNT
Mississippi State,SEC,Texas A&M,SEC,400869046,4008690466,true,1,35,65,7,52,1,100,0,4,36,3,16,8,65,TD
Texas A&M,SEC,Mississippi State,SEC,400869046,4008690467,true,1,75,75,4,36,1,0,0,0,3,4,33,11,75,TD
Mississippi State,SEC,Texas A&M,SEC,400869046,4008690468,false,1,25,75,0,3,2,53,47,12,34,2,29,7,28,PUNT
Texas A&M,SEC,Mississippi State,SEC,400869046,4008690469,false,2,85,85,12,34,2,76,76,11,4,1,30,3,9,PUNT
South Carolina,SEC,Missouri,SEC,400869047,4008690471,false,1,25,75,15,0,1,30,70,13,16,1,44,3,5,PUNT
Missouri,SEC,South Carolina,SEC,400869047,4008690472,false,1,68,68,13,16,1,43,43,12,14,1,2,4,25,PUNT
South Carolina,SEC,Missouri,SEC,400869047,4008690473,false,1,18,82,12,14,1,56,44,9,4,3,10,7,38,PUNT
Missouri,SEC,South Carolina,SEC,400869047,4008690474,false,1,91,91,9,4,1,80,80,8,55,,9,1,11,FUMBLE
South Carolina,SEC,Missouri,SEC,400869047,4008690475,true,1,80,20,8,55,1,100,0,7,25,1,30,4,20,TD
Missouri,SEC,South Carolina,SEC,400869047,4008690476,false,1,86,86,7,25,1,82,82,6,5,1,20,3,4,PUNT
South Carolina,SEC,Missouri,SEC,400869047,4008690477,false,1,33,67,6,5,1,23,77,4,12,1,53,3,-10,PUNT
Missouri,SEC,South Carolina,SEC,400869047,4008690478,false,1,52,52,4,12,1,37,37,2,36,1,36,5,15,DOWNS
South Carolina,SEC,Missouri,SEC,400869047,4008690479,false,1,37,63,2,36,2,49,51,14,51,2,45,6,12,PUNT
Tennessee,SEC,Tennessee Tech,,400869048,4008690481,true,1,54,46,15,0,1,100,0,13,57,1,3,3,46,TD
Tennessee Tech,,Tennessee,SEC,400869048,4008690482,false,1,80,80,13,57,1,28,28,9,29,4,28,8,52,DOWNS
Tennessee,SEC,Tennessee Tech,,400869048,4008690483,true,1,28,72,9,29,1,100,0,8,40,,49,3,72,TD
Tennessee Tech,,Tennessee,SEC,400869048,4008690484,false,1,68,68,8,40,1,64,64,5,39,3,1,5,4,PUNT
Tennessee,SEC,Tennessee Tech,,400869048,4008690485,true,1,27,73,5,39,1,100,0,5,19,,20,1,73,TD
Tennessee Tech,,Tennessee,SEC,400869048,4008690486,false,1,78,78,5,19,1,82,82,3,40,1,39,3,-4,PUNT
Tennessee,SEC,Tennessee Tech,,400869048,4008690487,true,1,27,73,3,40,2,100,0,14,43,3,45,10,73,TD
Tennessee Tech,,Tennessee,SEC,400869048,4008690488,false,2,67,67,14,43,2,27,27,9,33,5,10,9,40,DOWNS
Tennessee,SEC,Tennessee Tech,,400869048,4008690489,false,2,27,73,9,33,2,57,43,7,42,1,51,5,30,PUNT
Alabama,SEC,Mississippi State,SEC,400869049,4008690491,true,1,25,75,15,0,1,88,12,12,20,2,40,10,63,FG
Mississippi State,SEC,Alabama,SEC,400869049,4008690492,false,1,89,89,12,20,1,85,85,9,50,2,30,4,4,PUNT
Alabama,SEC,Mississippi State,SEC,400869049,4008690493,true,1,68,32,9,50,1,100,0,8,23,1,27,4,32,TD
Mississippi State,SEC,Alabama,SEC,400869049,4008690494,false,1,75,75,8,23,1,30,30,5,27,2,56,7,45,MISSED FG
Alabama,SEC,Mississippi State,SEC,400869049,4008690495,false,1,31,69,5,27,1,48,52,3,58,1,29,3,17,INT
Mississippi State,SEC,Alabama,SEC,400869049,4008690496,false,1,38,38,3,58,1,36,36,2,38,1,20,4,2,DOWNS
Alabama,SEC,Mississippi State,SEC,400869049,4008690497,false,1,37,63,2,38,1,46,54,1,7,1,31,3,9,PUNT
Mississippi State,SEC,Alabama,SEC,400869049,4008690498,false,1,80,80,1,7,2,67,67,12,52,3,15,6,13,PUNT
Alabama,SEC,Mississippi State,SEC,400869049,4008690499,true,2,33,67,12,52,2,100,0,12,36,,16,2,67,TD
Arkansas,SEC,LSU,SEC,400869050,4008690501,false,1,28,72,15,0,1,25,75,13,29,1,31,3,-3,PUNT
LSU,SEC,Arkansas,SEC,400869050,4008690502,true,1,75,75,13,29,1,0,0,8,58,4,31,9,75,TD
Arkansas,SEC,LSU,SEC,400869050,4008690503,false,1,35,65,8,58,1,49,51,4,47,4,11,7,41,PUNT
LSU,SEC,Arkansas,SEC,400869050,4008690504,false,1,84,84,4,47,1,45,45,1,36,3,11,6,39,PUNT
Arkansas,SEC,LSU,SEC,400869050,4008690505,false,1,20,80,1,36,1,20,80,0,53,,43,2,0,INT
LSU,SEC,Arkansas,SEC,400869050,4008690506,true,1,18,18,0,53,2,0,0,14,54,,59,3,18,TD
Arkansas,SEC,LSU,SEC,400869050,4008690507,false,2,22,78,14,54,2,28,72,13,15,1,39,3,6,PUNT
LSU,SEC,Arkansas,SEC,400869050,4008690508,true,2,80,80,13,15,2,0,0,10,19,2,56,6,80,TD
Arkansas,SEC,LSU,SEC,400869050,4008690509,true,2,23,77,10,19,2,100,0,5,52,4,27,8,77,TD
South Carolina,SEC,Florida,SEC,400869051,4008690511,false,1,84,84,15,0,1,75,75,13,6,1,54,3,9,PUNT
Florida,SEC,South Carolina,SEC,400869051,4008690512,true,1,44,56,13,6,1,100,0,11,17,1,49,4,56,TD
South Carolina,SEC,Florida,SEC,400869051,4008690513,false,1,75,75,11,17,1,72,72,9,57,1,20,3,3,PUNT
Florida,SEC,South Carolina,SEC,400869051,4008690514,false,1,43,57,9,57,1,76,24,7,44,2,13,5,33,FUMBLE
South Carolina,SEC,Florida,SEC,400869051,4008690515,false,1,76,76,7,44,1,45,45,5,50,1,54,5,31,PUNT
Florida,SEC,South Carolina,SEC,400869051,4008690516,false,1,5,95,5,50,2,86,14,14,22,6,28,13,81,FUMBLE
South Carolina,SEC,Florida,SEC,400869051,4008690517,false,2,86,86,14,22,2,68,68,11,31,2,51,6,18,PUNT
Florida,SEC,South Carolina,SEC,400869051,4008690518,true,2,24,76,11,31,2,100,0,9,37,1,54,4,76,TD
South Carolina,SEC,Florida,SEC,400869051,4008690519,false,2,75,75,9,37,2,37,37,3,58,5,39,10,38,FUMBLE
Georgia,SEC,Auburn,SEC,400869052,4008690521,false,1,25,75,15,0,1,33,67,10,49,4,11,7,8,PUNT
Auburn,SEC,Georgia,SEC,400869052,4008690522,false,1,68,68,10,49,1,58,58,8,46,2,3,5,10,PUNT
Georgia,SEC,Auburn,SEC,400869052,4008690523,false,1,8,92,8,46,1,85,15,6,30,2,16,6,77,INT
Auburn,SEC,Georgia,SEC,400869052,4008690524,true,1,80,80,6,30,1,0,0,0,28,6,2,15,80,TD
Georgia,SEC,Auburn,SEC,400869052,4008690525,false,1,25,75,0,28,2,52,48,12,16,3,12,7,27,PUNT
Auburn,SEC,Georgia,SEC,400869052,4008690526,false,2,85,85,12,16,2,51,51,8,57,3,19,7,34,PUNT
Georgia,SEC,Auburn,SEC,400869052,4008690527,false,2,19,81,8,57,2,60,40,3,58,4,59,10,41,PUNT
Auburn,SEC,Georgia,SEC,400869052,4008690528,false,2,98,98,3,58,2,88,88,1,54,2,4,4,10,PUNT
Georgia,SEC,Auburn,SEC,400869052,4008690529,false,2,53,47,1,54,2,56,44,0,17,1,37,3,3,PUNT
Missouri,SEC,Vanderbilt,SEC,400869053,4008690531,false,1,39,61,15,0,1,44,56,13,56,1,4,3,5,PUNT
Vanderbilt,SEC,Missouri,SEC,400869053,4008690532,false,1,79,79,13,56,1,83,83,12,28,1,28,3,-4,PUNT
Missouri,SEC,Vanderbilt,SEC,400869053,4008690533,true,1,65,35,12,28,1,100,0,10,50,1,38,6,35,TD
Vanderbilt,SEC,Missouri,SEC,400869053,4008690534,false,1,75,75,10,50,1,28,28,9,0,1,50,5,47,INT
Missouri,SEC,Vanderbilt,SEC,400869053,4008690535,false,1,24,76,9,0,1,37,63,6,51,2,9,6,13,PUNT
Vanderbilt,SEC,Missouri,SEC,400869053,4008690536,false,1,87,87,6,51,1,77,77,2,41,4,10,6,10,PUNT
Missouri,SEC,Vanderbilt,SEC,400869053,4008690537,false,1,26,74,2,41,1,61,39,0,18,2,23,6,35,PUNT
Vanderbilt,SEC,Missouri,SEC,400869053,4008690538,true,1,91,91,0,18,2,86,86,14,8,1,10,3,5,INT TD
Tennessee,SEC,Kentucky,SEC,400869054,4008690541,false,1,18,82,15,0,1,23,77,13,52,1,8,3,5,PUNT
Kentucky,SEC,Tennessee,SEC,400869054,4008690542,true,1,85,85,13,52,1,0,0,13,3,,49,2,85,TD
Tennessee,SEC,Kentucky,SEC,400869054,4008690543,true,1,17,83,13,3,1,100,0,10,49,2,14,6,83,TD
Kentucky,SEC,Tennessee,SEC,400869054,4008690544,false,1,78,78,10,49,1,43,43,8,48,2,1,7,35,PUNT
Tennessee,SEC,Kentucky,SEC,400869054,4008690545,false,1,20,80,8,48,1,15,85,6,53,1,55,5,-5,PUNT
Kentucky,SEC,Tennessee,SEC,400869054,4008690546,true,1,61,61,6,53,1,19,19,3,31,3,22,9,42,FG
Tennessee,SEC,Kentucky,SEC,400869054,4008690547,true,1,25,75,3,31,1,100,0,1,26,2,5,6,75,TD
Kentucky,SEC,Tennessee,SEC,400869054,4008690548,true,1,79,79,1,26,2,7,7,9,20,6,59,13,72,FG
Tennessee,SEC,Kentucky,SEC,400869054,4008690549,true,2,21,79,9,20,2,100,0,6,27,2,53,7,79,TD
Ole Miss,SEC,Texas A&M,SEC,400869055,4008690551,false,1,75,75,15,0,1,71,71,13,3,1,57,4,4,PUNT
Texas A&M,SEC,Ole Miss,SEC,400869055,4008690552,false,1,35,65,13,3,1,66,34,10,50,2,13,7,31,DOWNS
Ole Miss,SEC,Texas A&M,SEC,400869055,4008690553,true,1,65,65,10,50,1,8,8,5,23,5,27,14,57,FG
Texas A&M,SEC,Ole Miss,SEC,400869055,4008690554,true,1,25,75,5,23,1,100,0,4,49,,34,2,75,TD
Ole Miss,SEC,Texas A&M,SEC,400869055,4008690555,false,1,75,75,4,49,1,58,58,1,56,2,53,5,17,PUNT
Texas A&M,SEC,Ole Miss,SEC,400869055,4008690556,true,1,11,89,1,56,2,100,0,13,55,3,1,8,89,TD
Ole Miss,SEC,Texas A&M,SEC,400869055,4008690557,true,2,75,75,13,55,2,7,7,7,46,6,9,14,68,FG
Texas A&M,SEC,Ole Miss,SEC,400869055,4008690558,true,2,93,7,7,46,2,100,0,6,43,1,3,3,7,TD
Ole Miss,SEC,Texas A&M,SEC,400869055,4008690559,false,2,75,75,6,43,2,75,75,5,53,,50,3,0,PUNT
Alabama,SEC,Chattanooga,,400869056,4008690561,false,1,65,35,15,0,1,61,39,12,30,2,30,5,38,PUNT
Chattanooga,,Alabama,SEC,400869056,4008690562,true,1,80,80,12,30,1,30,30,7,8,5,22,10,50,FG
Alabama,SEC,Chattanooga,,400869056,4008690563,false,1,65,35,7,8,1,35,65,5,43,1,25,3,8,PUNT
Chattanooga,,Alabama,SEC,400869056,4008690564,false,1,81,81,5,43,1,59,59,1,56,3,47,5,22,PUNT
Alabama,SEC,Chattanooga,,400869056,4008690565,true,1,25,75,1,56,2,100,0,14,21,2,35,7,75,TD
