id,offense,offense_conference,defense,defense_conference,home,away,offense_score,defense_score,drive_id,period,clock.minutes,clock.seconds,yard_line,yards_to_goal,down,distance,yards_gained,play_type,play_text,ppa
322730066068,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,0,32273006606,1,1,42,17,17,3,8,87,Pass Interception,"Seth Doege pass intercepted by A.J. Klein at the IowSt 13, returned for 87 yards for a TOUCHDOWN.",-3.801639717076341
322730066067,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,0,32273006606,1,1,42,83,83,2,74,66,Pass Completion,"Seth Doege pass complete to Eric Stephens Jr. for 66 yards to the IowSt 17, tackled by Jake Knott.",4.21080224976639243
322730066066,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,0,32273006606,1,4,50,19,19,1,10,1,Rush,"Eric Stephens Jr. rush, fumbled, recovered by TexTc Eric Stephens Jr. at the IowSt 17, Eric Stephens Jr. for a loss of 66 yards, to the TexTc 17, tackled by Jacques Washington.",-0.280938211620716
322730066064,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,0,32273006606,1,1,42,48,48,1,10,3,Rush,"Jakeem Grant rush for 3 yards to the IowSt 30, tackled by Jansen Watson out-of-bounds, IOWA ST penalty 15 yard personal foul on A.J. Klein accepted for a 1ST down.",-0.3648977045566397
322730066057,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,0,0,32273006607,1,1,42,56,44,1,10,5,Rush,"James White rush for 5 yards to the TexTc 39, tackled by D.J. Johnson.",0.0928537506515159
322730066055,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,0,0,32273006607,1,4,50,71,29,2,11,-5,Rush,"Steele Jantz rush for a loss of 5 yards to the TexTc 34, tackled by Leon Mackey.",-1.7879514997084947
322730066069,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,0,32273006607,1,4,50,19,19,1,10,1,Rush,"Eric Stephens Jr. rush, fumbled, recovered by TexTc Eric Stephens Jr. at the IowSt 17, Eric Stephens Jr. for a loss of 66 yards, to the TexTc 17, tackled by Jacques Washington.",-0.280938211620716
322730066056,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,0,0,32273006607,1,4,50,66,34,3,16,3,Pass Completion,"Steele Jantz pass complete to James White for 3 yards to the TexTc 31, tackled by Zach Winbush.",-0.3716871159476884
322730066098,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006608,2,12,42,39,39,3,4,0,Pass Interception,"Seth Doege pass intercepted by Jacques Washington at the IowSt 28, returned for no gain to the IowSt 28.",-2.8292545688671176
322730066078,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006608,1,4,50,83,83,2,74,66,Pass Completion,"Seth Doege pass complete to Eric Stephens Jr. for 66 yards to the IowSt 17, tackled by Jake Knott.",4.21080224976639243
322730066093,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006608,2,15,0,58,58,1,10,-2,Rush,"Kenny Williams rush for a loss of 2 yards to the TexTc 40, tackled by Jake Knott.",-1.5454956072472221
322730066094,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006608,2,15,0,60,60,2,12,15,Pass Completion,"Seth Doege pass complete to Eric Ward for 15 yards to the IowSt 45, tackled by Jake Knott for a 1ST down.",2.6306847342194696
322730066095,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006608,2,15,0,45,45,1,10,-3,Rush,"Eric Stephens Jr. rush for a loss of 3 yards to the IowSt 48, tackled by Jake Knott.",-1.6833384450519321
322730066096,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006608,2,15,0,48,48,2,13,9,Pass Completion,"Seth Doege pass complete to Jace Amaro for 9 yards to the IowSt 39, tackled by Deon Broomfield.",0.9891070989861177
322730066089,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006608,1,1,42,74,74,1,10,2,Rush,"Kenny Williams rush for 2 yards to the TexTc 28, tackled by David Irving.",-0.4716869696142973
322730066090,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006608,1,1,36,72,72,2,8,6,Rush,"Kenny Williams rush for 6 yards to the TexTc 34, tackled by Ben Durbin.",0.2415199120178846
322730066097,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006608,2,12,42,39,39,3,4,0,Timeout,"Timeout Texas Tech, clock 12:42.",
322730066079,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,0,0,32273006608,1,1,42,35,65,-1,-1,26,Kickoff,"Edwin Arceo kickoff for 65 yards returned by Javon Bell for 26 yards to the TexTc 26, tackled by Cliff Stokes.",
322730066091,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006608,1,1,36,66,66,3,2,8,Rush,"Eric Stephens Jr. rush for 8 yards to the TexTc 42, tackled by David Irving and Jake Knott for a 1ST down.",1.6752401580180631
322730066080,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,0,32273006609,1,1,42,97,3,-1,-1,0,Extra Point Good,Edwin Arceo extra point GOOD.,
322730066102,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,0,32273006609,2,12,35,27,73,2,11,5,Rush,"Shontrelle Johnson rush for 5 yards to the IowSt 32, tackled by Jackson Richards.",0.04006723514515273
322730066104,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,0,32273006609,2,12,35,32,68,4,6,0,Punt,"Kirby Van Der Kamp punt for 50 yards, fair catch by Austin Zouzalik at the TexTc 18.",
322730066103,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,0,32273006609,2,12,35,32,68,3,6,0,Pass Incompletion,Steele Jantz pass incomplete to N/A.,-0.37370680230468431
322730066100,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,0,32273006609,2,12,35,32,68,2,6,0,Penalty,"IOWA ST penalty 5 yard ineligible downfield on pass on N/A accepted, no play.",
322730066099,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,0,32273006609,2,12,35,28,72,1,10,4,Rush,"Steele Jantz rush for 4 yards to the IowSt 32, tackled by Terrance Bullitt and Delvon Simmons.",-0.1300144731220457
322730066106,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006610,2,7,44,82,82,2,10,0,Pass Incompletion,"Seth Doege pass incomplete to Eric Ward, broken up by Jansen Watson.",-0.233065505645464896
322730066108,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006610,2,7,44,82,82,4,10,4,Pass Completion,"Seth Doege pass complete to Javon Bell for 4 yards to the TexTc 22, tackled by A.J. Klein and Jansen Watson.",0.332078364763972
322730066107,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006610,2,7,44,82,82,3,10,0,Pass Incompletion,Seth Doege pass incomplete to Eric Ward.,-0.1026937399725556
322730066105,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006610,2,9,4,82,82,1,10,0,Pass Completion,"Seth Doege pass complete to Darrin Moore for no gain to the TexTc 18, tackled by Jake Knott.",-0.508020869853100804
322730066109,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,0,32273006611,2,9,9,55,45,1,10,0,Pass Interception,"Steele Jantz pass intercepted by Cornelius Douglas at the TexTc 26, returned for no gain to the TexTc 26 out-of-bounds.",-3.523485914932932
322730066112,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006612,2,9,9,50,50,1,10,0,Penalty,TEXAS TECH penalty 5 yard illegal formation accepted.,
322730066120,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006612,2,7,44,51,51,1,10,3,Rush,"Kenny Williams rush for 3 yards to the IowSt 48, tackled by A.J. Klein and Willie Scott.",-0.395458128988178
322730066119,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006612,2,7,44,74,74,1,10,23,Rush,"Kenny Williams rush for 23 yards to the TexTc 49, tackled by Jake Knott for a 1ST down.",2.0834091085680269
322730066118,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006612,2,9,4,48,48,2,7,0,Pass Incompletion,"Seth Doege pass incomplete to Jace Amaro, broken up by Deon Broomfield.",-1.1303938669231302
322730066117,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006612,2,9,4,51,51,1,10,3,Rush,"Kenny Williams rush for 3 yards to the IowSt 48, tackled by A.J. Klein and Willie Scott.",-0.395458128988178
322730066115,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,0,32273006612,2,7,44,55,45,1,10,0,Pass Interception,"Steele Jantz pass intercepted by Cornelius Douglas at the TexTc 26, returned for no gain to the TexTc 26 out-of-bounds.",-3.523485914932932
322730066134,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,0,32273006613,2,6,18,27,73,4,3,27,Punt,"Kirby Van Der Kamp punt for 46 yards, returned by Austin Zouzalik for 27 yards to the IowSt 46, tackled by Carter Bykowski and Walker Woods.",
322730066128,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006613,2,7,44,48,48,4,7,0,Punt,Ryan Erxleben punt for 48 yards for a touchback.,
322730066131,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,0,32273006613,2,7,44,22,78,3,8,0,Penalty,"TEXAS TECH penalty 5 yard offside defense on Dartwan Bush accepted, no play.",
322730066129,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,0,32273006613,2,7,44,20,80,1,10,2,Rush,"James White rush for 2 yards to the IowSt 22, tackled by Jackson Richards.",-0.3623882030735057
322730066130,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,0,32273006613,2,7,44,22,78,2,8,0,Rush,"Steele Jantz rush for no gain to the IowSt 22, tackled by Will Smith.",-0.36802108747178331
322730066133,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,0,32273006613,2,6,18,27,73,3,3,0,Pass Incompletion,"Steele Jantz pass incomplete to Aaron Horne, broken up by Tre' Porter.",-0.39977677046584062
322730066132,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,0,32273006613,2,6,18,27,73,3,3,0,Timeout,"Timeout Iowa State, clock 06:18.",
322730066142,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006614,2,6,2,3,3,1,3,0,Sack,Seth Doege sacked by Roosevelt Maggitt for a loss of 9 yards to the IowSt 12.,-0.746972881228756
322730066145,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,6,7,32273006614,2,1,32,11,11,3,11,11,Pass Completion,Seth Doege pass complete to Jakeem Grant for 11 yards for a TOUCHDOWN.,
322730066144,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006614,2,2,28,12,12,2,12,1,Pass Completion,"Bradley Marquez pass complete to Seth Doege for 1 yard to the IowSt 11, tackled by Jansen Watson.",-0.239343657969684
322730066141,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006614,2,6,2,17,17,2,5,14,Pass Completion,"Seth Doege pass complete to Jace Amaro for 14 yards to the IowSt 3, tackled by Durrell Givens for a 1ST down.",1.108534966862149
322730066140,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006614,2,6,2,27,27,1,15,10,Pass Completion,"Seth Doege pass complete to Javon Bell for 10 yards to the IowSt 17, tackled by A.J. Klein and Jeremy Reeves.",0.516337407649304
322730066138,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006614,2,6,2,28,28,3,4,6,Rush,"Kenny Williams rush for 6 yards to the IowSt 22, tackled by A.J. Klein and Jacques Washington for a 1ST down.",0.7316020508887466
322730066137,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006614,2,6,2,28,28,2,4,0,Pass Incompletion,Seth Doege pass incomplete to Darrin Moore.,-0.6711891564291486
322730066135,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006614,2,6,2,46,46,1,10,12,Pass Completion,"Seth Doege pass complete to Jakeem Grant for 12 yards to the IowSt 34, tackled by A.J. Klein for a 1ST down.",0.6065612472207943
322730066136,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006614,2,6,2,34,34,1,10,6,Rush,"Kenny Williams rush for 6 yards to the IowSt 28, tackled by Jacques Washington and Jeremy Reeves.",0.228690499805612
322730066139,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006614,2,6,2,22,22,1,10,0,Penalty,"TEXAS TECH penalty 5 yard ineligible downfield on pass on Jace Amaro accepted, no play.",
322730066143,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,0,7,32273006614,2,2,28,12,12,2,0,0,Timeout,"Timeout Iowa State, clock 02:28.",
322730066147,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,7,7,32273006614,2,1,32,3,3,-1,-1,0,Extra Point Good,Kramer Fyfe extra point GOOD.,
322730066148,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,7,7,32273006614,2,1,32,65,65,-1,-1,5,Kickoff,"Kramer Fyfe kickoff for 46 yards returned by Jevohn Miller for 5 yards to the IowSt 24, tackled by Pete Robertson.",
322730066149,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,7,32273006615,2,1,25,24,76,1,10,2,Rush,"Shontrelle Johnson rush for 2 yards to the IowSt 26, tackled by Sam Eguavoen.",-0.43374920863139545
322730066151,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,7,32273006615,2,1,25,27,73,3,7,3,Rush,"Shontrelle Johnson rush for 3 yards to the IowSt 30, tackled by Delvon Simmons and Jackson Richards.",-0.11035599596661072
322730066153,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,7,32273006615,2,0,14,30,70,4,4,0,Punt,"Kirby Van Der Kamp punt for 48 yards, punt out-of-bounds at the TexTc 22.",
322730066152,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,7,32273006615,2,0,14,30,70,4,4,0,Timeout,"Timeout Texas Tech, clock 00:14.",
322730066150,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,7,32273006615,2,1,25,26,74,2,8,1,Rush,"Steele Jantz rush for 1 yard to the IowSt 27, tackled by Kerry Hyder.",-0.38229362795646971
322730066157,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,7,32273006616,3,15,0,35,65,-1,-1,14,Kickoff,"Edwin Arceo kickoff for 57 yards returned by Javon Bell for 14 yards to the TexTc 22, tackled by Jared Brackens.",
322730066154,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,7,7,32273006616,2,0,5,78,78,1,10,-2,Rush,null rush for a loss of 2 yards to the TexTc 20.,-0.76866068514015763
322730066167,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,7,7,32273006617,3,14,56,50,50,4,6,0,Punt,"Ryan Erxleben punt for 39 yards, downed at the IowSt 26, IOWA ST penalty 15 yard kick catching interference accepted for a 1ST down.",
322730066159,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,7,7,32273006617,3,14,56,77,77,2,9,0,Pass Incompletion,Seth Doege pass incomplete to Kenny Williams.,-0.34613694548489348
322730066160,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,7,7,32273006617,3,14,56,77,77,3,9,13,Pass Completion,"Seth Doege pass complete to Eric Ward for 13 yards to the TexTc 36, tackled by A.J. Klein and Durrell Givens for a 1ST down.",1.98514866944748463
322730066164,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,7,7,32273006617,3,14,56,54,54,2,10,1,Rush,"Kenny Williams rush for 1 yard to the TexTc 47, tackled by A.J. Klein.",-0.7678965499234565
322730066158,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,7,7,32273006617,3,14,56,78,78,1,10,1,Rush,"Kenny Williams rush for 1 yard to the TexTc 23, tackled by Jacques Washington and Cleyon Laing.",-0.51421952939679995
322730066161,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,7,7,32273006617,3,14,56,64,64,1,10,2,Pass Completion,"Seth Doege pass complete to Javon Bell for 2 yards to the TexTc 38, tackled by Jeremy Reeves.",-0.6439997383019928
322730066162,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,7,7,32273006617,3,14,56,62,62,2,8,8,Pass Completion,"Seth Doege pass complete to Tyson Williams for 8 yards to the TexTc 46, tackled by Deon Broomfield and Jacques Washington for a 1ST down.",
322730066165,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,7,7,32273006617,3,14,56,53,53,3,9,8,Pass Completion,"Seth Doege pass complete to Darrin Moore for 8 yards to the IowSt 45, tackled by Jeremy Reeves out-of-bounds.",0.6795640410682182
322730066166,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,7,7,32273006617,3,14,56,45,45,4,1,0,Penalty,TEXAS TECH penalty 5 yard false start on Eric Ward accepted.,
322730066163,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,7,7,32273006617,3,14,56,54,54,1,10,0,Pass Incompletion,"Seth Doege pass incomplete to Darrin Moore, broken up by Jeremy Reeves.",-1.1590089706435955
322730066175,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,7,32273006618,3,11,2,69,31,1,10,7,Rush,"Shontrelle Johnson rush for 7 yards to the TexTc 24, tackled by Cody Davis.",0.361255653346657
322730066182,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,13,7,32273006618,3,4,26,95,5,2,5,5,Pass Completion,Steele Jantz pass complete to Ernst Brun Jr. for 5 yards for a TOUCHDOWN.,
322730066180,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,7,32273006618,3,11,2,93,7,3,1,1,Rush,"James White rush for 1 yard to the TexTc 6, tackled by Dartwan Bush for a 1ST down.",
322730066179,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,7,32273006618,3,11,2,88,12,2,6,5,Rush,"James White rush for 5 yards to the TexTc 7, tackled by D.J. Johnson.",0.074071254727341
322730066178,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,7,32273006618,3,11,2,84,16,1,10,4,Rush,"James White rush for 4 yards to the TexTc 12, tackled by Will Smith.",-0.0205045498028526
322730066177,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,7,32273006618,3,11,2,75,25,3,4,9,Pass Completion,"Steele Jantz pass complete to Jarvis West for 9 yards to the TexTc 16, tackled by Tre' Porter for a 1ST down.",0.6586667158267616
322730066184,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,13,7,32273006618,3,4,26,35,65,-1,-1,29,Kickoff,"Edwin Arceo kickoff for 65 yards returned by Javon Bell for 29 yards to the TexTc 29, tackled by Jevohn Miller and Quenton Bundrage.",
322730066183,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,13,7,32273006618,3,4,26,97,3,-1,-1,0,Extra Point Missed,Edwin Arceo extra point MISSED.,
322730066176,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,7,32273006618,3,11,2,76,24,2,3,-1,Rush,"Steele Jantz rush for a loss of 1 yard to the TexTc 25, tackled by Cody Davis.",-0.746698920392845
322730066170,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,7,32273006618,3,11,2,46,54,1,10,0,Sack,Steele Jantz sacked by Kerry Hyder for a loss of 8 yards to the IowSt 38.,-1.1590089706435955
322730066168,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,7,32273006618,3,14,56,26,74,1,10,6,Pass Completion,"Steele Jantz pass complete to Ernst Brun Jr. for 6 yards to the IowSt 32, tackled by D.J. Johnson and Will Smith.",0.3420124320108239
322730066174,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,7,32273006618,3,11,2,61,39,2,6,8,Rush,"Shontrelle Johnson rush for 8 yards to the TexTc 31, tackled by Will Smith and Eugene Neboh for a 1ST down.",0.6159860150743784
322730066169,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,7,32273006618,3,14,56,32,68,2,4,14,Rush,"Shontrelle Johnson rush for 14 yards to the IowSt 46, tackled by Cornelius Douglas for a 1ST down.",1.479866342764934
322730066173,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,7,32273006618,3,11,2,57,43,1,10,4,Rush,"Shontrelle Johnson rush for 4 yards to the TexTc 39, tackled by Pete Robertson and Cody Davis.",-0.1055620972164722
322730066172,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,7,32273006618,3,11,2,36,64,3,20,21,Rush,"Steele Jantz rush for 21 yards to the TexTc 43, tackled by Tre' Porter for a 1ST down.",3.82665006237042163
322730066171,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,7,32273006618,3,11,2,38,62,2,18,0,Sack,Steele Jantz sacked by Terrance Bullitt for a loss of 2 yards to the IowSt 36.,-0.37279290382735117
322730066181,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,7,7,32273006618,3,11,2,94,6,1,6,1,Rush,"Jeff Woody rush for 1 yard to the TexTc 5, tackled by Dartwan Bush.",-0.386087920464643
322730066190,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,7,13,32273006619,3,4,20,49,49,1,10,47,Pass Completion,"Seth Doege pass complete to Javon Bell for 47 yards to the IowSt 2, tackled by Jeremy Reeves for a 1ST down.",2.5490952539651503
322730066186,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,7,13,32273006619,3,4,20,63,63,2,2,2,Rush,"SaDale Foster rush for 2 yards to the TexTc 39, tackled by Cleyon Laing and Jake McDonough for a 1ST down.",
322730066191,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,7,13,32273006619,3,4,20,2,2,1,2,-2,Rush,"SaDale Foster rush for a loss of 2 yards to the IowSt 4, tackled by Jacques Washington.",-1.1206549427758625
322730066185,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,7,13,32273006619,3,4,20,71,71,1,10,8,Pass Completion,"Seth Doege pass complete to Eric Ward for 8 yards to the TexTc 37, tackled by Jeremy Reeves.",0.9835905409804599
322730066192,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,13,13,32273006619,3,1,1,4,4,2,4,4,Pass Completion,Seth Doege pass complete to Darrin Moore for 4 yards for a TOUCHDOWN.,
322730066189,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,7,13,32273006619,3,4,20,54,54,3,3,5,Rush,"SaDale Foster rush for 5 yards to the IowSt 49, tackled by A.J. Klein for a 1ST down.",1.6811942723970041
322730066188,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,7,13,32273006619,3,4,20,54,54,2,3,0,Pass Incompletion,Seth Doege pass incomplete to Eric Ward.,-1.2961650106673161
322730066194,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,7,13,32273006619,3,0,55,65,65,-1,-1,15,Kickoff,"Kramer Fyfe kickoff for 54 yards returned by DeVondrick Nealy for 15 yards to the IowSt 26, tackled by Jarvis Phillips.",
322730066193,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,14,13,32273006619,3,1,1,3,3,-1,-1,0,Extra Point Good,Ryan Bustin extra point GOOD.,
322730066187,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,7,13,32273006619,3,4,20,61,61,1,10,7,Pass Completion,"Seth Doege pass complete to Alex Torres for 7 yards to the TexTc 46, tackled by Jake Knott.",0.7076562230979297
322730066195,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,13,14,32273006620,3,0,55,26,74,1,10,0,Pass Incompletion,Steele Jantz pass incomplete to Aaron Horne.,-0.7342478781140684
322730066198,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,13,14,32273006620,3,0,55,26,74,2,10,-2,Rush,"James White rush for a loss of 2 yards to the IowSt 24, tackled by Jackson Richards.",-0.45698002595139722
322730066199,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,13,14,32273006620,3,0,55,24,76,3,12,0,Pass Incompletion,"Steele Jantz pass incomplete, hurried by Terrance Bullitt.",-0.11952702463961362
322730066200,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,13,14,32273006620,3,0,55,24,76,4,12,0,Punt,"Kirby Van Der Kamp punt for 51 yards, fair catch by Austin Zouzalik at the TexTc 25.",
322730066204,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,14,13,32273006621,4,15,0,60,60,1,10,19,Pass Completion,"Seth Doege pass complete to Jace Amaro for 19 yards to the IowSt 41, tackled by Jacques Washington for a 1ST down.",1.5163809782471560
322730066208,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,14,13,32273006621,4,12,52,24,24,3,10,0,Timeout,"Timeout Texas Tech, clock 12:52.",
322730066206,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,14,13,32273006621,4,15,0,24,24,1,10,0,Pass Incompletion,Seth Doege pass incomplete to Bradley Marquez.,-0.4346450377339437
322730066203,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,14,13,32273006621,4,15,0,70,70,2,5,10,Rush,"Kenny Williams rush for 10 yards to the TexTc 40, tackled by Durrell Givens and Jacques Washington for a 1ST down.",1.2263093990441618
322730066205,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,14,13,32273006621,4,15,0,41,41,1,10,17,Pass Completion,"Seth Doege pass complete to Javon Bell for 17 yards to the IowSt 24, tackled by Durrell Givens for a 1ST down.",0.5590816772895444
322730066210,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,14,13,32273006621,4,12,41,24,24,4,10,41,Field Goal Missed,Ryan Bustin 41 yard field goal MISSED.,
322730066207,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,14,13,32273006621,4,15,0,24,24,2,10,0,Pass Incompletion,"Seth Doege pass incomplete to Darrin Moore, broken up by Sam E. Richardson.",-0.5789972760549578
322730066202,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,14,13,32273006621,4,15,0,75,75,1,10,5,Pass Completion,"Seth Doege pass complete to Darrin Moore for 5 yards to the TexTc 30, tackled by Jansen Watson and Jacques Washington.",0.0945451165334843
322730066209,Texas Tech,Big 12,Iowa State,Big 12,Iowa State,Texas Tech,14,13,32273006621,4,12,52,24,24,3,10,0,Pass Incompletion,Seth Doege pass incomplete to Jace Amaro.,-0.8529890865505045
322730066213,Iowa State,Big 12,Texas Tech,Big 12,Iowa State,Texas Tech,13,14,32273006622,4,12,41,27,73,3,7,40,Pass Interception,"Steele Jantz pass intercepted by Cornelius Douglas at the IowSt 49, returned for 40 yards to the IowSt 9, tackled by Jarvis West.",-0.03833881999634414
