"","Event.Category","Name","First.Name","Last.Name","Name.Key","Gender","Class","Season","Event","Round","Place","Time","Minutes","Seconds","Flag","Pts","Event.Name","Date","Course","Hometown","Swimmer.Pr.Rank","Event.PR.Rank"
"1611","Swimming","Hannah Burvill"," Hannah","Burvill","hannahburvill","W","SR","2019-2020","100 Y Back","Prelims","12th","0:54.06",0.901,54.06,"","777","Minnesota Invitational",2019-12-04,"SCY","Pryford, GBR",4,4
"1612","Swimming","Sarah Schemmel"," Sarah","Schemmel","sarahschemmel","W","JR","2019-2020","50 Y Free","Finals","25th","0:23.12",0.385333333333333,23.12,"","762","Minnesota Invitational",2019-12-04,"SCY","Durant, IA",2,13
"1613","Swimming","Allyssa Fluit"," Allyssa","Fluit","allyssafluit","W","SR","2019-2020","100 Y Free","Timed Finals","–","0:50.11",0.835166666666667,50.11,"R","752","Minnesota Invitational",2019-12-04,"SCY","Pleasant Hill, IA",2,25
"1614","Swimming","Sarah Schemmel"," Sarah","Schemmel","sarahschemmel","W","JR","2019-2020","100 Y Fly","Finals","18th","0:54.48",0.908,54.48,"","747","Minnesota Invitational",2019-12-04,"SCY","Durant, IA",3,18
"1615","Swimming","Sarah Schemmel"," Sarah","Schemmel","sarahschemmel","W","JR","2019-2020","100 Y Free","Finals","25th","0:50.46",0.841,50.46,"","736","Minnesota Invitational",2019-12-04,"SCY","Durant, IA",4,37
"1616","Swimming","Allyssa Fluit"," Allyssa","Fluit","allyssafluit","W","SR","2019-2020","100 Y Free","Finals","21st","0:50.48",0.841333333333333,50.48,"","735","Minnesota Invitational",2019-12-04,"SCY","Pleasant Hill, IA",10,39
"1617","Swimming","Sarah Schemmel"," Sarah","Schemmel","sarahschemmel","W","JR","2019-2020","100 Y Fly","Prelims","20th","0:54.83",0.913833333333333,54.83,"","733","Minnesota Invitational",2019-12-04,"SCY","Durant, IA",6,24
"1618","Swimming","Sarah Schemmel"," Sarah","Schemmel","sarahschemmel","W","JR","2019-2020","50 Y Free","Prelims","31st","0:23.48",0.391333333333333,23.48,"","728","Minnesota Invitational",2019-12-04,"SCY","Durant, IA",6,26
"1619","Swimming","Allyssa Fluit"," Allyssa","Fluit","allyssafluit","W","SR","2019-2020","100 Y Free","Prelims","22nd","0:50.69",0.844833333333333,50.69,"","726","Minnesota Invitational",2019-12-04,"SCY","Pleasant Hill, IA",13,50
"1620","Swimming","Kelsey Drake"," Kelsey","Drake","kelseydrake","W","JR","2019-2020","100 Y Free","Timed Finals","–","0:50.82",0.847,50.82,"R","721","Minnesota Invitational",2019-12-04,"SCY","Marion, IA",1,54
"1621","Swimming","Maddie Ziegert"," Maddie","Ziegert","maddieziegert","W","FR","2019-2020","50 Y Free","Prelims","32nd","0:23.55",0.3925,23.55,"","721","Minnesota Invitational",2019-12-04,"SCY","Granger, IN",2,30
"1622","Swimming","Maddie Ziegert"," Maddie","Ziegert","maddieziegert","W","FR","2019-2020","50 Y Free","Finals","32nd","0:23.68",0.394666666666667,23.68,"","709","Minnesota Invitational",2019-12-04,"SCY","Granger, IN",3,35
"1623","Swimming","Sarah Schemmel"," Sarah","Schemmel","sarahschemmel","W","JR","2019-2020","100 Y Free","Prelims","27th","0:51.14",0.852333333333333,51.14,"","707","Minnesota Invitational",2019-12-04,"SCY","Durant, IA",9,63
"1624","Swimming","Lauren McDougall"," Lauren","McDougall","laurenmcdougall","W","SO","2019-2020","100 Y Free","Prelims","30th","0:51.26",0.854333333333333,51.26,"","702","Minnesota Invitational",2019-12-04,"SCY","Sydney, AUS",2,69
"1625","Swimming","Lauren McDougall"," Lauren","McDougall","laurenmcdougall","W","SO","2019-2020","100 Y Free","Finals","32nd","0:51.35",0.855833333333333,51.35,"","698","Minnesota Invitational",2019-12-04,"SCY","Sydney, AUS",3,71
"1626","Swimming","Ariel Wooden"," Ariel","Wooden","arielwooden","W","FR","2019-2020","50 Y Free","Prelims","36th","0:23.82",0.397,23.82,"","697","Minnesota Invitational",2019-12-04,"SCY","Chino Hills, CA",1,43
"1627","Swimming","Macy Rink"," Macy","Rink","macyrink","W","FR","2019-2020","100 Y Free","Prelims","34th","0:51.4",0.856666666666667,51.4,"","696","Minnesota Invitational",2019-12-04,"SCY","Bloomington, IL",1,74
"1628","Swimming","Georgia Clark"," Georgia","Clark","georgiaclark","W","FR","2019-2020","100 Y Back","Prelims","24th","0:56.38",0.939666666666667,56.38,"","685","Minnesota Invitational",2019-12-04,"SCY","Kansas City, MO",1,16
"1629","Swimming","Ariel Wooden"," Ariel","Wooden","arielwooden","W","FR","2019-2020","100 Y Free","Prelims","40th","0:51.74",0.862333333333333,51.74,"","683","Minnesota Invitational",2019-12-04,"SCY","Chino Hills, CA",1,91
"1630","Swimming","Georgia Clark"," Georgia","Clark","georgiaclark","W","FR","2019-2020","100 Y Back","Finals","21st","0:56.43",0.9405,56.43,"","683","Minnesota Invitational",2019-12-04,"SCY","Kansas City, MO",2,19
"1631","Swimming","Payton Lange"," Payton","Lange","paytonlange","W","FR","2019-2020","100 Y Free","Prelims","41st","0:51.83",0.863833333333333,51.83,"","679","Minnesota Invitational",2019-12-04,"SCY","McHenry, IL",1,94
"1632","Swimming","Zoe Pawloski"," Zoe","Pawloski","zoepawloski","W","FR","2019-2020","100 Y Back","Finals","22nd","0:56.53",0.942166666666667,56.53,"","679","Minnesota Invitational",2019-12-04,"SCY","Council Bluffs, IA",2,22
"1633","Swimming","Julia Koluch"," Julia","Koluch","juliakoluch","W","FR","2019-2020","100 Y Back","Prelims","26th","0:56.58",0.943,56.58,"","677","Minnesota Invitational",2019-12-04,"SCY","Zelechow, PO",2,24
"1634","Swimming","Julia Koluch"," Julia","Koluch","juliakoluch","W","FR","2019-2020","100 Y Back","Finals","23rd","0:56.65",0.944166666666667,56.65,"","675","Minnesota Invitational",2019-12-04,"SCY","Zelechow, PO",3,25
"1635","Swimming","Payton Lange"," Payton","Lange","paytonlange","W","FR","2019-2020","100 Y Free","Timed Finals","–","0:51.97",0.866166666666667,51.97,"R","674","Minnesota Invitational",2019-12-04,"SCY","McHenry, IL",2,102
"1636","Swimming","Julia Koluch"," Julia","Koluch","juliakoluch","W","FR","2019-2020","100 Y Back","Timed Finals","–","0:56.79",0.9465,56.79,"R","670","Minnesota Invitational",2019-12-04,"SCY","Zelechow, PO",4,28
"1637","Swimming","Lauren McDougall"," Lauren","McDougall","laurenmcdougall","W","SO","2019-2020","50 Y Free","Prelims","46th","0:24.18",0.403,24.18,"","666","Minnesota Invitational",2019-12-04,"SCY","Sydney, AUS",6,64
"1638","Swimming","Zoe Pawloski"," Zoe","Pawloski","zoepawloski","W","FR","2019-2020","100 Y Back","Timed Finals","–","0:56.92",0.948666666666667,56.92,"R","665","Minnesota Invitational",2019-12-04,"SCY","Council Bluffs, IA",3,31
"1639","Swimming","Zoe Pawloski"," Zoe","Pawloski","zoepawloski","W","FR","2019-2020","100 Y Back","Prelims","27th","0:56.99",0.949833333333333,56.99,"","663","Minnesota Invitational",2019-12-04,"SCY","Council Bluffs, IA",4,33
"1640","Swimming","Zoe Pawloski"," Zoe","Pawloski","zoepawloski","W","FR","2019-2020","50 Y Free","Timed Finals","–","0:24.27",0.4045,24.27,"R","659","Minnesota Invitational",2019-12-04,"SCY","Council Bluffs, IA",1,70
"1641","Swimming","Erin Lang"," Erin","Lang","erinlang","W","FR","2019-2020","100 Y Back","Timed Finals","–","0:57.4",0.956666666666667,57.4,"R","649","Minnesota Invitational",2019-12-04,"SCY","Fort Collins, CO",3,38
"1642","Swimming","Erin Lang"," Erin","Lang","erinlang","W","FR","2019-2020","100 Y Back","Finals","28th","0:57.39",0.9565,57.39,"","649","Minnesota Invitational",2019-12-04,"SCY","Fort Collins, CO",2,37
"1643","Swimming","Meghan Hackett"," Meghan","Hackett","meghanhackett","W","SR","2019-2020","100 Y Fly","Prelims","39th","0:57.39",0.9565,57.39,"","639","Minnesota Invitational",2019-12-04,"SCY","Cedar Falls, IA",10,60
"1644","Swimming","Erin Lang"," Erin","Lang","erinlang","W","FR","2019-2020","100 Y Back","Prelims","30th","0:57.73",0.962166666666667,57.73,"","638","Minnesota Invitational",2019-12-04,"SCY","Fort Collins, CO",4,39
"1645","Swimming","Maddie Ziegert"," Maddie","Ziegert","maddieziegert","W","FR","2019-2020","100 Y Free","Prelims","49th","0:53.03",0.883833333333333,53.03,"","634","Minnesota Invitational",2019-12-04,"SCY","Granger, IN",6,138
"1646","Swimming","Zoe Pawloski"," Zoe","Pawloski","zoepawloski","W","FR","2019-2020","50 Y Free","Prelims","51st","0:24.64",0.410666666666667,24.64,"","630","Minnesota Invitational",2019-12-04,"SCY","Council Bluffs, IA",2,79
"1647","Swimming","Julia Koluch"," Julia","Koluch","juliakoluch","W","FR","2019-2020","50 Y Free","Prelims","52nd","0:24.75",0.4125,24.75,"","621","Minnesota Invitational",2019-12-04,"SCY","Zelechow, PO",1,82
"1648","Swimming","Zoe Pawloski"," Zoe","Pawloski","zoepawloski","W","FR","2019-2020","100 Y Free","Timed Finals","–","0:53.49",0.8915,53.49,"R","618","Minnesota Invitational",2019-12-04,"SCY","Council Bluffs, IA",1,152
"1649","Swimming","Helena Blumenau"," Helena","Blumenau","helenablumenau","W","FR","2019-2020","100 Y Back","Prelims","33rd","0:58.43",0.973833333333333,58.43,"","615","Minnesota Invitational",2019-12-04,"SCY","Highland Park, ILL",1,48
"1650","Swimming","Meghan Hackett"," Meghan","Hackett","meghanhackett","W","SR","2019-2020","50 Y Free","Prelims","55th","0:24.86",0.414333333333333,24.86,"","613","Minnesota Invitational",2019-12-04,"SCY","Cedar Falls, IA",8,85
"1651","Swimming","Helena Blumenau"," Helena","Blumenau","helenablumenau","W","FR","2019-2020","100 Y Back","Finals","31st","0:58.53",0.9755,58.53,"","612","Minnesota Invitational",2019-12-04,"SCY","Highland Park, ILL",2,50
"1652","Swimming","Paige Hanley"," Paige","Hanley","paigehanley","W","FR","2019-2020","50 Y Free","Prelims","56th","0:24.94",0.415666666666667,24.94,"","607","Minnesota Invitational",2019-12-04,"SCY","Orinda, CA",1,89
"1653","Swimming","Christina Kaufman"," Christina","Kaufman","christinakaufman","W","FR","2019-2020","100 Y Fly","Prelims","42nd","0:58.69",0.978166666666667,58.69,"","597","Minnesota Invitational",2019-12-04,"SCY","Oak Brook, IL",1,77
"1654","Swimming","Aleksandra Olesiak"," Aleksandra","Olesiak","aleksandraolesiak","W","FR","2019-2020","50 Y Free","Prelims","59th","0:25.13",0.418833333333333,25.13,"","594","Minnesota Invitational",2019-12-04,"SCY","Colorado Springs, CO",1,91
"1655","Swimming","Amy Lenderink"," Amy","Lenderink","amylenderink","W","SR","2019-2020","100 Y Fly","Prelims","43rd","0:59.02",0.983666666666667,59.02,"","587","Minnesota Invitational",2019-12-04,"SCY","Parker, CO",13,80
"1656","Swimming","Zoe Pawloski"," Zoe","Pawloski","zoepawloski","W","FR","2019-2020","100 Y Fly","Prelims","44th","0:59.24",0.987333333333333,59.24,"","581","Minnesota Invitational",2019-12-04,"SCY","Council Bluffs, IA",1,84
"1657","Swimming","Christina Kaufman"," Christina","Kaufman","christinakaufman","W","FR","2019-2020","50 Y Free","Prelims","60th","0:25.59",0.4265,25.59,"","562","Minnesota Invitational",2019-12-04,"SCY","Oak Brook, IL",1,97
"1658","Swimming","Amy Lenderink"," Amy","Lenderink","amylenderink","W","SR","2019-2020","50 Y Free","Prelims","61st","0:26.55",0.4425,26.55,"","503","Minnesota Invitational",2019-12-04,"SCY","Parker, CO",6,103
"1659","Swimming","Sage Ohlensehlen"," Sage","Ohlensehlen","sageohlensehlen","W","JR","2019-2020","50 Y Free","Prelims","62nd","0:29.17",0.486166666666667,29.17,"","380","Minnesota Invitational",2019-12-04,"SCY","Bettendorf, IA",4,106
"1660","Swimming","Zoe Mekus"," Zoe","Mekus","zoemekus","W","FR","2019-2020","50 Y Free","Prelims","63rd","0:29.98",0.499666666666667,29.98,"","350","Minnesota Invitational",2019-12-04,"SCY","West Monroe, LA",1,108
"1661","Swimming","Georgia Clark"," Georgia","Clark","georgiaclark","W","FR","2019-2020","50 Y Back","Timed Finals","–","0:26.95",0.449166666666667,26.95,"R","–","Minnesota Invitational",2019-12-04,"SCY","Kansas City, MO",1,25
"1662","Swimming","Julia Koluch"," Julia","Koluch","juliakoluch","W","FR","2019-2020","50 Y Back","Timed Finals","–","0:26.95",0.449166666666667,26.95,"R","–","Minnesota Invitational",2019-12-04,"SCY","Zelechow, PO",3,25
"1663","Swimming","Zoe Pawloski"," Zoe","Pawloski","zoepawloski","W","FR","2019-2020","50 Y Back","Timed Finals","–","0:25.97",0.432833333333333,25.97,"R","–","Minnesota Invitational",2019-12-04,"SCY","Council Bluffs, IA",1,5
"1664","Swimming","Millie Sansome"," Millie","Sansome","milliesansome","W","FR","2019-2020","50 Y Back","Timed Finals","–","0:25.27",0.421166666666667,25.27,"R","–","Minnesota Invitational",2019-12-04,"SCY","Marlow, ENG",1,1
"1665","Swimming","Will Myhre"," Will","Myhre","willmyhre","M","FR","2019-2020","100 Y Breast","Finals","8th","0:53.32",0.888666666666667,53.32,"B","809","Minnesota Invitational",2019-12-04,"SCY","St. Charles, IL",1,2
"1666","Swimming","Daniel Swanepoel"," Daniel","Swanepoel","danielswanepoel","M","JR","2019-2020","100 Y Breast","Finals","10th","0:53.35",0.889166666666667,53.35,"B","808","Minnesota Invitational",2019-12-04,"SCY","Cape Town, SAF",2,3
"1667","Swimming","Aleksey TARASENKO"," Aleksey","TARASENKO","alekseytarasenko","M","SO","2019-2020","100 Y Free","Prelims","4th","0:42.85",0.714166666666667,42.85,"B","807","Minnesota Invitational",2019-12-04,"SCY","UZB",1,1
"1668","Swimming","Will Myhre"," Will","Myhre","willmyhre","M","FR","2019-2020","100 Y Breast","Prelims","8th","0:53.41",0.890166666666667,53.41,"","805","Minnesota Invitational",2019-12-04,"SCY","St. Charles, IL",2,4
"1669","Swimming","Aleksey TARASENKO"," Aleksey","TARASENKO","alekseytarasenko","M","SO","2019-2020","100 Y Free","Finals","8th","0:43.23",0.7205,43.23,"","786","Minnesota Invitational",2019-12-04,"SCY","UZB",4,4
"1670","Swimming","Aleksey TARASENKO"," Aleksey","TARASENKO","alekseytarasenko","M","SO","2019-2020","100 Y Free","Timed Finals","–","0:43.25",0.720833333333333,43.25,"R","785","Minnesota Invitational",2019-12-04,"SCY","UZB",5,5
"1671","Swimming","Daniel Swanepoel"," Daniel","Swanepoel","danielswanepoel","M","JR","2019-2020","100 Y Breast","Prelims","12th","0:54.02",0.900333333333333,54.02,"","778","Minnesota Invitational",2019-12-04,"SCY","Cape Town, SAF",7,9
"1672","Swimming","Stjepan Fiolic"," Stjepan","Fiolic","stjepanfiolic","M","SR","2019-2020","100 Y Free","Finals","12th","0:43.74",0.729,43.74,"B","759","Minnesota Invitational",2019-12-04,"SCY","Urbandale, IA",1,9
"1673","Swimming","Stjepan Fiolic"," Stjepan","Fiolic","stjepanfiolic","M","SR","2019-2020","100 Y Free","Prelims","14th","0:43.83",0.7305,43.83,"","754","Minnesota Invitational",2019-12-04,"SCY","Urbandale, IA",2,11
"1674","Swimming","Weston Credit"," Weston","Credit","westoncredit","M","SR","2019-2020","100 Y Breast","Finals","22nd","0:55.15",0.919166666666667,55.15,"","731","Minnesota Invitational",2019-12-04,"SCY","La Grange, IL",5,19
"1675","Swimming","John Colin"," John","Colin","johncolin","M","JR","2019-2020","100 Y Back","Timed Finals","–","0:48.47",0.807833333333333,48.47,"R","722","Minnesota Invitational",2019-12-04,"SCY","Dubuque, IA",1,1
"1676","Swimming","Aleksey TARASENKO"," Aleksey","TARASENKO","alekseytarasenko","M","SO","2019-2020","50 Y Free","Finals","9th","0:19.68",0.328,19.68,"B","719","Minnesota Invitational",2019-12-04,"SCY","UZB",1,1
"1677","Swimming","Stjepan Fiolic"," Stjepan","Fiolic","stjepanfiolic","M","SR","2019-2020","50 Y Free","Prelims Swimoff","1st","0:19.69",0.328166666666667,19.69,"B","718","Minnesota Invitational",2019-12-04,"SCY","Urbandale, IA",1,2
"1678","Swimming","Ryan Purdy"," Ryan","Purdy","ryanpurdy","M","FR","2019-2020","100 Y Back","Timed Finals","–","0:48.62",0.810333333333333,48.62,"R","716","Minnesota Invitational",2019-12-04,"SCY","Glenview, IL",1,3
"1679","Swimming","John Colin"," John","Colin","johncolin","M","JR","2019-2020","100 Y Back","Finals","20th","0:48.62",0.810333333333333,48.62,"","716","Minnesota Invitational",2019-12-04,"SCY","Dubuque, IA",3,3
"1680","Swimming","Stjepan Fiolic"," Stjepan","Fiolic","stjepanfiolic","M","SR","2019-2020","50 Y Free","Prelims","8th","0:19.73",0.328833333333333,19.73,"","713","Minnesota Invitational",2019-12-04,"SCY","Urbandale, IA",2,3
"1681","Swimming","Aleksey TARASENKO"," Aleksey","TARASENKO","alekseytarasenko","M","SO","2019-2020","50 Y Free","Timed Finals","–","0:19.75",0.329166666666667,19.75,"R","711","Minnesota Invitational",2019-12-04,"SCY","UZB",2,4
"1682","Swimming","Ryan Purdy"," Ryan","Purdy","ryanpurdy","M","FR","2019-2020","100 Y Back","Finals","26th","0:48.82",0.813666666666667,48.82,"","707","Minnesota Invitational",2019-12-04,"SCY","Glenview, IL",2,4
"1683","Swimming","Stjepan Fiolic"," Stjepan","Fiolic","stjepanfiolic","M","SR","2019-2020","50 Y Free","Finals","7th","0:19.8",0.33,19.8,"","706","Minnesota Invitational",2019-12-04,"SCY","Urbandale, IA",3,6
"1684","Swimming","John Colin"," John","Colin","johncolin","M","JR","2019-2020","100 Y Back","Prelims","25th","0:49.03",0.817166666666667,49.03,"","698","Minnesota Invitational",2019-12-04,"SCY","Dubuque, IA",4,6
"1685","Swimming","Aleksey TARASENKO"," Aleksey","TARASENKO","alekseytarasenko","M","SO","2019-2020","50 Y Free","Prelims","13th","0:19.87",0.331166666666667,19.87,"","698","Minnesota Invitational",2019-12-04,"SCY","UZB",4,9
"1686","Swimming","William Scott"," William","Scott","williamscott","M","SR","2019-2020","100 Y Free","Prelims","27th","0:45.15",0.7525,45.15,"","690","Minnesota Invitational",2019-12-04,"SCY","Iowa City, IA",17,42
"1687","Swimming","Ryan Purdy"," Ryan","Purdy","ryanpurdy","M","FR","2019-2020","100 Y Back","Prelims","30th","0:49.34",0.822333333333333,49.34,"","685","Minnesota Invitational",2019-12-04,"SCY","Glenview, IL",3,9
"1688","Swimming","Dolan Craine"," Dolan","Craine","dolancraine","M","SO","2019-2020","100 Y Breast","Prelims","29th","0:56.44",0.940666666666667,56.44,"","682","Minnesota Invitational",2019-12-04,"SCY","Carver, MN",1,36
"1689","Swimming","Samuel Dumford"," Samuel","Dumford","samueldumford","M","SR","2019-2020","100 Y Free","Timed Finals","–","0:45.35",0.755833333333333,45.35,"R","681","Minnesota Invitational",2019-12-04,"SCY","Downers Grove, IL",1,46
"1690","Swimming","Will Myhre"," Will","Myhre","willmyhre","M","FR","2019-2020","100 Y Fly","Finals","21st","0:48.65",0.810833333333333,48.65,"","681","Minnesota Invitational",2019-12-04,"SCY","St. Charles, IL",1,2
"1691","Swimming","Will Myhre"," Will","Myhre","willmyhre","M","FR","2019-2020","100 Y Free","Timed Finals","–","0:45.51",0.7585,45.51,"R","674","Minnesota Invitational",2019-12-04,"SCY","St. Charles, IL",1,51
"1692","Swimming","Samuel Dumford"," Samuel","Dumford","samueldumford","M","SR","2019-2020","100 Y Free","Prelims","36th","0:45.54",0.759,45.54,"","673","Minnesota Invitational",2019-12-04,"SCY","Downers Grove, IL",2,52
"1693","Swimming","Dolan Craine"," Dolan","Craine","dolancraine","M","SO","2019-2020","100 Y Breast","Finals","30th","0:56.77",0.946166666666667,56.77,"","671","Minnesota Invitational",2019-12-04,"SCY","Carver, MN",2,42
"1694","Swimming","Will Myhre"," Will","Myhre","willmyhre","M","FR","2019-2020","100 Y Fly","Prelims","26th","0:48.93",0.8155,48.93,"","669","Minnesota Invitational",2019-12-04,"SCY","St. Charles, IL",2,6
"1695","Swimming","Ryan Purdy"," Ryan","Purdy","ryanpurdy","M","FR","2019-2020","100 Y Fly","Finals","24th","0:49.01",0.816833333333333,49.01,"","666","Minnesota Invitational",2019-12-04,"SCY","Glenview, IL",1,7
"1696","Swimming","Caleb Babb"," Caleb","Babb","calebbabb","M","SO","2019-2020","100 Y Breast","Prelims","34th","0:56.9",0.948333333333333,56.9,"","666","Minnesota Invitational",2019-12-04,"SCY","Jacksonville, IL",8,43
"1697","Swimming","Ryan Purdy"," Ryan","Purdy","ryanpurdy","M","FR","2019-2020","100 Y Fly","Prelims","27th","0:49.09",0.818166666666667,49.09,"","663","Minnesota Invitational",2019-12-04,"SCY","Glenview, IL",2,8
"1698","Swimming","William Scott"," William","Scott","williamscott","M","SR","2019-2020","50 Y Free","Prelims","22nd","0:20.26",0.337666666666667,20.26,"","659","Minnesota Invitational",2019-12-04,"SCY","Iowa City, IA",15,21
"1699","Swimming","Weston Credit"," Weston","Credit","westoncredit","M","SR","2019-2020","100 Y Free","Timed Finals","–","0:45.9",0.765,45.9,"R","657","Minnesota Invitational",2019-12-04,"SCY","La Grange, IL",1,67
"1700","Swimming","Jacob Rosenkoetter"," Jacob","Rosenkoetter","jacobrosenkoetter","M","JR","2019-2020","100 Y Back","Prelims","36th","0:50.13",0.8355,50.13,"","653","Minnesota Invitational",2019-12-04,"SCY","Austin, TX",1,20
"1701","Swimming","Jackson Allmon"," Jackson","Allmon","jacksonallmon","M","SO","2019-2020","100 Y Fly","Timed Finals","3rd","0:49.36",0.822666666666667,49.36,"","652","Minnesota Invitational",2019-12-04,"SCY","Council Bluffs, IA",1,10
"1702","Swimming","William Scott"," William","Scott","williamscott","M","SR","2019-2020","50 Y Free","Finals","21st","0:20.52",0.342,20.52,"","634","Minnesota Invitational",2019-12-04,"SCY","Iowa City, IA",23,33
"1703","Swimming","Will Myhre"," Will","Myhre","willmyhre","M","FR","2019-2020","50 Y Free","Prelims","33rd","0:20.54",0.342333333333333,20.54,"","632","Minnesota Invitational",2019-12-04,"SCY","St. Charles, IL",1,35
"1704","Swimming","John Colin"," John","Colin","johncolin","M","JR","2019-2020","50 Y Free","Finals","30th","0:20.55",0.3425,20.55,"","631","Minnesota Invitational",2019-12-04,"SCY","Dubuque, IA",1,36
"1705","Swimming","John Colin"," John","Colin","johncolin","M","JR","2019-2020","50 Y Free","Prelims","35th","0:20.58",0.343,20.58,"","629","Minnesota Invitational",2019-12-04,"SCY","Dubuque, IA",2,37
"1706","Swimming","Samuel Dumford"," Samuel","Dumford","samueldumford","M","SR","2019-2020","100 Y Fly","Prelims","33rd","0:49.99",0.833166666666667,49.99,"","628","Minnesota Invitational",2019-12-04,"SCY","Downers Grove, IL",2,17
"1707","Swimming","Samuel Dumford"," Samuel","Dumford","samueldumford","M","SR","2019-2020","50 Y Free","Finals","31st","0:20.59",0.343166666666667,20.59,"","628","Minnesota Invitational",2019-12-04,"SCY","Downers Grove, IL",1,38
"1708","Swimming","Samuel Dumford"," Samuel","Dumford","samueldumford","M","SR","2019-2020","50 Y Free","Prelims","37th","0:20.6",0.343333333333333,20.6,"","627","Minnesota Invitational",2019-12-04,"SCY","Downers Grove, IL",2,39
"1709","Swimming","Will Myhre"," Will","Myhre","willmyhre","M","FR","2019-2020","50 Y Free","Finals","32nd","0:20.61",0.3435,20.61,"","626","Minnesota Invitational",2019-12-04,"SCY","St. Charles, IL",2,40
"1710","Swimming","Thomas Pederson"," Thomas","Pederson","thomaspederson","M","JR","2019-2020","100 Y Free","Prelims","42nd","0:46.7",0.778333333333333,46.7,"","624","Minnesota Invitational",2019-12-04,"SCY","Minnetonka, MN",7,96
"1711","Swimming","Samuel Dumford"," Samuel","Dumford","samueldumford","M","SR","2019-2020","100 Y Fly","Finals","30th","0:50.13",0.8355,50.13,"","622","Minnesota Invitational",2019-12-04,"SCY","Downers Grove, IL",4,20
"1712","Swimming","Samuel Dumford"," Samuel","Dumford","samueldumford","M","SR","2019-2020","50 Y Free","Timed Finals","–","0:20.83",0.347166666666667,20.83,"R","606","Minnesota Invitational",2019-12-04,"SCY","Downers Grove, IL",6,51
"1713","Swimming","John Colin"," John","Colin","johncolin","M","JR","2019-2020","100 Y Fly","Prelims","39th","0:50.82",0.847,50.82,"","597","Minnesota Invitational",2019-12-04,"SCY","Dubuque, IA",2,29
"1714","Swimming","Caleb Babb"," Caleb","Babb","calebbabb","M","SO","2019-2020","100 Y Fly","Prelims","40th","0:50.9",0.848333333333333,50.9,"","595","Minnesota Invitational",2019-12-04,"SCY","Jacksonville, IL",3,31
"1715","Swimming","Weston Credit"," Weston","Credit","westoncredit","M","SR","2019-2020","50 Y Free","Prelims","51st","0:21.09",0.3515,21.09,"","584","Minnesota Invitational",2019-12-04,"SCY","La Grange, IL",1,64
"1716","Swimming","Forrest White"," Forrest","White","forrestwhite","M","SR","2019-2020","50 Y Free","Prelims","55th","0:21.22",0.353666666666667,21.22,"","573","Minnesota Invitational",2019-12-04,"SCY","Danville, CA",1,66
"1717","Swimming","Thomas Pederson"," Thomas","Pederson","thomaspederson","M","JR","2019-2020","50 Y Free","Timed Finals","–","0:21.25",0.354166666666667,21.25,"R","571","Minnesota Invitational",2019-12-04,"SCY","Minnetonka, MN",2,68
"1718","Swimming","Ryan Purdy"," Ryan","Purdy","ryanpurdy","M","FR","2019-2020","50 Y Back","Timed Finals","–","0:22.75",0.379166666666667,22.75,"R","–","Minnesota Invitational",2019-12-04,"SCY","Glenview, IL",1,2
"1719","Swimming","John Colin"," John","Colin","johncolin","M","JR","2019-2020","50 Y Back","Timed Finals","–","0:22.74",0.379,22.74,"R","–","Minnesota Invitational",2019-12-04,"SCY","Dubuque, IA",1,1
"1720","Swimming","John Colin"," John","Colin","johncolin","M","JR","2019-2020","100 L Back","Timed Finals","1st","0:56.47",0.941166666666667,56.47,"OT","664","Minnesota Aquatics LC Time Trial",2019-12-08,"LCM","Dubuque, IA",1,1
"1721","Swimming","John Colin"," John","Colin","johncolin","M","JR","2019-2020","100 L Back","Timed Finals","1st","0:56.47",0.941166666666667,56.47,"OT","664","Minnesota Aquatics LC Time Trial",2019-12-08,"LCM","Dubuque, IA",1,2
"1722","Swimming","John Colin"," John","Colin","johncolin","M","JR","2019-2020","100 L Back","Timed Finals","1st","0:56.47",0.941166666666667,56.47,"OT","664","Minnesota Aquatics LC Time Trial",2019-12-08,"LCM","Dubuque, IA",2,1
"1723","Swimming","John Colin"," John","Colin","johncolin","M","JR","2019-2020","100 L Back","Timed Finals","1st","0:56.47",0.941166666666667,56.47,"OT","664","Minnesota Aquatics LC Time Trial",2019-12-08,"LCM","Dubuque, IA",2,2
"1724","Swimming","John Colin"," John","Colin","johncolin","M","JR","2019-2020","100 L Back","Timed Finals","2nd","0:56.73",0.9455,56.73,"","655","Minnesota Aquatics LC Time Trial",2019-12-08,"LCM","Dubuque, IA",1,1
"1725","Swimming","John Colin"," John","Colin","johncolin","M","JR","2019-2020","100 L Back","Timed Finals","2nd","0:56.73",0.9455,56.73,"","655","Minnesota Aquatics LC Time Trial",2019-12-08,"LCM","Dubuque, IA",1,2
"1726","Swimming","John Colin"," John","Colin","johncolin","M","JR","2019-2020","100 L Back","Timed Finals","2nd","0:56.73",0.9455,56.73,"","655","Minnesota Aquatics LC Time Trial",2019-12-08,"LCM","Dubuque, IA",2,1
"1727","Swimming","John Colin"," John","Colin","johncolin","M","JR","2019-2020","100 L Back","Timed Finals","2nd","0:56.73",0.9455,56.73,"","655","Minnesota Aquatics LC Time Trial",2019-12-08,"LCM","Dubuque, IA",2,2
