"","Name","Name.Key","Gender","Class","Event","Round","Place","Time","Minutes","Seconds","Flag","Pts","Event.Name","Date","Season","Course","Number","Times.Competed"
"1643","Georgia Clark","georgiaclark","W","FR","50 Y Back","Timed Finals","–","0:26.95",0.449166666666667,26.95,"R","–","Minnesota Invitational",2019-12-04,"2019-2020","SCY",6,7
"1644","Georgia Clark","georgiaclark","W","FR","200 Y Back","Timed Finals","8th","02:07.1",2.11833333333333,127.1,"","610","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",7,7
"1645","Georgia Clark","georgiaclark","W","FR","50 Y Back","Timed Finals","–","0:27.8",0.463333333333333,27.8,"R","–","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",7,7
"1646","Grace Reeder","gracereeder","W","FR","200 Y Fly","Timed Finals","3rd","02:06.6",2.11,126.6,"","647","Iowa State vs. Iowa",2019-12-13,"2019-2020","SCY",1,8
"1647","Grace Reeder","gracereeder","W","FR","200 Y IM","Timed Finals","3rd","02:05.9",2.09833333333333,125.9,"","679","Iowa State vs. Iowa",2019-12-13,"2019-2020","SCY",1,9
"1648","Grace Reeder","gracereeder","W","FR","200 Y Fly","Timed Finals","6th","02:09.8",2.16333333333333,129.8,"","600","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",2,8
"1649","Grace Reeder","gracereeder","W","FR","200 Y IM","Timed Finals","9th","02:09.8",2.16333333333333,129.8,"","619","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",2,9
"1650","Grace Reeder","gracereeder","W","FR","200 Y Fly","Timed Finals","6th","02:09.7",2.16166666666667,129.7,"","602","Iowa vs. Michigan",2019-11-01,"2019-2020","SCY",3,8
"1651","Grace Reeder","gracereeder","W","FR","200 Y IM","Timed Finals","5th","02:08.6",2.14333333333333,128.6,"","637","Iowa vs. Michigan",2019-11-01,"2019-2020","SCY",3,9
"1652","Grace Reeder","gracereeder","W","FR","200 Y IM","Timed Finals","–","02:08.9",2.14833333333333,128.9,"","632","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",4,9
"1653","Grace Reeder","gracereeder","W","FR","200 Y Fly","Timed Finals","5th","02:07.7",2.12833333333333,127.7,"","631","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",4,8
"1654","Grace Reeder","gracereeder","W","FR","200 Y IM","Timed Finals","6th","02:08.1",2.135,128.1,"","645","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",5,9
"1655","Grace Reeder","gracereeder","W","FR","200 Y Fly","Timed Finals","3rd","02:08.7",2.145,128.7,"","616","Iowa vs. Rutgers",2019-11-08,"2019-2020","SCY",5,8
"1656","Grace Reeder","gracereeder","W","FR","200 Y IM","Timed Finals","–","02:08.2",2.13666666666667,128.2,"","644","Iowa vs. Rutgers",2019-11-08,"2019-2020","SCY",6,9
"1657","Grace Reeder","gracereeder","W","FR","200 Y Fly","Prelims","32nd","02:05.9",2.09833333333333,125.9,"","658","Minnesota Invitational",2019-12-04,"2019-2020","SCY",6,8
"1658","Grace Reeder","gracereeder","W","FR","200 Y IM","Prelims","34th","02:04.5",2.075,124.5,"","703","Minnesota Invitational",2019-12-04,"2019-2020","SCY",7,9
"1659","Grace Reeder","gracereeder","W","FR","200 Y Fly","Timed Finals","4th","02:10.2",2.17,130.2,"","595","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",7,8
"1660","Grace Reeder","gracereeder","W","FR","200 Y IM","Timed Finals","6th","02:10.2",2.17,130.2,"","614","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",8,9
"1661","Grace Reeder","gracereeder","W","FR","200 Y Fly","Timed Finals","16th","02:07.5",2.125,127.5,"","633","Shamrock Invitational",2020-01-24,"2019-2020","SCY",8,8
"1662","Grace Reeder","gracereeder","W","FR","200 Y IM","Timed Finals","19th","02:05.9",2.09833333333333,125.9,"","679","Shamrock Invitational",2020-01-24,"2019-2020","SCY",9,9
"1663","Hannah Burvill","hannahburvill","W","SR","100 Y Back","Timed Finals","1st","0:54.26",0.904333333333333,54.26,"","768","Iowa State vs. Iowa",2019-12-13,"2019-2020","SCY",13,13
"1664","Hannah Burvill","hannahburvill","W","SR","100 Y Free","Timed Finals","1st","0:50.47",0.841166666666667,50.47,"","736","Iowa State vs. Iowa",2019-12-13,"2019-2020","SCY",29,27
"1665","Hannah Burvill","hannahburvill","W","SR","50 Y Free","Timed Finals","1st","0:23.5",0.391666666666667,23.5,"","726","Iowa State vs. Iowa",2019-12-13,"2019-2020","SCY",13,16
"1666","Hannah Burvill","hannahburvill","W","SR","100 Y Free","Timed Finals","8th","0:52.74",0.879,52.74,"","645","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",30,27
"1667","Hannah Burvill","hannahburvill","W","SR","200 Y Free","Timed Finals","5th","01:50.8",1.84666666666667,110.8,"","715","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",26,24
"1668","Hannah Burvill","hannahburvill","W","SR","50 Y Free","Timed Finals","6th","0:24.12",0.402,24.12,"","671","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",14,16
"1669","Hannah Burvill","hannahburvill","W","SR","100 Y Free","Timed Finals","2nd","0:50.58",0.843,50.58,"","731","Iowa vs. Michigan",2019-11-01,"2019-2020","SCY",31,27
"1670","Hannah Burvill","hannahburvill","W","SR","200 Y Free","Timed Finals","1st","01:49.5",1.825,109.5,"","741","Iowa vs. Michigan",2019-11-01,"2019-2020","SCY",27,24
"1671","Hannah Burvill","hannahburvill","W","SR","50 Y Free","Timed Finals","2nd","0:23.47",0.391166666666667,23.47,"","729","Iowa vs. Michigan",2019-11-01,"2019-2020","SCY",15,16
"1672","Hannah Burvill","hannahburvill","W","SR","100 Y Back","Timed Finals","2nd","0:56.7",0.945,56.7,"","673","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",14,13
"1673","Hannah Burvill","hannahburvill","W","SR","100 Y Free","Timed Finals","2nd","0:51.66",0.861,51.66,"","686","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",32,27
"1674","Hannah Burvill","hannahburvill","W","SR","100 Y Free","Timed Finals","2nd","0:50.86",0.847666666666667,50.86,"","719","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",33,27
"1675","Hannah Burvill","hannahburvill","W","SR","200 Y Free","Timed Finals","1st","01:48.4",1.80666666666667,108.4,"","765","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",28,24
"1676","Hannah Burvill","hannahburvill","W","SR","50 Y Free","Timed Finals","2nd","0:23.41",0.390166666666667,23.41,"","734","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",16,16
"1677","Hannah Burvill","hannahburvill","W","SR","100 Y Free","Timed Finals","1st","0:50.62",0.843666666666667,50.62,"","729","Iowa vs. Rutgers",2019-11-08,"2019-2020","SCY",34,27
"1678","Hannah Burvill","hannahburvill","W","SR","200 Y Free","Timed Finals","1st","01:49.3",1.82166666666667,109.3,"","745","Iowa vs. Rutgers",2019-11-08,"2019-2020","SCY",29,24
"1679","Hannah Burvill","hannahburvill","W","SR","50 Y Back","Timed Finals","–","0:26.18",0.436333333333333,26.18,"R","–","Iowa vs. Rutgers",2019-11-08,"2019-2020","SCY",8,8
"1680","Hannah Burvill","hannahburvill","W","SR","100 Y Back","Finals","10th","0:53.85",0.8975,53.85,"B","786","Minnesota Invitational",2019-12-04,"2019-2020","SCY",15,13
"1681","Hannah Burvill","hannahburvill","W","SR","100 Y Free","Finals","6th","0:48.65",0.810833333333333,48.65,"B","821","Minnesota Invitational",2019-12-04,"2019-2020","SCY",35,27
"1682","Hannah Burvill","hannahburvill","W","SR","200 Y Free","Prelims","2nd","01:44.9",1.74833333333333,104.9,"B","843","Minnesota Invitational",2019-12-04,"2019-2020","SCY",30,24
"1683","Hannah Burvill","hannahburvill","W","SR","50 Y Free","Prelims","8th","0:22.54",0.375666666666667,22.54,"B","823","Minnesota Invitational",2019-12-04,"2019-2020","SCY",17,16
"1684","Hannah Burvill","hannahburvill","W","SR","100 Y Free","Timed Finals","2nd","0:51.17",0.852833333333333,51.17,"","706","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",36,27
"1685","Hannah Burvill","hannahburvill","W","SR","200 Y Free","Timed Finals","2nd","01:50.7",1.845,110.7,"","718","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",31,24
"1686","Hannah Burvill","hannahburvill","W","SR","50 Y Free","Timed Finals","3rd","0:23.6",0.393333333333333,23.6,"","717","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",18,16
"1687","Hannah Burvill","hannahburvill","W","SR","100 Y Free","Timed Finals","2nd","0:49.6",0.826666666666667,49.6,"","775","Shamrock Invitational",2020-01-24,"2019-2020","SCY",37,27
"1688","Hannah Burvill","hannahburvill","W","SR","200 Y Free","Timed Finals","1st","01:46.0",1.76666666666667,106,"","817","Shamrock Invitational",2020-01-24,"2019-2020","SCY",32,24
"1689","Hannah Burvill","hannahburvill","W","SR","50 Y Free","Timed Finals","–","0:23.01",0.3835,23.01,"R","773","Shamrock Invitational",2020-01-24,"2019-2020","SCY",19,16
"1690","Hannah Burvill","hannahburvill","W","SR","100 Y Back","Timed Finals","4th","0:54.72",0.912,54.72,"","749","SMU Classic",2019-10-11,"2019-2020","SCY",16,13
"1691","Hannah Burvill","hannahburvill","W","SR","100 Y Free","Timed Finals","3rd","0:49.83",0.8305,49.83,"","764","SMU Classic",2019-10-11,"2019-2020","SCY",38,27
"1692","Hannah Burvill","hannahburvill","W","SR","200 Y Back","Timed Finals","4th","01:58.2",1.97,118.2,"","760","SMU Classic",2019-10-11,"2019-2020","SCY",9,8
"1693","Hannah Burvill","hannahburvill","W","SR","200 Y Free","Timed Finals","4th","01:46.8",1.78,106.8,"","798","SMU Classic",2019-10-11,"2019-2020","SCY",33,24
"1694","Hannah Burvill","hannahburvill","W","SR","50 Y Free","Timed Finals","–","0:23.2",0.386666666666667,23.2,"R","754","SMU Classic",2019-10-11,"2019-2020","SCY",20,16
"1695","Helena Blumenau","helenablumenau","W","FR","1000 Y Free","Timed Finals","10th","10:59.2",10.9866666666667,659.2,"","549","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",1,4
"1696","Helena Blumenau","helenablumenau","W","FR","100 Y Free","Timed Finals","–","0:56.19",0.9365,56.19,"","533","Iowa vs. Michigan",2019-11-01,"2019-2020","SCY",1,3
"1697","Helena Blumenau","helenablumenau","W","FR","1000 Y Free","Timed Finals","6th","10:50.3",10.8383333333333,650.3,"","571","Iowa vs. Michigan",2019-11-01,"2019-2020","SCY",2,4
"1698","Helena Blumenau","helenablumenau","W","FR","500 Y Free","Timed Finals","8th","05:19.1",5.31833333333333,319.1,"","567","Iowa vs. Michigan",2019-11-01,"2019-2020","SCY",1,4
"1699","Helena Blumenau","helenablumenau","W","FR","100 Y Free","Timed Finals","–","0:56.56",0.942666666666667,56.56,"","523","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",2,3
"1700","Helena Blumenau","helenablumenau","W","FR","1000 Y Free","Timed Finals","–","11:06.3",11.105,666.3,"","531","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",3,4
"1701","Helena Blumenau","helenablumenau","W","FR","500 Y Free","Timed Finals","–","05:24.0",5.4,324,"","541","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",2,4
"1702","Helena Blumenau","helenablumenau","W","FR","100 Y Free","Timed Finals","–","0:54.96",0.916,54.96,"","570","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",3,3
"1703","Helena Blumenau","helenablumenau","W","FR","500 Y Free","Timed Finals","7th","05:19.0",5.31666666666667,319,"","567","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",3,4
"1704","Helena Blumenau","helenablumenau","W","FR","1000 Y Free","Prelims Swimoff","25th","10:43.5",10.725,643.5,"","590","Minnesota Invitational",2019-12-04,"2019-2020","SCY",4,4
"1705","Helena Blumenau","helenablumenau","W","FR","500 Y Free","Prelims","54th","05:09.8",5.16333333333333,309.8,"","619","Minnesota Invitational",2019-12-04,"2019-2020","SCY",4,4
"1706","Jackson Allmon","jacksonallmon","M","SO","100 Y Fly","Timed Finals","9th","0:50.5",0.841666666666667,50.5,"","609","Indiana vs. Iowa, Michigan",2019-11-02,"2019-2020","SCY",1,6
"1707","Jackson Allmon","jacksonallmon","M","SO","100 Y Free","Timed Finals","–","0:46.33",0.772166666666667,46.33,"R","639","Indiana vs. Iowa, Michigan",2019-11-02,"2019-2020","SCY",4,6
"1708","Jackson Allmon","jacksonallmon","M","SO","200 Y Fly","Timed Finals","11th","02:01.8",2.03,121.8,"","510","Indiana vs. Iowa, Michigan",2019-11-02,"2019-2020","SCY",6,11
"1709","Jackson Allmon","jacksonallmon","M","SO","200 Y Free","Timed Finals","10th","01:42.7",1.71166666666667,102.7,"","662","Indiana vs. Iowa, Michigan",2019-11-02,"2019-2020","SCY",7,10
"1710","Jackson Allmon","jacksonallmon","M","SO","100 Y Fly","Timed Finals","5th","0:50.31",0.8385,50.31,"","616","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",2,6
"1711","Jackson Allmon","jacksonallmon","M","SO","200 Y Fly","Timed Finals","5th","01:51.7",1.86166666666667,111.7,"","663","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",7,11
"1712","Jackson Allmon","jacksonallmon","M","SO","100 Y Fly","Timed Finals","–","0:51.0",0.85,51,"","591","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",3,6
"1713","Jackson Allmon","jacksonallmon","M","SO","100 Y Free","Timed Finals","–","0:46.72",0.778666666666667,46.72,"R","623","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",5,6
"1714","Jackson Allmon","jacksonallmon","M","SO","200 Y Fly","Timed Finals","5th","01:55.8",1.93,115.8,"","594","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",8,11
"1715","Jackson Allmon","jacksonallmon","M","SO","200 Y Free","Timed Finals","4th","01:44.0",1.73333333333333,104,"","637","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",8,10
"1716","Jackson Allmon","jacksonallmon","M","SO","100 Y Free","Timed Finals","–","0:46.76",0.779333333333333,46.76,"R","621","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",6,6
"1717","Jackson Allmon","jacksonallmon","M","SO","200 Y Fly","Timed Finals","8th","02:01.3",2.02166666666667,121.3,"","517","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",9,11
"1718","Jackson Allmon","jacksonallmon","M","SO","200 Y Free","Timed Finals","7th","01:43.5",1.725,103.5,"","648","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",9,10
"1719","Jackson Allmon","jacksonallmon","M","SO","500 Y Free","Timed Finals","8th","04:53.4",4.89,293.4,"","598","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",7,8
"1720","Jackson Allmon","jacksonallmon","M","SO","100 Y Fly","Timed Finals","3rd","0:49.36",0.822666666666667,49.36,"","652","Minnesota Invitational",2019-12-04,"2019-2020","SCY",4,6
"1721","Jackson Allmon","jacksonallmon","M","SO","200 Y Fly","Finals","26th","01:50.1",1.835,110.1,"","691","Minnesota Invitational",2019-12-04,"2019-2020","SCY",10,11
"1722","Jackson Allmon","jacksonallmon","M","SO","200 Y Free","Prelims","50th","01:42.0",1.7,102,"","675","Minnesota Invitational",2019-12-04,"2019-2020","SCY",10,10
"1723","Jackson Allmon","jacksonallmon","M","SO","500 Y Free","Prelims","50th","04:37.7",4.62833333333333,277.7,"","706","Minnesota Invitational",2019-12-04,"2019-2020","SCY",8,8
"1724","Jackson Allmon","jacksonallmon","M","SO","100 Y Fly","Timed Finals","7th","0:50.96",0.849333333333333,50.96,"","592","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",5,6
"1725","Jackson Allmon","jacksonallmon","M","SO","200 Y Fly","Timed Finals","6th","01:53.4",1.89,113.4,"","632","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",11,11
"1726","Jackson Allmon","jacksonallmon","M","SO","100 Y Fly","Timed Finals","14th","0:50.16",0.836,50.16,"","621","Shamrock Invitational",2020-01-24,"2019-2020","SCY",6,6
"1727","Jackson Allmon","jacksonallmon","M","SO","200 Y Fly","Timed Finals","15th","01:52.8",1.88,112.8,"","643","Shamrock Invitational",2020-01-24,"2019-2020","SCY",12,11
"1728","Jackson Allmon","jacksonallmon","M","SO","200 Y Free","Timed Finals","14th","01:40.1",1.66833333333333,100.1,"","715","Shamrock Invitational",2020-01-24,"2019-2020","SCY",11,10
"1729","Jackson Allmon","jacksonallmon","M","SO","500 Y Free","Timed Finals","19th","04:40.0",4.66666666666667,280,"","689","Shamrock Invitational",2020-01-24,"2019-2020","SCY",9,8
"1730","Jacob Rosenkoetter","jacobrosenkoetter","M","JR","100 Y Back","Timed Finals","–","0:51.46",0.857666666666667,51.46,"","604","Indiana vs. Iowa, Michigan",2019-11-02,"2019-2020","SCY",13,14
"1731","Jacob Rosenkoetter","jacobrosenkoetter","M","JR","200 Y Back","Timed Finals","–","01:53.6",1.89333333333333,113.6,"","599","Indiana vs. Iowa, Michigan",2019-11-02,"2019-2020","SCY",10,11
"1732","Jacob Rosenkoetter","jacobrosenkoetter","M","JR","100 Y Back","Timed Finals","–","0:51.25",0.854166666666667,51.25,"","611","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",14,14
"1733","Jacob Rosenkoetter","jacobrosenkoetter","M","JR","200 Y Back","Timed Finals","–","01:52.4",1.87333333333333,112.4,"","617","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",11,11
"1734","Jacob Rosenkoetter","jacobrosenkoetter","M","JR","50 Y Back","Timed Finals","–","0:23.79",0.3965,23.79,"R","–","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",9,9
"1735","Jacob Rosenkoetter","jacobrosenkoetter","M","JR","100 Y Back","Timed Finals","–","0:51.72",0.862,51.72,"","595","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",15,14
"1736","Jacob Rosenkoetter","jacobrosenkoetter","M","JR","200 Y Back","Timed Finals","5th","01:55.8",1.93,115.8,"","565","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",12,11
"1737","Jacob Rosenkoetter","jacobrosenkoetter","M","JR","50 Y Back","Timed Finals","5th","0:24.25",0.404166666666667,24.25,"","–","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",10,9
"1738","Jacob Rosenkoetter","jacobrosenkoetter","M","JR","100 Y Back","Timed Finals","7th","0:52.31",0.871833333333333,52.31,"","575","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",16,14
"1739","Jacob Rosenkoetter","jacobrosenkoetter","M","JR","200 Y Back","Timed Finals","7th","01:56.7",1.945,116.7,"","552","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",13,11
"1740","Jacob Rosenkoetter","jacobrosenkoetter","M","JR","50 Y Back","Timed Finals","–","0:24.15",0.4025,24.15,"R","–","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",11,9
"1741","Jacob Rosenkoetter","jacobrosenkoetter","M","JR","100 Y Back","Prelims","36th","0:50.13",0.8355,50.13,"","653","Minnesota Invitational",2019-12-04,"2019-2020","SCY",17,14
"1742","Jacob Rosenkoetter","jacobrosenkoetter","M","JR","200 Y Back","Prelims","40th","01:51.1",1.85166666666667,111.1,"","639","Minnesota Invitational",2019-12-04,"2019-2020","SCY",14,11
"1743","John Colin","johncolin","M","JR","100 Y Back","Timed Finals","8th","0:50.44",0.840666666666667,50.44,"","641","Indiana vs. Iowa, Michigan",2019-11-02,"2019-2020","SCY",16,20
"1744","John Colin","johncolin","M","JR","200 Y Back","Timed Finals","10th","01:55.5",1.925,115.5,"","570","Indiana vs. Iowa, Michigan",2019-11-02,"2019-2020","SCY",13,17
"1745","John Colin","johncolin","M","JR","100 Y Back","Timed Finals","2nd","0:49.77",0.8295,49.77,"","667","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",17,20
"1746","John Colin","johncolin","M","JR","200 Y Back","Timed Finals","–","01:52.7",1.87833333333333,112.7,"","612","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",14,17
"1747","John Colin","johncolin","M","JR","50 Y Back","Timed Finals","–","0:23.28",0.388,23.28,"R","–","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",9,13
"1748","John Colin","johncolin","M","JR","100 Y Back","Timed Finals","3rd","0:50.75",0.845833333333333,50.75,"","629","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",18,20
"1749","John Colin","johncolin","M","JR","200 Y Back","Timed Finals","7th","01:56.9",1.94833333333333,116.9,"","549","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",15,17
"1750","John Colin","johncolin","M","JR","50 Y Back","Timed Finals","–","0:23.22",0.387,23.22,"R","–","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",10,13
"1751","John Colin","johncolin","M","JR","100 Y Back","Timed Finals","2nd","0:49.84",0.830666666666667,49.84,"","664","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",19,20
"1752","John Colin","johncolin","M","JR","200 Y Back","Timed Finals","–","01:52.3",1.87166666666667,112.3,"","620","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",16,17
"1753","John Colin","johncolin","M","JR","50 Y Back","Timed Finals","–","0:23.17",0.386166666666667,23.17,"R","–","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",11,13
"1754","John Colin","johncolin","M","JR","100 Y Back","Timed Finals","–","0:48.47",0.807833333333333,48.47,"R","722","Minnesota Invitational",2019-12-04,"2019-2020","SCY",20,20
"1755","John Colin","johncolin","M","JR","100 Y Fly","Prelims","39th","0:50.82",0.847,50.82,"","597","Minnesota Invitational",2019-12-04,"2019-2020","SCY",4,4
"1756","John Colin","johncolin","M","JR","200 Y Back","Finals","28th","01:47.2",1.78666666666667,107.2,"","713","Minnesota Invitational",2019-12-04,"2019-2020","SCY",17,17
"1757","John Colin","johncolin","M","JR","50 Y Back","Timed Finals","–","0:22.74",0.379,22.74,"R","–","Minnesota Invitational",2019-12-04,"2019-2020","SCY",12,13
"1758","John Colin","johncolin","M","JR","50 Y Free","Finals","30th","0:20.55",0.3425,20.55,"","631","Minnesota Invitational",2019-12-04,"2019-2020","SCY",7,7
"1759","John Colin","johncolin","M","JR","100 Y Back","Timed Finals","3rd","0:49.34",0.822333333333333,49.34,"","685","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",21,20
"1760","John Colin","johncolin","M","JR","100 Y Free","Timed Finals","–","0:46.93",0.782166666666667,46.93,"R","615","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",4,4
"1761","John Colin","johncolin","M","JR","200 Y Back","Timed Finals","6th","01:50.9",1.84833333333333,110.9,"","643","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",18,17
"1762","John Colin","johncolin","M","JR","50 Y Back","Timed Finals","–","0:23.21",0.386833333333333,23.21,"R","–","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",13,13
"1763","John Colin","johncolin","M","JR","100 Y Back","Timed Finals","–","0:49.75",0.829166666666667,49.75,"R","668","Shamrock Invitational",2020-01-24,"2019-2020","SCY",22,20
"1764","John Colin","johncolin","M","JR","100 Y Fly","Timed Finals","29th","0:53.67",0.8945,53.67,"","507","Shamrock Invitational",2020-01-24,"2019-2020","SCY",5,4
"1765","John Colin","johncolin","M","JR","200 Y Back","Timed Finals","22nd","01:55.1",1.91833333333333,115.1,"","576","Shamrock Invitational",2020-01-24,"2019-2020","SCY",19,17
"1766","John Colin","johncolin","M","JR","50 Y Back","Timed Finals","–","0:23.13",0.3855,23.13,"R","–","Shamrock Invitational",2020-01-24,"2019-2020","SCY",14,13
"1767","John Colin","johncolin","M","JR","50 Y Free","Timed Finals","17th","0:21.11",0.351833333333333,21.11,"","582","Shamrock Invitational",2020-01-24,"2019-2020","SCY",8,7
"1768","Jonatan Posligua","jonatanposligua","M","JR","1M Diving","Timed Finals","9th","",0,254.95,"","–","Indiana vs. Iowa, Michigan",2019-11-02,"2019-2020","SCY",13,14
"1769","Jonatan Posligua","jonatanposligua","M","JR","3M Diving","Timed Finals","10th","",0,232.65,"","–","Indiana vs. Iowa, Michigan",2019-11-02,"2019-2020","SCY",16,15
"1770","Jonatan Posligua","jonatanposligua","M","JR","1M Diving","Timed Finals","4th","",0,274.25,"","–","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",14,14
"1771","Jonatan Posligua","jonatanposligua","M","JR","1M Diving","Timed Finals","3rd","",0,267.65,"","–","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",15,14
"1772","Jonatan Posligua","jonatanposligua","M","JR","3M Diving","Timed Finals","2nd","",0,274.45,"","–","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",17,15
"1773","Jonatan Posligua","jonatanposligua","M","JR","1M Diving","Timed Finals","5th","",0,273.55,"","–","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",16,14
"1774","Jonatan Posligua","jonatanposligua","M","JR","3M Diving","Timed Finals","7th","",0,310.15,"","–","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",18,15
"1775","Jonatan Posligua","jonatanposligua","M","JR","10M Diving","Timed Finals","3rd","",0,303.85,"","–","Minnesota Invitational",2019-12-04,"2019-2020","SCY",6,5
"1776","Jonatan Posligua","jonatanposligua","M","JR","1M Diving","Prelims","17th","",0,221.1,"","–","Minnesota Invitational",2019-12-04,"2019-2020","SCY",17,14
"1777","Jonatan Posligua","jonatanposligua","M","JR","3M Diving","Finals","15th","",0,273.3,"","–","Minnesota Invitational",2019-12-04,"2019-2020","SCY",19,15
"1778","Jonatan Posligua","jonatanposligua","M","JR","1M Diving","Timed Finals","6th","",0,233.1,"","–","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",18,14
"1779","Jonatan Posligua","jonatanposligua","M","JR","3M Diving","Timed Finals","5th","",0,298.43,"","–","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",20,15
"1780","Jonatan Posligua","jonatanposligua","M","JR","1M Diving","Timed Finals","9th","",0,271,"","–","Shamrock Invitational",2020-01-24,"2019-2020","SCY",19,14
"1781","Jonatan Posligua","jonatanposligua","M","JR","3M Diving","Timed Finals","8th","",0,302.65,"","–","Shamrock Invitational",2020-01-24,"2019-2020","SCY",21,15
"1782","Julia Koluch","juliakoluch","W","FR","100 Y Back","Timed Finals","–","0:57.83",0.963833333333333,57.83,"","634","Iowa State vs. Iowa",2019-12-13,"2019-2020","SCY",1,9
"1783","Julia Koluch","juliakoluch","W","FR","200 Y Back","Timed Finals","3rd","02:02.3",2.03833333333333,122.3,"","685","Iowa State vs. Iowa",2019-12-13,"2019-2020","SCY",1,8
"1784","Julia Koluch","juliakoluch","W","FR","100 Y Back","Timed Finals","6th","0:56.81",0.946833333333333,56.81,"","669","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",2,9
"1785","Julia Koluch","juliakoluch","W","FR","200 Y Back","Timed Finals","6th","02:02.5",2.04166666666667,122.5,"","682","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",2,8
