id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,away_id,away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,excitement_index
332690202,2013,5,regular,2013-09-26T19:30:00.000Z,,false,false,20137,3674,Skelly Field at H. A. Chapman Stadium,202,Tulsa,Conference USA,21,0,14,0,7,0.5042639464120156,66,Iowa State,Big 12,38,7,7,14,10,0.49573605358798445,6.58769544258922
332712628,2013,5,regular,2013-09-28T12:00:00.000Z,,false,false,45111,3616,Amon G. Carter Stadium,2628,TCU,Big 12,48,0,7,10,31,0.8227419078448348,2567,SMU,American Athletic,17,7,3,0,7,0.1772580921551652,6.28856285484431
332710277,2013,5,regular,2013-09-28T12:00:00.000Z,,false,true,57280,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,30,14,10,0,6,0.9769115965762742,197,Oklahoma State,Big 12,21,7,7,7,0,0.023088403423725756,6.53591347806821
332710087,2013,5,regular,2013-09-28T15:30:00.000Z,,false,false,80795,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,21,7,0,7,7,0.40434779215185535,201,Oklahoma,Big 12,35,14,7,6,8,0.5956522078481447,3.63691552692242
332760066,2013,6,regular,2013-10-03T19:30:00.000Z,,false,true,52762,3772,Jack Trice Stadium,66,Iowa State,Big 12,30,0,13,7,10,0.649503088786037,251,Texas,Big 12,31,10,7,7,7,0.350496911213963,7.90763095822283
332782305,2013,6,regular,2013-10-05T12:00:00.000Z,,false,true,25648,3833,Memorial Stadium,2305,Kansas,Big 12,16,10,0,0,6,0.05553604036631592,2641,Texas Tech,Big 12,54,0,20,17,17,0.9444639596336841,3.63547227601928
332780197,2013,6,regular,2013-10-05T15:30:00.000Z,,false,true,58841,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,33,7,10,6,10,0.9349340264232129,2306,Kansas State,Big 12,29,7,7,7,8,0.06506597357678712,6.67394110554412
332780201,2013,6,regular,2013-10-05T19:00:00.000Z,,false,true,84992,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,20,3,10,0,7,0.775208073905726,2628,TCU,Big 12,17,0,0,10,7,0.224791926094274,5.44072174170851
332780239,2013,6,regular,2013-10-05T20:00:00.000Z,,false,true,45467,3724,Floyd Casey Stadium,239,Baylor,Big 12,73,28,28,10,7,0.9999842342196504,277,West Virginia,Big 12,42,7,7,7,21,0.000015765780349563663,1.16631560306712
332852641,2013,7,regular,2013-10-12T12:00:00.000Z,,false,true,57367,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,42,14,7,7,14,0.9849863473633893,66,Iowa State,Big 12,35,7,14,0,14,0.015013652636610697,5.55066335112087
332852628,2013,7,regular,2013-10-12T12:00:00.000Z,,false,true,41894,3616,Amon G. Carter Stadium,2628,TCU,Big 12,27,7,3,14,3,0.8600612602187487,2305,Kansas,Big 12,17,3,7,7,0,0.13993873978125126,4.15337094379051
332850251,2013,7,regular,2013-10-12T12:00:00.000Z,,true,true,92500,,,251,Texas,Big 12,36,10,13,13,0,0.9590649854130704,201,Oklahoma,Big 12,20,3,7,3,7,0.04093501458692961,2.97955922545414
332852306,2013,7,regular,2013-10-12T15:30:00.000Z,,false,true,52803,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,25,0,10,15,0,0.8646635328722552,239,Baylor,Big 12,35,7,14,0,14,0.13533646712774483,7.25600477846103
332920197,2013,8,regular,2013-10-19T12:00:00.000Z,,false,true,59638,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,24,7,10,0,7,0.9866781072033515,2628,TCU,Big 12,10,0,0,3,7,0.013321892796648527,4.41874911103971
332920277,2013,8,regular,2013-10-19T12:00:00.000Z,,false,true,54084,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,27,0,13,14,0,0.51550678969969,2641,Texas Tech,Big 12,37,10,3,10,14,0.48449321030031,5.57032195541754
332922305,2013,8,regular,2013-10-19T15:30:00.000Z,,false,true,41113,3833,Memorial Stadium,2305,Kansas,Big 12,19,7,6,0,6,0.5159723569470585,201,Oklahoma,Big 12,34,0,18,7,9,0.48402764305294155,3.15677722238068
332920239,2013,8,regular,2013-10-19T19:00:00.000Z,,false,true,46825,3724,Floyd Casey Stadium,239,Baylor,Big 12,71,17,20,14,20,0.9999739595772327,66,Iowa State,Big 12,7,0,0,0,7,0.0000260404227673261,3.65283326753691
332990066,2013,9,regular,2013-10-26T12:00:00.000Z,,false,true,56800,3772,Jack Trice Stadium,66,Iowa State,Big 12,27,7,13,0,7,0.4468786064857164,197,Oklahoma State,Big 12,58,21,7,17,13,0.5531213935142836,5.51335569210852
332992306,2013,9,regular,2013-10-26T15:45:00.000Z,,false,true,52898,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,35,7,0,7,21,0.8435961582040304,277,West Virginia,Big 12,12,0,9,3,0,0.15640384179596956,5.20025039751312
332990201,2013,9,regular,2013-10-26T16:45:00.000Z,,false,true,84734,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,38,0,14,14,10,0.9023182311903627,2641,Texas Tech,Big 12,30,7,0,17,6,0.0976817688096373,5.34369956430585
332992305,2013,9,regular,2013-10-26T19:00:00.000Z,,false,true,32264,3833,Memorial Stadium,2305,Kansas,Big 12,14,0,0,7,7,0.027522851224950944,239,Baylor,Big 12,59,21,17,14,7,0.9724771487750491,2.09710464238726
332992628,2013,9,regular,2013-10-26T19:30:00.000Z,,false,true,48212,3616,Amon G. Carter Stadium,2628,TCU,Big 12,7,7,0,0,0,0.5263128002948374,251,Texas,Big 12,30,10,10,7,3,0.4736871997051626,3.3652448035765
333062628,2013,10,regular,2013-11-02T15:30:00.000Z,,false,true,41632,3616,Amon G. Carter Stadium,2628,TCU,Big 12,27,10,7,0,10,0.845891134589961,277,West Virginia,Big 12,30,3,7,0,17,0.154108865410039,5.66172428877307
333062306,2013,10,regular,2013-11-02T15:30:00.000Z,,false,true,52542,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,41,10,7,3,21,0.9987409384823807,66,Iowa State,Big 12,7,0,0,0,7,0.001259061517619342,1.87018195285196
333060251,2013,10,regular,2013-11-02T15:30:00.000Z,,false,true,97105,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,35,0,14,14,7,0.3399099081700988,2305,Kansas,Big 12,13,0,3,3,7,0.6600900918299012,4.21749311828991
333062641,2013,10,regular,2013-11-02T19:00:00.000Z,,false,true,61836,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,34,3,21,7,3,0.8631779192713871,197,Oklahoma State,Big 12,52,21,7,21,3,0.1368220807286129,4.18400962397387
333110239,2013,11,regular,2013-11-07T19:30:00.000Z,,false,true,50537,3724,Floyd Casey Stadium,239,Baylor,Big 12,41,3,21,10,7,0.999330513906456,201,Oklahoma,Big 12,12,0,5,7,0,0.0006694860935440028,3.88444632430175
333132641,2013,11,regular,2013-11-09T12:00:00.000Z,,false,true,54609,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,26,10,0,9,7,0.7961374921912108,2306,Kansas State,Big 12,49,14,21,0,14,0.20386250780878923,3.86615854602559
333130066,2013,11,regular,2013-11-09T12:00:00.000Z,,false,true,54922,3772,Jack Trice Stadium,66,Iowa State,Big 12,17,0,7,10,0,0.49904594093221327,2628,TCU,Big 12,21,7,7,0,7,0.5009540590677868,7.84428686658932
333130197,2013,11,regular,2013-11-09T16:00:00.000Z,,false,true,58476,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,42,14,14,0,14,0.699570876783268,2305,Kansas,Big 12,6,0,0,3,3,0.300429123216732,1.43089848882919
333130277,2013,11,regular,2013-11-09T19:00:00.000Z,,false,true,58570,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,40,9,10,7,14,0.3507602984854579,251,Texas,Big 12,47,3,10,17,10,0.6492397015145421,6.994407145421
333200201,2013,12,regular,2013-11-16T12:00:00.000Z,,false,true,84776,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,48,0,10,17,21,0.9592350065743493,66,Iowa State,Big 12,10,0,10,0,0,0.04076499342565065,4.27989171538905
333202305,2013,12,regular,2013-11-16T12:00:00.000Z,,false,true,30809,3833,Memorial Stadium,2305,Kansas,Big 12,31,3,14,7,7,0.4413781987235741,277,West Virginia,Big 12,19,7,0,0,12,0.5586218012764259,4.57147729329156
333202306,2013,12,regular,2013-11-16T15:30:00.000Z,,false,true,52697,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,33,14,3,10,6,0.6361555334286811,2628,TCU,Big 12,31,0,7,21,3,0.36384446657131886,5.79699970741738
333200251,2013,12,regular,2013-11-16T15:30:00.000Z,,false,true,99739,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,13,3,7,3,0,0.37849202022223916,197,Oklahoma State,Big 12,38,7,21,10,0,0.6215079797777608,4.5979783688009
333200239,2013,12,regular,2013-11-16T19:20:00.000Z,,true,true,69188,,,239,Baylor,Big 12,63,21,14,21,7,0.9660676673092613,2641,Texas Tech,Big 12,34,20,7,7,0,0.0339323326907387,4.33122626749171
333272306,2013,13,regular,2013-11-23T12:00:00.000Z,,false,true,52773,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,31,0,21,3,7,0.5256363891533165,201,Oklahoma,Big 12,41,7,17,3,14,0.47436361084668355,5.95491427531482
333270197,2013,13,regular,2013-11-23T20:00:00.000Z,,false,true,60218,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,49,7,7,21,14,0.9656051799782402,239,Baylor,Big 12,17,0,3,0,14,0.03439482002175975,4.82339555793529
333270066,2013,13,regular,2013-11-23T20:00:00.000Z,,false,true,54081,3772,Jack Trice Stadium,66,Iowa State,Big 12,34,7,3,17,7,0.9628589562514132,2305,Kansas,Big 12,0,0,0,0,0,0.037141043748586844,4.22863382966827
333320251,2013,14,regular,2013-11-28T19:30:00.000Z,,false,true,100668,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,41,10,10,7,14,0.7787556849432359,2641,Texas Tech,Big 12,16,7,3,0,6,0.22124431505676412,3.90458065501083
333342305,2013,14,regular,2013-11-30T12:00:00.000Z,,false,true,43610,3833,Memorial Stadium,2305,Kansas,Big 12,10,0,10,0,0,0.4066131882405006,2306,Kansas State,Big 12,31,14,7,7,3,0.5933868117594994,2.53476351525
333342628,2013,14,regular,2013-11-30T15:30:00.000Z,,false,true,43568,3616,Amon G. Carter Stadium,2628,TCU,Big 12,38,3,14,14,7,0.285078368330483,239,Baylor,Big 12,41,10,17,14,0,0.714921631669517,9.24816632290731
333340277,2013,14,regular,2013-11-30T16:00:00.000Z,,false,true,33735,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,44,17,14,0,7,0.6027270008606344,66,Iowa State,Big 12,52,7,7,0,24,0.39727299913936565,4.59620532125419
333410197,2013,15,regular,2013-12-07T12:00:00.000Z,,false,true,58520,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,24,7,3,7,7,0.7089311378256201,201,Oklahoma,Big 12,33,7,3,7,16,0.2910688621743799,7.60950343806588
333410239,2013,15,regular,2013-12-07T15:30:00.000Z,,false,true,51728,3724,Floyd Casey Stadium,239,Baylor,Big 12,30,3,0,17,10,0.9916264619067628,251,Texas,Big 12,10,0,3,0,7,0.008373538093237154,3.81160981596448
