id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,away_id,away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,excitement_index
400934549,2017,11,regular,2017-11-11T12:00:00.000Z,,true,true,34482,3687,AT&T Stadium,239,Baylor,Big 12,24,7,0,7,10,0.762799275806791,2641,Texas Tech,Big 12,38,14,7,10,7,0.23720072419320903,3.2477821143125
400934548,2017,11,regular,2017-11-11T12:00:00.000Z,,false,true,61500,3772,Jack Trice Stadium,66,Iowa State,Big 12,42,14,7,7,14,0.02604143652400674,197,Oklahoma State,Big 12,49,7,14,10,18,0.9739585634759933,6.57322008600883
400934547,2017,11,regular,2017-11-11T15:30:00.000Z,,false,true,51233,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,23,6,14,0,3,0.054417905964199154,277,West Virginia,Big 12,28,7,21,0,0,0.9455820940358008,7.67378766875733
400934546,2017,11,regular,2017-11-11T18:00:00.000Z,,false,true,96557,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,42,28,7,0,7,0.9964879444181968,2305,Kansas,Big 12,27,7,10,3,7,0.0035120555818032306,2.56346573410904
400934550,2017,11,regular,2017-11-11T20:00:00.000Z,,false,true,0,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,38,17,21,0,0,0.9951942539766914,2628,TCU,Big 12,20,7,7,0,6,0.004805746023308632,2.75770248523822
400934554,2017,12,regular,2017-11-18T12:00:00.000Z,,false,true,53133,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,14,0,0,7,7,0.09794381095963457,251,Texas,Big 12,28,0,14,7,7,0.9020561890403654,4.47685919036927
400934555,2017,12,regular,2017-11-18T12:00:00.000Z,,false,true,51278,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,3,3,0,0,0,0.10417874565285765,2628,TCU,Big 12,27,0,10,7,10,0.8958212543471423,4.92885939361645
400934551,2017,12,regular,2017-11-18T14:30:00.000Z,,false,true,40653,4727,McLane Stadium,239,Baylor,Big 12,13,7,3,3,0,0.21226746354980067,66,Iowa State,Big 12,23,7,10,3,3,0.7877325364501994,5.93541634303989
400934552,2017,12,regular,2017-11-18T15:30:00.000Z,,false,true,56790,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,40,10,3,7,20,0.9876335060744319,2306,Kansas State,Big 12,45,7,21,14,3,0.0123664939255681,4.85237520878763
400934553,2017,12,regular,2017-11-18T15:30:00.000Z,,false,true,22854,3833,Memorial Stadium,2305,Kansas,Big 12,3,0,3,0,0,0.0035390825595033653,201,Oklahoma,Big 12,41,7,14,7,13,0.9964609174404966,3.02230810647017
400934556,2017,13,regular,2017-11-24T12:00:00.000Z,,false,true,43015,3616,Amon G. Carter Stadium,2628,TCU,Big 12,45,14,7,14,10,0.9985496195519553,239,Baylor,Big 12,22,9,10,3,0,0.0014503804480446858,4.29578932845834
400934557,2017,13,regular,2017-11-24T20:00:00.000Z,,false,true,100629,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,23,7,13,0,3,0.27332902572551254,2641,Texas Tech,Big 12,27,7,3,3,14,0.7266709742744875,5.70690239328096
400934559,2017,13,regular,2017-11-25T12:00:00.000Z,,false,true,56790,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,58,10,24,14,10,0.9988375704834573,2305,Kansas,Big 12,17,3,7,7,0,0.0011624295165426624,1.48337451979955
400934558,2017,13,regular,2017-11-25T15:30:00.000Z,,false,true,49554,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,20,0,7,0,13,0.2792263931836293,66,Iowa State,Big 12,19,3,3,6,7,0.7207736068163707,5.4733289897492
400934560,2017,13,regular,2017-11-25T15:45:00.000Z,,false,true,86117,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,59,14,31,14,0,0.9998803094445744,277,West Virginia,Big 12,31,3,7,14,7,0.00011969055542560003,1.39255104287351
400955157,2017,14,regular,2017-12-02T12:30:00.000Z,,true,true,64104,3687,AT&T Stadium,201,Oklahoma,Big 12,41,17,7,17,0,0.9994166233796874,2628,TCU,Big 12,17,0,17,0,0,0.0005833766203126034,2.42643983455417
