id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,away_id,away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,excitement_index
322872305,2012,7,regular,2012-10-13T15:30:00.000Z,,false,true,31115,3833,Memorial Stadium,2305,Kansas,Big 12,14,0,0,0,14,0.7670564646333886,197,Oklahoma State,Big 12,20,0,10,7,3,0.2329435353666114,4.83562629413345
322870239,2012,7,regular,2012-10-13T19:00:00.000Z,,false,true,42524,3724,Floyd Casey Stadium,239,Baylor,Big 12,21,7,0,14,0,0.6078468500646548,2628,TCU,Big 12,49,7,7,14,21,0.3921531499353452,3.71718068107217
322940197,2012,8,regular,2012-10-20T12:00:00.000Z,,false,true,57019,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,31,7,10,7,7,0.9864790041222493,66,Iowa State,Big 12,10,10,0,0,0,0.013520995877750686,4.62222790477198
322942628,2012,8,regular,2012-10-20T15:30:00.000Z,,false,true,47894,3616,Amon G. Carter Stadium,2628,TCU,Big 12,53,10,10,3,13,0.760279923975212,2641,Texas Tech,Big 12,56,7,14,0,15,0.23972007602478795,6.6611650569852
322940201,2012,8,regular,2012-10-20T19:00:00.000Z,,false,true,84532,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,52,10,28,14,0,0.9998816541324718,2305,Kansas,Big 12,7,0,0,0,7,0.00011834586752823562,1.91278819184585
322940277,2012,8,regular,2012-10-20T19:00:00.000Z,,false,true,60101,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,14,0,7,0,7,0.1921437771810024,2306,Kansas State,Big 12,55,10,21,21,3,0.8078562228189976,1.59690012978609
322940251,2012,8,regular,2012-10-20T20:00:00.000Z,,false,true,101353,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,56,14,28,7,7,0.8783863524873672,239,Baylor,Big 12,50,21,10,12,7,0.12161364751263282,4.19080480821692
323012305,2012,9,regular,2012-10-27T12:00:00.000Z,,false,true,40097,3833,Memorial Stadium,2305,Kansas,Big 12,17,0,14,0,3,0.7694320351428938,251,Texas,Big 12,21,7,0,0,14,0.23056796485710618,5.94595448536485
323010197,2012,9,regular,2012-10-27T15:30:00.000Z,,false,true,57183,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,36,3,6,14,13,0.97572081919078,2628,TCU,Big 12,14,14,0,0,0,0.02427918080921998,4.77743261885529
323012306,2012,9,regular,2012-10-27T15:30:00.000Z,,false,true,50766,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,55,3,10,21,21,0.9521692833316023,2641,Texas Tech,Big 12,24,7,3,7,7,0.047830716668397666,3.0856628323393
