gameId,season,week,opponent,teamScore,opponentScore,driveId,playId,period,yardsToGoal,down,distance,athleteId,athleteName,statType,stat
401112148,2019,4,Illinois,35,38,40111214830,401112148104879104,4,62,1,10,4569587,Wan'Dale Robinson,Rush,4
401112148,2019,4,Illinois,35,38,40111214830,401112148104879105,4,58,2,6,4569587,Wan'Dale Robinson,Rush,4
401112148,2019,4,Illinois,35,38,40111214830,401112148104879109,4,43,3,8,4361182,Adrian Martinez,Rush,10
401112148,2019,4,Illinois,35,38,40111214830,401112148104879106,4,54,3,2,4037295,Dedrick Mills,Rush,9
401112148,2019,4,Illinois,35,38,40111214830,401112148104879107,4,45,1,10,3863893,Kanawai Noa,Target,1
401112148,2019,4,Illinois,35,38,40111214830,401112148104879107,4,45,1,10,4361182,Adrian Martinez,Incompletion,1
401112148,2019,4,Illinois,35,38,40111214830,401112148104879110,4,33,1,10,4569587,Wan'Dale Robinson,Rush,6
401112148,2019,4,Illinois,42,38,40111214830,401112148104919903,4,1,1,1,4569587,Wan'Dale Robinson,Touchdown,1
401112148,2019,4,Illinois,42,38,40111214830,401112148104919903,4,1,1,1,4569587,Wan'Dale Robinson,Rush,1
401112148,2019,4,Illinois,7,21,40111214812,401112148102865304,2,75,1,10,4569587,Wan'Dale Robinson,Rush,6
401112148,2019,4,Illinois,7,21,40111214812,401112148102865306,2,69,3,4,4569587,Wan'Dale Robinson,Reception,3
401112148,2019,4,Illinois,7,21,40111214812,401112148102865306,2,69,3,4,4361182,Adrian Martinez,Completion,3
401112148,2019,4,Illinois,7,21,40111214812,401112148102865305,2,69,2,4,4361182,Adrian Martinez,Rush,0
401112148,2019,4,Illinois,0,7,4011121484,401112148101898402,1,63,1,10,4361182,Adrian Martinez,Fumble,1
401112148,2019,4,Illinois,0,7,4011121484,401112148101898402,1,63,1,10,4361182,Adrian Martinez,Rush,-4
401112148,2019,4,Illinois,0,7,4011121484,401112148101898401,1,85,1,10,4569587,Wan'Dale Robinson,Reception,22
401112148,2019,4,Illinois,0,7,4011121484,401112148101898401,1,85,1,10,4361182,Adrian Martinez,Completion,22
401112148,2019,4,Illinois,42,38,40111214832,401112148104936105,4,11,2,8,4569587,Wan'Dale Robinson,Rush,1
401112148,2019,4,Illinois,42,38,40111214832,401112148104978702,4,8,3,8,4361182,Adrian Martinez,Rush,3
401112148,2019,4,Illinois,42,38,40111214832,401112148104978002,4,5,2,5,4361182,Adrian Martinez,Rush,-3
401112148,2019,4,Illinois,42,38,40111214832,401112148104936104,4,13,1,10,4569587,Wan'Dale Robinson,Rush,2
401112148,2019,4,Illinois,42,38,40111214832,401112148104936103,4,57,2,2,4361182,Adrian Martinez,Rush,44
401112148,2019,4,Illinois,42,38,40111214832,401112148104936101,4,80,1,10,4569587,Wan'Dale Robinson,Rush,5
401112148,2019,4,Illinois,42,38,40111214832,401112148104936106,4,10,3,7,4569587,Wan'Dale Robinson,Reception,9
401112148,2019,4,Illinois,42,38,40111214832,401112148104936106,4,10,3,7,4361182,Adrian Martinez,Completion,9
401112148,2019,4,Illinois,42,38,40111214832,401112148104936102,4,65,1,10,4569587,Wan'Dale Robinson,Rush,8
401112148,2019,4,Illinois,42,38,40111214832,401112148104936107,4,1,1,1,4569587,Wan'Dale Robinson,Rush,-4
401112148,2019,4,Illinois,7,14,4011121487,401112148101949806,1,50,3,2,4034841,JoJo Domann,Sack,1
401112148,2019,4,Illinois,42,38,40111214833,401112148104979603,4,80,2,10,4034849,Lamar Jackson,Pass Breakup,1
401112148,2019,4,Illinois,42,38,40111214833,401112148104979605,4,80,4,10,4034840,Marquel Dismuke,Pass Breakup,1
401112148,2019,4,Illinois,42,38,40111214833,401112148104979604,4,80,3,10,4034840,Marquel Dismuke,Pass Breakup,1
401112148,2019,4,Illinois,42,38,40111214833,401112148104979602,4,80,1,10,4034849,Lamar Jackson,Pass Breakup,1
401112148,2019,4,Illinois,27,35,40111214828,401112148104849902,4,8,2,3,4569587,Wan'Dale Robinson,Rush,6
401112148,2019,4,Illinois,27,35,40111214828,401112148103989507,3,44,1,10,4569587,Wan'Dale Robinson,Rush,11
401112148,2019,4,Illinois,27,35,40111214828,401112148103989509,3,15,1,10,4569587,Wan'Dale Robinson,Rush,7
401112148,2019,4,Illinois,27,35,40111214828,401112148103989508,3,33,1,10,4361182,Adrian Martinez,Rush,18
401112148,2019,4,Illinois,27,35,40111214828,401112148103989506,3,64,1,10,4034860,JD Spielman,Reception,20
401112148,2019,4,Illinois,27,35,40111214828,401112148103989506,3,64,1,10,4361182,Adrian Martinez,Completion,20
401112148,2019,4,Illinois,35,35,40111214828,401112148103945903,4,2,1,2,4037295,Dedrick Mills,Touchdown,1
401112148,2019,4,Illinois,35,35,40111214828,401112148103945903,4,2,1,2,4037295,Dedrick Mills,Rush,2
401112242,2019,6,Northwestern,10,10,40111224225,401112242104944301,4,75,1,10,4034856,Collin Miller,Fumble Forced,1
401112242,2019,6,Northwestern,10,10,40111224226,401112242104969102,4,50,2,10,4569587,Wan'Dale Robinson,Rush,-4
401112242,2019,6,Northwestern,10,10,40111224226,401112242104969103,4,54,3,14,4034862,Jack Stoll,Target,1
401112242,2019,6,Northwestern,10,10,40111224226,401112242104969103,4,54,3,14,4243539,Noah Vedral,Incompletion,1
401112242,2019,6,Northwestern,10,10,40111224226,401112242104969101,4,50,1,10,3863893,Kanawai Noa,Target,1
401112242,2019,6,Northwestern,10,10,40111224226,401112242104969101,4,50,1,10,4243539,Noah Vedral,Incompletion,1
401112242,2019,6,Northwestern,10,3,40111224213,401112242102999403,2,46,1,10,4361195,Caleb Tannor,Sack,1
401112242,2019,6,Northwestern,10,3,40111224213,401112242102999403,2,46,1,10,4034861,Ben Stille,Sack,1
401112242,2019,6,Northwestern,0,0,4011122422,401112242101868902,1,47,2,5,4037295,Dedrick Mills,Rush,4
401112242,2019,6,Northwestern,0,0,4011122422,401112242101868904,1,48,3,6,4361182,Adrian Martinez,Incompletion,1
401112242,2019,6,Northwestern,0,0,4011122422,401112242101868901,1,52,1,10,4034860,JD Spielman,Reception,5
401112242,2019,6,Northwestern,0,0,4011122422,401112242101868901,1,52,1,10,4361182,Adrian Martinez,Completion,5
401112242,2019,6,Northwestern,10,10,40111224222,401112242104875501,4,78,1,10,4243539,Noah Vedral,Rush,7
401112242,2019,6,Northwestern,10,10,40111224222,401112242104875504,4,79,3,11,4243539,Noah Vedral,Rush,3
401112242,2019,6,Northwestern,10,10,40111224222,401112242104875503,4,76,2,8,4037295,Dedrick Mills,Rush,-3
401112242,2019,6,Northwestern,10,10,40111224224,401112242104917402,4,80,1,10,4243539,Noah Vedral,Rush,5
401112242,2019,6,Northwestern,10,10,40111224224,401112242104917407,4,58,3,1,4243539,Noah Vedral,Rush,0
401112242,2019,6,Northwestern,10,10,40111224224,401112242104917404,4,72,3,2,4243539,Noah Vedral,Rush,5
401112242,2019,6,Northwestern,10,10,40111224224,401112242104917403,4,75,2,5,4426948,Luke McCaffrey,Rush,3
401112242,2019,6,Northwestern,10,10,40111224224,401112242104917405,4,67,1,10,4569587,Wan'Dale Robinson,Reception,9
401112242,2019,6,Northwestern,10,10,40111224224,401112242104917405,4,67,1,10,4243539,Noah Vedral,Completion,9
401112242,2019,6,Northwestern,10,10,40111224219,401112242103965607,3,61,3,3,4034841,JoJo Domann,Pass Breakup,1
401112242,2019,6,Northwestern,10,10,40111224216,401112242103887907,3,45,3,4,4361198,Maurice Washington,Rush,-1
401112242,2019,6,Northwestern,10,10,40111224216,401112242103887904,3,75,1,10,4569587,Wan'Dale Robinson,Reception,24
401112242,2019,6,Northwestern,10,10,40111224216,401112242103887904,3,75,1,10,4361182,Adrian Martinez,Completion,24
401112242,2019,6,Northwestern,10,10,40111224216,401112242103887905,3,51,1,10,4361202,Mike Williams,Reception,5
401112242,2019,6,Northwestern,10,10,40111224216,401112242103887905,3,51,1,10,4361182,Adrian Martinez,Completion,5
401112242,2019,6,Northwestern,10,10,40111224216,401112242103887906,3,46,2,5,4361198,Maurice Washington,Rush,1
401112242,2019,6,Northwestern,0,0,4011122424,401112242101918705,1,52,3,4,3863893,Kanawai Noa,Reception,8
401112242,2019,6,Northwestern,0,0,4011122424,401112242101918705,1,52,3,4,4361182,Adrian Martinez,Completion,8
401112242,2019,6,Northwestern,0,0,4011122424,401112242101918704,1,56,2,8,4034862,Jack Stoll,Reception,4
401112242,2019,6,Northwestern,0,0,4011122424,401112242101918704,1,56,2,8,4361182,Adrian Martinez,Completion,4
401112242,2019,6,Northwestern,0,0,4011122424,401112242101918701,1,70,1,10,4037295,Dedrick Mills,Rush,0
401112242,2019,6,Northwestern,0,0,4011122424,401112242101918706,1,44,1,10,4569587,Wan'Dale Robinson,Rush,-6
401112242,2019,6,Northwestern,0,0,4011122424,401112242101918707,1,50,2,16,4361182,Adrian Martinez,Rush,8
401112242,2019,6,Northwestern,0,0,4011122424,401112242101918702,1,70,2,10,4037295,Dedrick Mills,Rush,12
401112242,2019,6,Northwestern,0,0,4011122424,401112242101918703,1,58,1,10,4037295,Dedrick Mills,Rush,2
401112242,2019,6,Northwestern,7,0,4011122424,401112242101957401,1,42,3,8,4569587,Wan'Dale Robinson,Touchdown,1
401112242,2019,6,Northwestern,7,0,4011122424,401112242101957401,1,42,3,8,4569587,Wan'Dale Robinson,Rush,42
401112242,2019,6,Northwestern,10,10,40111224228,401112242104994702,4,48,2,9,4569587,Wan'Dale Robinson,Reception,32
401112242,2019,6,Northwestern,10,10,40111224228,401112242104994702,4,48,2,9,4243539,Noah Vedral,Completion,32
401112242,2019,6,Northwestern,10,10,40111224228,401112242104995803,4,20,2,14,4243539,Noah Vedral,Rush,8
401112242,2019,6,Northwestern,10,10,40111224228,401112242104989901,4,49,1,10,4037295,Dedrick Mills,Rush,1
401112242,2019,6,Northwestern,10,10,40111224228,401112242104995804,4,12,3,6,4243539,Noah Vedral,Rush,5
401112242,2019,6,Northwestern,10,10,40111224228,401112242104995802,4,21,1,15,4037295,Dedrick Mills,Rush,1
401112242,2019,6,Northwestern,10,3,40111224212,401112242102988501,2,91,1,10,4034860,JD Spielman,Reception,14
401112242,2019,6,Northwestern,10,3,40111224212,401112242102988501,2,91,1,10,4361182,Adrian Martinez,Completion,14
401112242,2019,6,Northwestern,10,3,40111224212,401112242102988502,2,77,1,10,4037295,Dedrick Mills,Target,1
401112242,2019,6,Northwestern,10,3,40111224212,401112242102988502,2,77,1,10,4361182,Adrian Martinez,Incompletion,1
401112242,2019,6,Northwestern,10,3,40111224212,401112242102988503,2,77,2,10,4361182,Adrian Martinez,Sack Taken,2
401112242,2019,6,Northwestern,10,3,40111224212,401112242102994902,2,79,3,12,3699859,Wyatt Mazour,Rush,0
401112242,2019,6,Northwestern,7,0,4011122428,401112242102866502,2,77,2,8,4037295,Dedrick Mills,Rush,2
401112242,2019,6,Northwestern,7,0,4011122428,401112242102866503,2,75,3,6,4361182,Adrian Martinez,Rush,7
401112242,2019,6,Northwestern,7,0,4011122428,401112242102866510,2,21,3,5,4361182,Adrian Martinez,Rush,3
401112242,2019,6,Northwestern,7,0,4011122428,401112242102866506,2,56,2,13,4037295,Dedrick Mills,Rush,6
401112242,2019,6,Northwestern,7,0,4011122428,401112242102866508,2,26,1,10,4569587,Wan'Dale Robinson,Rush,6
401112242,2019,6,Northwestern,7,0,4011122428,401112242102866505,2,53,1,10,4569587,Wan'Dale Robinson,Reception,-3
401112242,2019,6,Northwestern,7,0,4011122428,401112242102866505,2,53,1,10,4361182,Adrian Martinez,Completion,-3
401112242,2019,6,Northwestern,7,0,4011122428,401112242102866509,2,20,2,4,4569587,Wan'Dale Robinson,Rush,-1
401112242,2019,6,Northwestern,7,0,4011122428,401112242102866501,2,79,1,10,4569587,Wan'Dale Robinson,Rush,2
401112242,2019,6,Northwestern,7,0,4011122428,401112242102866507,2,50,3,7,4240787,Austin Allen,Reception,24
401112242,2019,6,Northwestern,7,0,4011122428,401112242102866507,2,50,3,7,4361182,Adrian Martinez,Completion,24
401112242,2019,6,Northwestern,10,10,40111224227,401112242104978606,4,48,2,1,4034849,Lamar Jackson,Interception,1
401112242,2019,6,Northwestern,10,10,40111224220,401112242103986801,3,91,1,10,4361198,Maurice Washington,Rush,3
401112242,2019,6,Northwestern,10,10,40111224220,401112242103986802,3,88,2,7,4361182,Adrian Martinez,Rush,2
401112242,2019,6,Northwestern,10,10,40111224220,401112242103986803,3,86,3,5,4361182,Adrian Martinez,Rush,4
401112242,2019,6,Northwestern,7,0,4011122426,401112242101977603,1,58,3,4,4240787,Austin Allen,Target,1
401112242,2019,6,Northwestern,7,0,4011122426,401112242101977603,1,58,3,4,4361182,Adrian Martinez,Incompletion,1
401112242,2019,6,Northwestern,7,0,4011122426,401112242101977601,1,64,1,10,3863893,Kanawai Noa,Reception,5
401112242,2019,6,Northwestern,7,0,4011122426,401112242101977601,1,64,1,10,4361182,Adrian Martinez,Completion,5
401112242,2019,6,Northwestern,7,0,4011122426,401112242101977602,1,59,2,5,4361182,Adrian Martinez,Rush,1
401112242,2019,6,Northwestern,10,10,40111224218,401112242103936906,3,17,1,10,4361182,Adrian Martinez,Rush,0
401112242,2019,6,Northwestern,10,10,40111224218,401112242103936908,3,17,3,10,4569587,Wan'Dale Robinson,Rush,5
401112242,2019,6,Northwestern,10,10,40111224218,401112242103936902,3,77,2,10,4569587,Wan'Dale Robinson,Reception,8
401112242,2019,6,Northwestern,10,10,40111224218,401112242103936902,3,77,2,10,4361182,Adrian Martinez,Completion,8
401112242,2019,6,Northwestern,10,10,40111224218,401112242103936903,3,69,3,2,4361182,Adrian Martinez,Rush,3
401112242,2019,6,Northwestern,10,10,40111224218,401112242103936905,3,66,2,10,4569587,Wan'Dale Robinson,Reception,49
401112242,2019,6,Northwestern,10,10,40111224218,401112242103936905,3,66,2,10,4361182,Adrian Martinez,Completion,49
401112242,2019,6,Northwestern,10,10,40111224218,401112242103936907,3,17,2,10,4569587,Wan'Dale Robinson,Target,1
401112242,2019,6,Northwestern,10,10,40111224218,401112242103936907,3,17,2,10,4361182,Adrian Martinez,Incompletion,1
401112242,2019,6,Northwestern,10,10,40111224218,401112242103936901,3,77,1,10,3863893,Kanawai Noa,Target,1
401112242,2019,6,Northwestern,10,10,40111224218,401112242103936901,3,77,1,10,4361182,Adrian Martinez,Incompletion,1
401112242,2019,6,Northwestern,10,10,40111224218,401112242103936904,3,66,1,10,4361202,Mike Williams,Target,1
401112242,2019,6,Northwestern,10,10,40111224218,401112242103936904,3,66,1,10,4361182,Adrian Martinez,Incompletion,1
401112242,2019,6,Northwestern,10,3,40111224214,401112242103849904,3,74,2,9,4361198,Maurice Washington,Reception,-2
401112242,2019,6,Northwestern,10,3,40111224214,401112242103849904,3,74,2,9,4361182,Adrian Martinez,Completion,-2
401112242,2019,6,Northwestern,10,3,40111224214,401112242103849905,3,76,3,11,4361198,Maurice Washington,Rush,-3
401112242,2019,6,Northwestern,10,3,40111224214,401112242103849903,3,75,1,10,4361198,Maurice Washington,Rush,1
401112242,2019,6,Northwestern,10,3,40111224210,401112242102949003,2,80,3,9,4569587,Wan'Dale Robinson,Reception,4
401112242,2019,6,Northwestern,10,3,40111224210,401112242102949003,2,80,3,9,4361182,Adrian Martinez,Completion,4
401112242,2019,6,Northwestern,10,3,40111224210,401112242102949002,2,80,2,9,4240787,Austin Allen,Target,1
401112242,2019,6,Northwestern,10,3,40111224210,401112242102949002,2,80,2,9,4361182,Adrian Martinez,Incompletion,1
401112242,2019,6,Northwestern,10,3,40111224210,401112242102949001,2,81,1,10,4037295,Dedrick Mills,Rush,1
401112233,2019,7,Minnesota,0,28,40111223316,401112233103968304,3,75,1,10,4034860,JD Spielman,Target,1
401112233,2019,7,Minnesota,0,28,40111223316,401112233103968304,3,75,1,10,4243539,Noah Vedral,Incompletion,1
401112233,2019,7,Minnesota,0,28,40111223316,401112233103968305,3,75,2,10,4243539,Noah Vedral,Sack Taken,10
401112233,2019,7,Minnesota,0,28,40111223316,401112233103968306,3,85,3,20,4361198,Maurice Washington,Reception,5
401112233,2019,7,Minnesota,0,28,40111223316,401112233103968306,3,85,3,20,4243539,Noah Vedral,Completion,5
401112233,2019,7,Minnesota,0,21,40111223312,401112233103875807,3,62,2,10,4243539,Noah Vedral,Rush,6
401112233,2019,7,Minnesota,0,21,40111223312,401112233103875809,3,55,4,3,4240787,Austin Allen,Rush,2
401112233,2019,7,Minnesota,0,21,40111223312,401112233103875808,3,56,3,4,4037295,Dedrick Mills,Rush,1
401112233,2019,7,Minnesota,0,21,40111223312,401112233103875805,3,75,2,10,4037295,Dedrick Mills,Rush,13
401112233,2019,7,Minnesota,0,21,40111223312,401112233103875806,3,62,1,10,4034860,JD Spielman,Target,1
401112233,2019,7,Minnesota,0,21,40111223312,401112233103875806,3,62,1,10,4243539,Noah Vedral,Incompletion,1
401112233,2019,7,Minnesota,0,21,40111223312,401112233103875804,3,75,1,10,4243539,Noah Vedral,Incompletion,1
401112233,2019,7,Minnesota,0,21,40111223314,401112233103904802,3,97,2,9,4037295,Dedrick Mills,Rush,1
401112233,2019,7,Minnesota,0,21,40111223314,401112233103904803,3,96,3,8,4243539,Noah Vedral,Incompletion,1
401112233,2019,7,Minnesota,0,21,40111223314,401112233103904801,3,98,1,10,4037295,Dedrick Mills,Rush,1
401112233,2019,7,Minnesota,0,14,4011122337,401112233102898405,2,72,2,10,4243539,Noah Vedral,Rush,2
401112233,2019,7,Minnesota,0,14,4011122337,401112233102898408,2,60,2,9,4569587,Wan'Dale Robinson,Rush,5
401112233,2019,7,Minnesota,0,14,4011122337,401112233102898407,2,61,1,10,4034860,JD Spielman,Reception,1
401112233,2019,7,Minnesota,0,14,4011122337,401112233102898407,2,61,1,10,4243539,Noah Vedral,Completion,1
401112233,2019,7,Minnesota,0,14,4011122337,401112233102898404,2,72,1,10,4037295,Dedrick Mills,Rush,0
401112233,2019,7,Minnesota,0,14,4011122337,401112233102898409,2,55,3,4,4243539,Noah Vedral,Rush,0
401112233,2019,7,Minnesota,0,14,4011122337,401112233102898406,2,70,3,8,4034862,Jack Stoll,Reception,9
401112233,2019,7,Minnesota,0,14,4011122337,401112233102898406,2,70,3,8,4243539,Noah Vedral,Completion,9
401112233,2019,7,Minnesota,0,7,4011122333,401112233101926807,1,26,1,10,4243539,Noah Vedral,Sack Taken,10
401112233,2019,7,Minnesota,0,7,4011122333,401112233101926809,1,38,3,22,4569587,Wan'Dale Robinson,Target,1
401112233,2019,7,Minnesota,0,7,4011122333,401112233101926809,1,38,3,22,4243539,Noah Vedral,Incompletion,1
401112233,2019,7,Minnesota,0,7,4011122333,401112233101926806,1,77,2,12,4034860,JD Spielman,Reception,51
401112233,2019,7,Minnesota,0,7,4011122333,401112233101926806,1,77,2,12,4243539,Noah Vedral,Completion,51
401112233,2019,7,Minnesota,0,7,4011122333,401112233101926805,1,80,1,15,4569587,Wan'Dale Robinson,Rush,3
401112233,2019,7,Minnesota,0,7,4011122333,401112233101926808,1,36,2,20,4243539,Noah Vedral,Sack Taken,2
401112233,2019,7,Minnesota,0,7,4011122335,401112233101984703,1,56,1,10,4361198,Maurice Washington,Rush,1
401112233,2019,7,Minnesota,0,7,4011122335,401112233102858702,2,43,3,20,4243539,Noah Vedral,Rush,3
401112233,2019,7,Minnesota,0,7,4011122335,401112233101984702,1,58,2,1,4361198,Maurice Washington,Rush,2
401112233,2019,7,Minnesota,0,7,4011122335,401112233101984701,1,67,1,10,4243539,Noah Vedral,Rush,9
401112233,2019,7,Minnesota,0,7,4011122335,401112233101984706,1,38,1,15,4569587,Wan'Dale Robinson,Rush,2
401112233,2019,7,Minnesota,0,7,4011122335,401112233101984704,1,55,2,9,4243539,Noah Vedral,Rush,22
401112233,2019,7,Minnesota,0,7,4011122335,401112233102849903,2,45,2,22,4569587,Wan'Dale Robinson,Reception,2
401112233,2019,7,Minnesota,0,7,4011122335,401112233102849903,2,45,2,22,4243539,Noah Vedral,Completion,2
401112233,2019,7,Minnesota,0,7,4011122335,401112233102849902,2,36,2,13,4569587,Wan'Dale Robinson,Rush,1
401112233,2019,7,Minnesota,0,21,40111223313,401112233103894803,3,45,3,8,4034849,Lamar Jackson,Pass Breakup,1
401112233,2019,7,Minnesota,0,14,40111223310,401112233102989901,2,92,1,10,3699462,Carlos Davis,Fumble Forced,1
401112233,2019,7,Minnesota,0,14,4011122339,401112233102985001,2,70,1,10,4361198,Maurice Washington,Rush,5
401112233,2019,7,Minnesota,0,14,4011122339,401112233102985004,2,63,3,3,4361198,Maurice Washington,Target,1
401112233,2019,7,Minnesota,0,14,4011122339,401112233102985004,2,63,3,3,4243539,Noah Vedral,Incompletion,1
401112233,2019,7,Minnesota,0,14,4011122339,401112233102985003,2,70,2,10,4034860,JD Spielman,Reception,7
401112233,2019,7,Minnesota,0,14,4011122339,401112233102985003,2,70,2,10,4243539,Noah Vedral,Completion,7
401112233,2019,7,Minnesota,7,34,40111223322,401112233104935006,4,52,2,14,4240792,Andrew Bunch,Incompletion,1
401112233,2019,7,Minnesota,7,34,40111223322,401112233104935005,4,48,1,10,4361160,Brody Belt,Rush,-4
401112233,2019,7,Minnesota,7,34,40111223322,401112233104935007,4,52,3,14,4240792,Andrew Bunch,Rush,6
401112233,2019,7,Minnesota,7,34,40111223322,401112233104935004,4,50,3,1,4361160,Brody Belt,Rush,2
401112233,2019,7,Minnesota,7,34,40111223322,401112233104935002,4,59,1,10,4240792,Andrew Bunch,Incompletion,1
401112233,2019,7,Minnesota,7,34,40111223322,401112233104958802,4,46,4,8,4361160,Brody Belt,Target,1
401112233,2019,7,Minnesota,7,34,40111223322,401112233104958802,4,46,4,8,4240792,Andrew Bunch,Incompletion,1
401112233,2019,7,Minnesota,7,34,40111223322,401112233104935003,4,59,2,10,4361160,Brody Belt,Rush,9
401112233,2019,7,Minnesota,7,34,40111223322,401112233104935001,4,81,1,10,4361160,Brody Belt,Rush,22
401112233,2019,7,Minnesota,7,34,40111223320,401112233104898505,4,35,4,4,4034860,JD Spielman,Target,1
401112233,2019,7,Minnesota,7,34,40111223320,401112233104898505,4,35,4,4,4240792,Andrew Bunch,Incompletion,1
401112233,2019,7,Minnesota,7,34,40111223320,401112233104898503,4,48,2,17,4037295,Dedrick Mills,Reception,13
401112233,2019,7,Minnesota,7,34,40111223320,401112233104898503,4,48,2,17,4240792,Andrew Bunch,Completion,13
401112233,2019,7,Minnesota,7,34,40111223320,401112233104898502,4,41,1,10,4240792,Andrew Bunch,Sack Taken,7
401112233,2019,7,Minnesota,7,34,40111223320,401112233104898504,4,35,3,4,4240792,Andrew Bunch,Incompletion,1
401112233,2019,7,Minnesota,0,34,40111223318,401112233103985807,3,48,2,5,4037295,Dedrick Mills,Rush,6
401112233,2019,7,Minnesota,0,34,40111223318,401112233103985804,3,80,1,10,4037295,Dedrick Mills,Rush,1
401112233,2019,7,Minnesota,0,34,40111223318,401112233104849902,4,35,3,3,4243539,Noah Vedral,Rush,4
401112233,2019,7,Minnesota,0,34,40111223318,401112233103985809,3,38,2,6,4037295,Dedrick Mills,Rush,3
401112233,2019,7,Minnesota,7,34,40111223318,401112233104876701,4,2,2,2,4037295,Dedrick Mills,Touchdown,1
401112233,2019,7,Minnesota,7,34,40111223318,401112233104876701,4,2,2,2,4037295,Dedrick Mills,Rush,2
401112233,2019,7,Minnesota,0,34,40111223318,401112233104849904,4,31,2,10,4243539,Noah Vedral,Rush,9
401112233,2019,7,Minnesota,0,34,40111223318,401112233103985805,3,79,2,9,4240819,Kade Warner,Reception,26
401112233,2019,7,Minnesota,0,34,40111223318,401112233103985805,3,79,2,9,4243539,Noah Vedral,Completion,26
401112233,2019,7,Minnesota,0,34,40111223318,401112233103985806,3,53,1,10,4240819,Kade Warner,Reception,5
401112233,2019,7,Minnesota,0,34,40111223318,401112233103985806,3,53,1,10,4243539,Noah Vedral,Completion,5
401112233,2019,7,Minnesota,0,34,40111223318,401112233104849908,4,7,1,7,4243539,Noah Vedral,Rush,5
401112233,2019,7,Minnesota,0,34,40111223318,401112233104849906,4,18,1,10,4361198,Maurice Washington,Rush,4
401112233,2019,7,Minnesota,0,34,40111223318,401112233104849903,4,31,1,10,4243539,Noah Vedral,Incompletion,1
401112233,2019,7,Minnesota,0,34,40111223318,401112233104849905,4,22,3,1,4361198,Maurice Washington,Rush,4
401112233,2019,7,Minnesota,0,34,40111223318,401112233103985808,3,42,1,10,4034862,Jack Stoll,Reception,4
401112233,2019,7,Minnesota,0,34,40111223318,401112233103985808,3,42,1,10,4243539,Noah Vedral,Completion,4
401112233,2019,7,Minnesota,0,34,40111223318,401112233104849907,4,14,2,6,4240819,Kade Warner,Reception,7
401112233,2019,7,Minnesota,0,34,40111223318,401112233104849907,4,14,2,6,4243539,Noah Vedral,Completion,7
401112233,2019,7,Minnesota,0,7,4011122334,401112233101966905,1,73,3,9,4034849,Lamar Jackson,Pass Breakup,1
401112233,2019,7,Minnesota,0,0,4011122331,401112233101849906,1,69,2,4,4034862,Jack Stoll,Reception,3
401112233,2019,7,Minnesota,0,0,4011122331,401112233101849906,1,69,2,4,4243539,Noah Vedral,Completion,3
401112233,2019,7,Minnesota,0,0,4011122331,401112233101849914,1,35,2,8,4034862,Jack Stoll,Reception,2
401112233,2019,7,Minnesota,0,0,4011122331,401112233101849914,1,35,2,8,4243539,Noah Vedral,Completion,2
401112233,2019,7,Minnesota,0,0,4011122331,401112233101849908,1,63,1,10,4569587,Wan'Dale Robinson,Target,1
401112233,2019,7,Minnesota,0,0,4011122331,401112233101849908,1,63,1,10,4243539,Noah Vedral,Incompletion,1
401112233,2019,7,Minnesota,0,0,4011122331,401112233101849912,1,48,2,5,4569587,Wan'Dale Robinson,Rush,11
401112233,2019,7,Minnesota,0,0,4011122331,401112233101849909,1,63,2,10,4243539,Noah Vedral,Rush,2
401112233,2019,7,Minnesota,0,0,4011122331,401112233101849907,1,66,3,1,4243539,Noah Vedral,Rush,3
401112233,2019,7,Minnesota,0,0,4011122331,401112233101849916,1,29,4,2,4361198,Maurice Washington,Target,1
401112233,2019,7,Minnesota,0,0,4011122331,401112233101849916,1,29,4,2,4243539,Noah Vedral,Incompletion,1
401112233,2019,7,Minnesota,0,0,4011122331,401112233101849913,1,37,1,10,4569587,Wan'Dale Robinson,Rush,2
401112233,2019,7,Minnesota,0,0,4011122331,401112233101849905,1,75,1,10,4243539,Noah Vedral,Rush,6
401112233,2019,7,Minnesota,0,0,4011122331,401112233101849911,1,53,1,10,4361203,Jaron Woodyard,Reception,5
401112233,2019,7,Minnesota,0,0,4011122331,401112233101849911,1,53,1,10,4243539,Noah Vedral,Completion,5
401112233,2019,7,Minnesota,0,0,4011122331,401112233101849910,1,61,3,8,4569587,Wan'Dale Robinson,Reception,8
401112233,2019,7,Minnesota,0,0,4011122331,401112233101849910,1,61,3,8,4243539,Noah Vedral,Completion,8
401112233,2019,7,Minnesota,0,0,4011122331,401112233101849915,1,33,3,6,4361198,Maurice Washington,Rush,4
401112239,2019,2,Colorado,14,0,4011122398,401112239102958101,2,15,1,10,4037295,Dedrick Mills,Rush,0
401112239,2019,2,Colorado,14,0,4011122398,401112239102946801,2,43,1,10,4034860,JD Spielman,Rush,8
401112239,2019,2,Colorado,14,0,4011122398,401112239102965201,2,15,2,10,4361198,Maurice Washington,Rush,3
401112239,2019,2,Colorado,14,0,4011122398,401112239102968901,2,12,3,7,4361198,Maurice Washington,Rush,3
401112239,2019,2,Colorado,14,0,4011122398,401112239102954401,2,35,2,2,4037295,Dedrick Mills,Reception,20
401112239,2019,2,Colorado,14,0,4011122398,401112239102954401,2,35,2,2,4361182,Adrian Martinez,Completion,20
401112239,2019,2,Colorado,7,0,4011122396,401112239102885201,2,81,2,9,4361182,Adrian Martinez,Rush,7
