year,team,conference,division,total.games,total.wins,total.losses,total.ties,conferenceGames.games,conferenceGames.wins,conferenceGames.losses,conferenceGames.ties,homeGames.games,homeGames.wins,homeGames.losses,homeGames.ties,awayGames.games,awayGames.wins,awayGames.losses,awayGames.ties
2005,UAB,Conference USA,East,11,5,6,0,8,3,5,0,5,2,3,0,6,3,3,0
2005,UCF,Conference USA,East,13,8,5,0,9,7,2,0,6,4,2,0,7,4,3,0
2005,UCLA,Pac-10,,12,10,2,0,10,8,2,0,7,7,0,0,5,3,2,0
2005,UNLV,Mountain West,,11,2,9,0,8,1,7,0,5,2,3,0,6,0,6,0
2005,USC,Pac-10,,13,12,1,0,8,8,0,0,6,6,0,0,7,6,1,0
2005,Utah,Mountain West,,12,7,5,0,9,5,4,0,7,5,2,0,5,2,3,0
2005,Utah State,Western Athletic,,11,3,8,0,8,2,6,0,5,2,3,0,6,1,5,0
2005,UTEP,Conference USA,West,12,8,4,0,8,5,3,0,7,5,2,0,5,3,2,0
2005,Vanderbilt,SEC,East,11,5,6,0,8,3,5,0,6,2,4,0,5,3,2,0
2005,Virginia,ACC,Coastal,12,7,5,0,8,3,5,0,6,5,1,0,6,2,4,0
2005,Virginia Tech,ACC,Coastal,13,11,2,0,9,7,2,0,7,6,1,0,6,5,1,0
2005,Wake Forest,ACC,Atlantic,11,4,7,0,8,3,5,0,6,3,3,0,5,1,4,0
2005,Washington,Pac-10,,11,2,9,0,9,1,8,0,6,1,5,0,5,1,4,0
2005,Washington State,Pac-10,,11,4,7,0,8,1,7,0,6,2,4,0,5,2,3,0
2005,Western Michigan,Mid-American,West,11,7,4,0,8,5,3,0,5,4,1,0,6,3,3,0
2005,West Virginia,Big East,,12,11,1,0,7,7,0,0,6,5,1,0,6,6,0,0
2005,Wisconsin,Big Ten,,13,10,3,0,8,5,3,0,6,5,1,0,7,5,2,0
2005,Wyoming,Mountain West,,11,4,7,0,8,2,6,0,5,2,3,0,6,2,4,0
