year,team,conference,division,total.games,total.wins,total.losses,total.ties,conferenceGames.games,conferenceGames.wins,conferenceGames.losses,conferenceGames.ties,homeGames.games,homeGames.wins,homeGames.losses,homeGames.ties,awayGames.games,awayGames.wins,awayGames.losses,awayGames.ties
2000,San Diego State,Mountain West,,11,3,8,0,7,3,4,0,5,0,5,0,6,3,3,0
2000,San José State,Western Athletic,,12,7,5,0,8,5,3,0,5,3,2,0,7,4,3,0
2000,SMU,Western Athletic,,12,3,9,0,8,2,6,0,6,3,3,0,6,0,6,0
2000,South Carolina,SEC,East,12,8,4,0,8,5,3,0,6,5,1,0,5,2,3,0
2000,Southern Mississippi,Conference USA,,12,8,4,0,7,4,3,0,4,2,2,0,7,5,2,0
2000,South Florida,FBS Independents,,11,7,4,0,2,1,1,0,6,6,0,0,5,1,4,0
2000,Stanford,Pac-10,,11,5,6,0,8,4,4,0,6,3,3,0,5,2,3,0
2000,Syracuse,Big East,,11,6,5,0,7,4,3,0,6,4,2,0,5,2,3,0
2000,TCU,Western Athletic,,12,10,2,0,8,7,1,0,6,6,0,0,5,4,1,0
2000,Temple,Big East,,11,4,7,0,7,1,6,0,6,2,4,0,5,2,3,0
2000,Tennessee,SEC,East,12,8,4,0,8,5,3,0,6,5,1,0,5,3,2,0
2000,Texas,Big 12,South,12,9,3,0,8,7,1,0,6,6,0,0,5,3,2,0
2000,Texas A&M,Big 12,South,12,7,5,0,8,5,3,0,6,4,2,0,5,3,2,0
2000,Texas Tech,Big 12,South,13,7,6,0,8,3,5,0,8,6,2,0,4,1,3,0
2000,Toledo,Mid-American,West,11,10,1,0,7,6,1,0,6,6,0,0,5,4,1,0
2000,Tulane,Conference USA,,11,6,5,0,7,3,4,0,5,4,1,0,6,2,4,0
2000,Tulsa,Western Athletic,,12,5,7,0,8,4,4,0,6,3,3,0,6,2,4,0
2000,UAB,Conference USA,,11,7,4,0,6,3,3,0,6,4,2,0,5,3,2,0
2000,UCF,FBS Independents,,11,7,4,0,2,2,0,0,5,4,1,0,6,3,3,0
2000,UCLA,Pac-10,,12,6,6,0,8,3,5,0,7,5,2,0,4,1,3,0
2000,UNLV,Mountain West,,13,8,5,0,7,4,3,0,5,5,0,0,7,2,5,0
2000,USC,Pac-10,,12,5,7,0,8,2,6,0,8,3,5,0,4,2,2,0
2000,Utah,Mountain West,,11,4,7,0,7,3,4,0,6,1,5,0,5,3,2,0
2000,Utah State,Big West,,11,5,6,0,5,4,1,0,5,3,2,0,6,2,4,0
2000,UTEP,Western Athletic,,12,8,4,0,8,7,1,0,5,5,0,0,6,3,3,0
2000,Vanderbilt,SEC,East,11,3,8,0,8,1,7,0,6,1,5,0,5,2,3,0
2000,Virginia,ACC,,12,6,6,0,8,5,3,0,6,4,2,0,5,2,3,0
2000,Virginia Tech,Big East,,12,11,1,0,7,6,1,0,6,6,0,0,5,4,1,0
2000,Wake Forest,ACC,,11,2,9,0,8,1,7,0,6,1,5,0,5,1,4,0
2000,Washington,Pac-10,,12,11,1,0,8,7,1,0,6,6,0,0,5,4,1,0
2000,Washington State,Pac-10,,11,4,7,0,8,2,6,0,6,1,5,0,5,3,2,0
2000,Western Michigan,Mid-American,West,12,9,3,0,9,7,2,0,5,5,0,0,6,4,2,0
2000,West Virginia,Big East,,12,7,5,0,7,3,4,0,7,4,3,0,4,2,2,0
2000,Wisconsin,Big Ten,,13,9,4,0,8,4,4,0,7,4,3,0,5,4,1,0
2000,Wyoming,Mountain West,,11,1,10,0,7,0,7,0,5,1,4,0,6,0,6,0
